"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Connor Brown","R","1","9.2666666666667","6","17","26.09","6","15","28.57","4","10","28.57","1","1","50.00","0","9","0.00","0","3","0.00","0","1","0.00","25.00","90.00","1.150","1","2","3","25.00"
"","Nikita Zaitsev","D","1","12.783333333333","13","15","46.43","9","14","39.13","5","8","38.46","1","0","100.00","6","8","42.86","0","1","0.00","0","0","0.00","20.00","100.00","1.200","2","7","3","40.00"
"","Patrick Marleau","C","1","8.9666666666667","9","15","37.50","7","14","33.33","5","9","35.71","0","1","0.00","2","11","15.38","0","4","0.00","0","1","0.00","0.00","88.89","0.889","2","1","1","66.67"
"","Morgan Rielly","D","1","14.65","10","15","40.00","7","12","36.84","7","11","38.89","1","1","50.00","3","6","33.33","1","3","25.00","1","1","50.00","14.29","90.91","1.052","2","5","3","40.00"
"","Ron Hainsey","D","1","12.916666666667","9","15","37.50","6","12","33.33","6","10","37.50","1","1","50.00","2","6","25.00","0","3","0.00","0","1","0.00","16.67","90.00","1.067","2","6","4","33.33"
"","Tyler Bozak","C","1","10.216666666667","5","15","25.00","2","11","15.38","0","8","0.00","0","0","0.00","4","6","40.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","3","3","4","42.86"
"","Jake Gardiner","D","1","15.416666666667","14","13","51.85","9","12","42.86","5","6","45.45","0","0","0.00","7","8","46.67","0","1","0.00","0","0","0.00","0.00","100.00","1.000","3","6","2","60.00"
"","Zach Hyman","C","1","8.3833333333333","5","13","27.78","5","12","29.41","3","8","27.27","0","1","0.00","0","9","0.00","0","3","0.00","0","1","0.00","0.00","87.50","0.875","1","1","1","50.00"
"","Mitchell Marner","C","1","9.3833333333333","5","12","29.41","2","9","18.18","0","6","0.00","0","0","0.00","4","5","44.44","0","2","0.00","0","0","0.00","0.00","100.00","1.000","3","3","4","42.86"
"","Nazem Kadri","C","1","10.466666666667","10","9","52.63","7","7","50.00","7","4","63.64","1","0","100.00","3","3","50.00","0","0","0.00","0","0","0.00","14.29","100.00","1.143","2","5","2","50.00"
"","Connor Carrick","D","1","7.5666666666667","3","9","25.00","2","6","25.00","2","3","40.00","1","0","100.00","2","5","28.57","1","1","50.00","1","0","100.00","50.00","100.00","1.500","3","0","4","42.86"
"","Leo Komarov","C","1","9.7833333333333","10","8","55.56","6","6","50.00","6","4","60.00","1","0","100.00","4","2","66.67","0","0","0.00","0","0","0.00","16.67","100.00","1.167","2","5","2","50.00"
"","James van Riemsdyk","L","1","7.4","5","8","38.46","2","6","25.00","0","4","0.00","0","0","0.00","4","4","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","3","2","2","60.00"
"","Andreas Borgman","D","1","4.1166666666667","1","7","12.50","1","4","20.00","1","2","33.33","0","0","0.00","0","5","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","2","0","2","50.00"
"","William Nylander","C","1","10.283333333333","10","4","71.43","5","4","55.56","5","2","71.43","0","0","0.00","5","2","71.43","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","4","0","100.00"
"","Dominic Moore","C","1","6.05","4","4","50.00","4","3","57.14","4","2","66.67","1","0","100.00","1","2","33.33","1","0","100.00","1","0","100.00","25.00","100.00","1.250","0","3","3","0.00"
"","Josh Leivo","L","1","5.9666666666667","3","4","42.86","3","2","60.00","3","2","60.00","1","0","100.00","1","2","33.33","1","0","100.00","1","0","100.00","33.33","100.00","1.333","0","4","3","0.00"
"","Matt Martin","L","1","4.0166666666667","2","2","50.00","2","1","66.67","2","1","66.67","1","0","100.00","1","2","33.33","1","0","100.00","1","0","100.00","50.00","100.00","1.500","0","3","2","0.00"
