"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","13.366666666667","12","21","36.36","9","14","39.13","7","12","36.84","2","1","66.67","4","9","30.77","1","5","16.67","1","1","50.00","28.57","91.67","1.202","2","3","7","22.22"
"","Morgan Rielly","D","1","14.45","13","19","40.63","10","12","45.45","8","11","42.11","2","1","66.67","5","9","35.71","2","5","28.57","2","1","66.67","25.00","90.91","1.159","2","2","5","28.57"
"","Nazem Kadri","C","1","11.883333333333","14","16","46.67","10","10","50.00","8","7","53.33","2","0","100.00","7","7","50.00","1","2","33.33","1","0","100.00","25.00","100.00","1.250","2","3","5","28.57"
"","Nikita Zaitsev","D","1","15.133333333333","14","16","46.67","9","12","42.86","5","8","38.46","2","0","100.00","9","6","60.00","0","2","0.00","0","0","0.00","40.00","100.00","1.400","3","9","6","33.33"
"","Leo Komarov","C","1","11.333333333333","11","15","42.31","7","9","43.75","5","7","41.67","2","0","100.00","6","6","50.00","1","2","33.33","1","0","100.00","40.00","100.00","1.400","2","3","5","28.57"
"","Connor Brown","R","1","10.466666666667","8","15","34.78","7","12","36.84","5","9","35.71","2","1","66.67","2","6","25.00","0","4","0.00","0","1","0.00","40.00","88.89","1.289","2","5","4","33.33"
"","Jake Gardiner","D","1","16.933333333333","15","14","51.72","9","10","47.37","5","7","41.67","1","0","100.00","10","6","62.50","0","2","0.00","0","0","0.00","20.00","100.00","1.200","4","8","4","50.00"
"","Patrick Marleau","C","1","10.333333333333","9","14","39.13","7","12","36.84","5","9","35.71","1","1","50.00","3","9","25.00","0","6","0.00","0","1","0.00","20.00","88.89","1.089","3","4","2","60.00"
"","Tyler Bozak","C","1","10.083333333333","6","14","30.00","3","10","23.08","0","8","0.00","0","0","0.00","4","7","36.36","0","3","0.00","0","0","0.00","0.00","100.00","1.000","5","2","4","55.56"
"","Zach Hyman","C","1","9.1333333333333","8","11","42.11","6","9","40.00","4","7","36.36","1","1","50.00","3","6","33.33","0","4","0.00","0","1","0.00","25.00","85.71","1.107","1","4","2","33.33"
"","William Nylander","C","1","11.3","11","11","50.00","6","7","46.15","4","5","44.44","1","0","100.00","7","6","53.85","1","2","33.33","1","0","100.00","25.00","100.00","1.250","3","2","3","50.00"
"","Mitchell Marner","C","1","10.483333333333","7","11","38.89","4","7","36.36","1","5","16.67","0","0","0.00","5","7","41.67","0","3","0.00","0","0","0.00","0.00","100.00","1.000","6","2","4","60.00"
"","Connor Carrick","D","1","10.216666666667","7","10","41.18","5","7","41.67","4","4","50.00","1","0","100.00","5","7","41.67","2","3","40.00","1","0","100.00","25.00","100.00","1.250","5","3","3","62.50"
"","Andreas Borgman","D","1","9.2","5","10","33.33","4","7","36.36","3","4","42.86","0","0","0.00","3","7","30.00","1","3","25.00","0","0","0.00","0.00","100.00","1.000","4","3","3","57.14"
"","Dominic Moore","C","1","9.65","7","8","46.67","6","5","54.55","6","4","60.00","1","0","100.00","4","3","57.14","2","1","66.67","1","0","100.00","16.67","100.00","1.167","0","5","3","0.00"
"","Josh Leivo","L","1","8.7833333333333","5","7","41.67","5","4","55.56","5","3","62.50","1","0","100.00","3","2","60.00","2","1","66.67","1","0","100.00","20.00","100.00","1.200","0","6","4","0.00"
"","Matt Martin","L","1","7.7833333333333","5","7","41.67","4","4","50.00","4","3","57.14","1","0","100.00","4","3","57.14","2","1","66.67","1","0","100.00","25.00","100.00","1.250","0","5","4","0.00"
"","James van Riemsdyk","L","1","7.1833333333333","7","6","53.85","4","4","50.00","1","2","33.33","0","0","0.00","5","4","55.56","0","1","0.00","0","0","0.00","0.00","100.00","1.000","5","1","2","71.43"
