"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","William Nylander","C","1","16.083333333333","20","18","52.63","11","14","44.00","8","11","42.11","0","0","0.00","9","5","64.29","2","3","40.00","0","0","0.00","0.00","100.00","1.000","8","2","5","61.54"
"","Jake Gardiner","D","1","19.416666666667","21","15","58.33","11","11","50.00","7","8","46.67","0","0","0.00","17","6","73.91","4","4","50.00","0","0","0.00","0.00","100.00","1.000","13","3","3","81.25"
"","Morgan Rielly","D","1","20.316666666667","20","14","58.82","16","10","61.54","13","8","61.90","1","1","50.00","9","4","69.23","3","1","75.00","1","0","100.00","7.69","87.50","0.952","7","3","9","43.75"
"","Nikita Zaitsev","D","1","17.783333333333","18","14","56.25","12","12","50.00","8","7","53.33","0","0","0.00","12","6","66.67","4","5","44.44","0","0","0.00","0.00","100.00","1.000","10","4","3","76.92"
"","James van Riemsdyk","L","1","14.2","12","14","46.15","7","11","38.89","6","8","42.86","1","1","50.00","11","6","64.71","5","1","83.33","1","0","100.00","16.67","87.50","1.042","8","2","2","80.00"
"","Patrick Marleau","C","1","14.116666666667","9","13","40.91","7","10","41.18","6","7","46.15","1","1","50.00","7","6","53.85","4","1","80.00","1","0","100.00","16.67","85.71","1.024","7","2","2","77.78"
"","Ron Hainsey","D","1","17.166666666667","19","12","61.29","16","8","66.67","12","7","63.16","0","0","0.00","6","3","66.67","2","0","100.00","0","0","0.00","0.00","100.00","1.000","5","4","8","38.46"
"","Nazem Kadri","C","1","13.116666666667","13","12","52.00","10","10","50.00","8","7","53.33","0","0","0.00","7","2","77.78","3","0","100.00","0","0","0.00","0.00","100.00","1.000","4","4","7","36.36"
"","Leo Komarov","C","1","12.316666666667","10","12","45.45","7","10","41.18","6","6","50.00","0","0","0.00","6","2","75.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","3","4","7","30.00"
"","Auston Matthews","C","1","15.25","21","10","67.74","13","8","61.90","9","6","60.00","0","0","0.00","11","3","78.57","3","3","50.00","0","0","0.00","0.00","100.00","1.000","12","1","3","80.00"
"","Andreas Borgman","D","1","11.583333333333","14","10","58.33","10","10","50.00","9","5","64.29","1","0","100.00","8","2","80.00","5","0","100.00","1","0","100.00","11.11","100.00","1.111","6","2","1","85.71"
"","Zach Hyman","C","1","14.4","20","9","68.97","13","7","65.00","9","6","60.00","0","0","0.00","11","3","78.57","4","3","57.14","0","0","0.00","0.00","100.00","1.000","11","1","3","78.57"
"","Roman Polak","D","1","12","14","9","60.87","11","9","55.00","9","7","56.25","0","1","0.00","8","3","72.73","4","0","100.00","0","0","0.00","0.00","85.71","0.857","5","2","2","71.43"
"","Mitchell Marner","C","1","14.166666666667","13","9","59.09","9","8","52.94","6","5","54.55","0","1","0.00","10","3","76.92","3","0","100.00","0","0","0.00","0.00","80.00","0.800","5","4","4","55.56"
"","Connor Brown","R","1","12.966666666667","13","8","61.90","9","5","64.29","8","4","66.67","1","0","100.00","11","2","84.62","6","1","85.71","1","0","100.00","12.50","100.00","1.125","10","1","3","76.92"
"","Josh Leivo","L","1","7.0166666666667","9","3","75.00","9","3","75.00","7","1","87.50","0","0","0.00","2","2","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","2","1","50.00"
"","Dominic Moore","C","1","8.1333333333333","12","2","85.71","10","2","83.33","7","1","87.50","0","0","0.00","5","1","83.33","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","2","1","50.00"
"","Matt Martin","L","1","7.8333333333333","9","2","81.82","9","2","81.82","7","1","87.50","0","0","0.00","2","1","66.67","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","2","1","50.00"
