"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Leo Komarov","C","1","7.0333333333333","9","9","50.00","8","8","50.00","6","4","60.00","0","2","0.00","1","5","16.67","0","1","0.00","0","1","0.00","0.00","50.00","0.500","4","4","5","44.44"
"","Ron Hainsey","D","1","10.166666666667","18","8","69.23","12","7","63.16","7","4","63.64","0","0","0.00","5","6","45.45","2","3","40.00","0","0","0.00","0.00","100.00","1.000","5","6","4","55.56"
"","Jake Gardiner","D","1","9.6","6","8","42.86","3","8","27.27","2","6","25.00","0","2","0.00","3","4","42.86","1","1","50.00","0","1","0.00","0.00","66.67","0.667","2","5","6","25.00"
"","Nikita Zaitsev","D","1","9.5833333333333","6","8","42.86","3","8","27.27","2","6","25.00","0","2","0.00","3","4","42.86","1","1","50.00","0","1","0.00","0.00","66.67","0.667","2","5","6","25.00"
"","Morgan Rielly","D","1","8.2333333333333","16","7","69.57","12","6","66.67","7","3","70.00","0","0","0.00","4","5","44.44","2","3","40.00","0","0","0.00","0.00","100.00","1.000","5","6","4","55.56"
"","Nazem Kadri","C","1","7.4","11","7","61.11","9","6","60.00","7","2","77.78","0","1","0.00","3","3","50.00","0","0","0.00","0","0","0.00","0.00","50.00","0.500","4","4","5","44.44"
"","Patrick Marleau","C","1","7.3666666666667","10","6","62.50","8","5","61.54","6","1","85.71","0","0","0.00","2","2","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","4","5","44.44"
"","Zach Hyman","C","1","7","9","5","64.29","5","5","50.00","3","4","42.86","0","1","0.00","4","3","57.14","2","0","100.00","0","0","0.00","0.00","75.00","0.750","1","4","2","33.33"
"","William Nylander","C","1","6.65","8","5","61.54","4","4","50.00","2","3","40.00","0","0","0.00","3","2","60.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","4","2","33.33"
"","Dominic Moore","C","1","5","5","5","50.00","3","4","42.86","1","4","20.00","0","2","0.00","2","4","33.33","1","2","33.33","0","1","0.00","0.00","50.00","0.500","0","3","2","0.00"
"","Matt Martin","L","1","4.5666666666667","5","5","50.00","3","4","42.86","1","4","20.00","0","2","0.00","2","4","33.33","1","2","33.33","0","1","0.00","0.00","50.00","0.500","0","3","2","0.00"
"","Andreas Borgman","D","1","7.3333333333333","7","5","58.33","3","4","42.86","3","4","42.86","0","1","0.00","2","4","33.33","0","0","0.00","0","0","0.00","0.00","75.00","0.750","2","3","1","66.67"
"","Auston Matthews","C","1","6.6166666666667","8","4","66.67","4","4","50.00","2","3","40.00","0","0","0.00","3","2","60.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","4","2","33.33"
"","Connor Carrick","D","1","7.2166666666667","5","4","55.56","3","3","50.00","3","3","50.00","0","1","0.00","1","3","25.00","0","0","0.00","0","0","0.00","0.00","66.67","0.667","2","3","1","66.67"
"","James van Riemsdyk","L","1","6.65","5","4","55.56","2","4","33.33","2","4","33.33","0","0","0.00","1","4","20.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","4","3","2","66.67"
"","Tyler Bozak","C","1","7.3833333333333","5","4","55.56","2","4","33.33","2","4","33.33","0","0","0.00","1","4","20.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","4","3","2","66.67"
"","Mitchell Marner","C","1","6.3333333333333","8","3","72.73","5","3","62.50","3","3","50.00","0","1","0.00","4","3","57.14","1","2","33.33","0","0","0.00","0.00","66.67","0.667","1","4","2","33.33"
"","Connor Brown","R","1","6.2","4","3","57.14","1","3","25.00","1","3","25.00","0","0","0.00","1","3","25.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","3","2","2","60.00"
