"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","20.05","31","23","57.41","22","19","53.66","15","13","53.57","2","2","50.00","13","13","50.00","5","6","45.45","1","0","100.00","13.33","84.62","0.979","11","11","7","61.11"
"","Jake Gardiner","D","1","21.85","23","22","51.11","16","18","47.06","11","14","44.00","1","4","20.00","9","13","40.91","3","6","33.33","0","2","0.00","9.09","71.43","0.805","7","10","11","38.89"
"","Nikita Zaitsev","D","1","19.45","18","20","47.37","12","16","42.86","8","13","38.10","0","3","0.00","8","12","40.00","3","5","37.50","0","2","0.00","0.00","76.92","0.769","5","9","11","31.25"
"","Ron Hainsey","D","1","18.483333333333","27","18","60.00","17","15","53.13","11","10","52.38","1","1","50.00","12","11","52.17","5","5","50.00","1","0","100.00","9.09","90.00","0.991","8","11","7","53.33"
"","Auston Matthews","C","1","17.616666666667","23","17","57.50","15","13","53.57","10","10","50.00","1","1","50.00","11","9","55.00","5","3","62.50","0","0","0.00","10.00","90.00","1.000","5","10","5","50.00"
"","Patrick Marleau","C","1","14.716666666667","15","17","46.88","11","15","42.31","9","10","47.37","0","3","0.00","4","9","30.77","1","3","25.00","0","1","0.00","0.00","70.00","0.700","9","8","7","56.25"
"","Nazem Kadri","C","1","15.033333333333","16","16","50.00","11","14","44.00","9","9","50.00","0","3","0.00","5","9","35.71","1","2","33.33","0","1","0.00","0.00","66.67","0.667","7","8","9","43.75"
"","Leo Komarov","C","1","10.816666666667","12","16","42.86","10","15","40.00","8","10","44.44","0","4","0.00","3","10","23.08","2","3","40.00","0","2","0.00","0.00","60.00","0.600","5","7","6","45.45"
"","Mitchell Marner","C","1","15.266666666667","18","14","56.25","11","11","50.00","7","8","46.67","0","1","0.00","8","10","44.44","3","6","33.33","0","0","0.00","0.00","87.50","0.875","6","7","3","66.67"
"","Zach Hyman","C","1","15.516666666667","19","13","59.38","12","10","54.55","9","8","52.94","1","1","50.00","11","8","57.89","5","2","71.43","0","0","0.00","11.11","87.50","0.986","2","10","5","28.57"
"","Connor Brown","R","1","13.7","14","13","51.85","9","10","47.37","7","10","41.18","1","1","50.00","7","10","41.18","1","4","20.00","1","0","100.00","14.29","90.00","1.043","9","5","5","64.29"
"","Andreas Borgman","D","1","15.383333333333","12","13","48.00","6","10","37.50","6","9","40.00","0","1","0.00","6","10","37.50","1","2","33.33","0","0","0.00","0.00","88.89","0.889","7","8","2","77.78"
"","William Nylander","C","1","16.383333333333","22","12","64.71","14","9","60.87","10","7","58.82","1","1","50.00","11","4","73.33","5","0","100.00","0","0","0.00","10.00","85.71","0.957","5","10","4","55.56"
"","Matt Martin","L","1","8.65","7","12","36.84","4","9","30.77","1","6","14.29","0","2","0.00","2","9","18.18","1","5","16.67","0","1","0.00","0.00","66.67","0.667","2","5","2","50.00"
"","James van Riemsdyk","L","1","14.166666666667","15","10","60.00","9","8","52.94","7","8","46.67","1","0","100.00","7","8","46.67","1","3","25.00","1","0","100.00","14.29","100.00","1.143","8","6","6","57.14"
"","Tyler Bozak","C","1","14.9","15","10","60.00","9","8","52.94","7","8","46.67","1","0","100.00","7","8","46.67","1","3","25.00","1","0","100.00","14.29","100.00","1.143","8","6","6","57.14"
"","Connor Carrick","D","1","14.25","9","10","47.37","5","8","38.46","5","7","41.67","0","1","0.00","4","9","30.77","1","2","33.33","0","0","0.00","0.00","85.71","0.857","6","9","2","75.00"
"","Dominic Moore","C","1","8.4333333333333","6","10","37.50","3","8","27.27","1","6","14.29","0","2","0.00","2","8","20.00","1","5","16.67","0","1","0.00","0.00","66.67","0.667","2","5","2","50.00"
