"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Travis Dermott","D","1","6.7166666666667","5","6","45.45","4","5","44.44","2","3","40.00","0","0","0.00","4","2","66.67","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","2","2","33.33"
"","Roman Polak","D","1","5.0833333333333","5","5","50.00","4","4","50.00","2","3","40.00","0","0","0.00","4","2","66.67","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","2","2","33.33"
"","James van Riemsdyk","L","1","3.9166666666667","8","4","66.67","7","4","63.64","5","3","62.50","1","0","100.00","6","2","75.00","1","1","50.00","0","0","0.00","20.00","100.00","1.200","1","2","2","33.33"
"","Tyler Bozak","C","1","4.0666666666667","8","4","66.67","7","4","63.64","5","3","62.50","1","0","100.00","6","2","75.00","1","1","50.00","0","0","0.00","20.00","100.00","1.200","1","2","2","33.33"
"","Connor Brown","R","1","4.2166666666667","8","4","66.67","7","4","63.64","5","3","62.50","1","0","100.00","6","2","75.00","1","1","50.00","0","0","0.00","20.00","100.00","1.200","1","2","2","33.33"
"","Morgan Rielly","D","1","5.75","9","4","69.23","6","4","60.00","1","4","20.00","0","0","0.00","7","3","70.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","William Nylander","C","1","5.0666666666667","8","3","72.73","6","2","75.00","4","1","80.00","0","0","0.00","7","0","100.00","4","0","100.00","0","0","0.00","0.00","100.00","1.000","2","1","1","66.67"
"","Ron Hainsey","D","1","4.9666666666667","8","3","72.73","5","3","62.50","1","3","25.00","0","0","0.00","6","3","66.67","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Patrick Marleau","C","1","5.2666666666667","5","3","62.50","2","3","40.00","1","3","25.00","0","0","0.00","2","3","40.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Nazem Kadri","C","1","4.8","4","3","57.14","1","3","25.00","0","3","0.00","0","0","0.00","2","3","40.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Mitchell Marner","C","1","4.7333333333333","3","3","50.00","1","3","25.00","0","3","0.00","0","0","0.00","2","3","40.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Jake Gardiner","D","1","7.4","12","2","85.71","10","2","83.33","7","1","87.50","1","0","100.00","9","0","100.00","3","0","100.00","0","0","0.00","14.29","100.00","1.143","2","2","1","66.67"
"","Auston Matthews","C","1","5.0333333333333","9","2","81.82","7","1","87.50","4","0","100.00","0","0","0.00","8","0","100.00","5","0","100.00","0","0","0.00","0.00","100.00","1.000","2","1","1","66.67"
"","Zach Hyman","C","1","4.9333333333333","7","2","77.78","5","1","83.33","3","0","100.00","0","0","0.00","6","0","100.00","3","0","100.00","0","0","0.00","0.00","100.00","1.000","2","1","1","66.67"
"","Leo Komarov","C","1","3.4","5","1","83.33","5","1","83.33","1","1","50.00","0","0","0.00","5","0","100.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Dominic Moore","C","1","3.6166666666667","4","1","80.00","4","1","80.00","1","1","50.00","0","0","0.00","3","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Nikita Zaitsev","D","1","5.1166666666667","11","0","100.00","9","0","100.00","7","0","100.00","1","0","100.00","8","0","100.00","3","0","100.00","0","0","0.00","14.29","100.00","1.143","2","2","1","66.67"
"","Kasperi Kapanen","R","1","3.5","6","0","100.00","5","0","100.00","1","0","100.00","0","0","0.00","4","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
