"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Patrick Marleau","C","1","13.95","8","14","36.36","8","12","40.00","6","10","37.50","1","2","33.33","4","10","28.57","2","3","40.00","0","1","0.00","16.67","80.00","0.967","5","4","6","45.45"
"","Andreas Borgman","D","1","14.233333333333","13","12","52.00","12","11","52.17","9","9","50.00","1","1","50.00","9","8","52.94","4","4","50.00","0","1","0.00","11.11","88.89","1.000","3","2","3","50.00"
"","William Nylander","C","1","11.383333333333","5","12","29.41","5","10","33.33","5","9","35.71","1","1","50.00","3","8","27.27","2","2","50.00","0","0","0.00","20.00","88.89","1.089","4","4","6","40.00"
"","Jake Gardiner","D","1","17.833333333333","23","11","67.65","20","9","68.97","15","7","68.18","2","1","66.67","13","7","65.00","4","0","100.00","0","0","0.00","13.33","85.71","0.990","10","4","3","76.92"
"","Zach Hyman","C","1","12.083333333333","5","11","31.25","5","10","33.33","5","8","38.46","1","0","100.00","2","8","20.00","1","3","25.00","0","0","0.00","20.00","100.00","1.200","4","3","5","44.44"
"","Nazem Kadri","C","1","10.616666666667","15","10","60.00","14","8","63.64","10","5","66.67","0","1","0.00","10","4","71.43","6","2","75.00","0","1","0.00","0.00","80.00","0.800","4","5","3","57.14"
"","Ron Hainsey","D","1","12.233333333333","16","10","61.54","10","9","52.63","7","5","58.33","0","0","0.00","5","6","45.45","1","1","50.00","0","0","0.00","0.00","100.00","1.000","7","8","4","63.64"
"","Morgan Rielly","D","1","15.783333333333","22","9","70.97","19","8","70.37","13","6","68.42","0","0","0.00","13","4","76.47","6","1","85.71","0","0","0.00","0.00","100.00","1.000","13","8","3","81.25"
"","Roman Polak","D","1","12.5","13","9","59.09","9","8","52.94","8","7","53.33","1","0","100.00","6","5","54.55","3","1","75.00","0","0","0.00","12.50","100.00","1.125","4","4","4","50.00"
"","Connor Carrick","D","1","10.75","13","8","61.90","12","6","66.67","8","5","61.54","0","1","0.00","8","5","61.54","4","3","57.14","0","1","0.00","0.00","80.00","0.800","5","2","1","83.33"
"","Leo Komarov","C","1","7.75","10","8","55.56","9","7","56.25","6","4","60.00","0","2","0.00","6","4","60.00","3","2","60.00","0","1","0.00","0.00","50.00","0.500","3","4","2","60.00"
"","Connor Brown","R","1","7.1666666666667","4","7","36.36","4","6","40.00","4","3","57.14","0","1","0.00","2","3","40.00","2","1","66.67","0","0","0.00","0.00","66.67","0.667","2","5","2","50.00"
"","Dominic Moore","C","1","7.9833333333333","7","6","53.85","4","5","44.44","2","5","28.57","0","0","0.00","3","4","42.86","2","1","66.67","0","0","0.00","0.00","100.00","1.000","1","4","1","50.00"
"","Matt Martin","L","1","8.4166666666667","7","6","53.85","3","5","37.50","2","5","28.57","0","0","0.00","4","4","50.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","1","5","1","50.00"
"","Kasperi Kapanen","R","1","8.05","7","5","58.33","4","4","50.00","3","4","42.86","0","0","0.00","4","3","57.14","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","4","1","50.00"
"","James van Riemsdyk","L","1","13.916666666667","31","4","88.57","26","4","86.67","18","3","85.71","1","0","100.00","17","2","89.47","5","0","100.00","0","0","0.00","5.56","100.00","1.056","12","2","0","100.00"
"","Tyler Bozak","C","1","12.266666666667","26","4","86.67","21","4","84.00","15","3","83.33","1","0","100.00","14","2","87.50","4","0","100.00","0","0","0.00","6.67","100.00","1.067","13","2","0","100.00"
"","Mitchell Marner","C","1","13","29","3","90.63","24","3","88.89","17","2","89.47","1","0","100.00","16","2","88.89","4","0","100.00","0","0","0.00","5.88","100.00","1.059","13","2","0","100.00"
