"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","5.7666666666667","2","6","25.00","2","4","33.33","2","3","40.00","0","0","0.00","2","4","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","3","0.00"
"","Connor Brown","R","1","4.8833333333333","1","6","14.29","1","5","16.67","0","2","0.00","0","0","0.00","1","4","20.00","1","2","33.33","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Zach Hyman","C","1","6.35","5","5","50.00","4","4","50.00","2","3","40.00","0","1","0.00","4","2","66.67","0","1","0.00","0","1","0.00","0.00","66.67","0.667","1","2","5","16.67"
"","Auston Matthews","C","1","6.9333333333333","5","5","50.00","4","4","50.00","2","3","40.00","0","1","0.00","4","2","66.67","0","1","0.00","0","1","0.00","0.00","66.67","0.667","1","2","5","16.67"
"","Jake Gardiner","D","1","6.6","3","5","37.50","3","4","42.86","2","3","40.00","0","0","0.00","2","3","40.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","1","3","25.00"
"","James van Riemsdyk","L","1","4.2666666666667","1","5","16.67","1","4","20.00","0","2","0.00","0","0","0.00","1","4","20.00","1","2","33.33","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Tyler Bozak","C","1","3.7166666666667","1","5","16.67","1","4","20.00","0","2","0.00","0","0","0.00","1","4","20.00","1","2","33.33","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Roman Polak","D","1","6.75","7","4","63.64","6","4","60.00","2","3","40.00","0","1","0.00","4","1","80.00","1","1","50.00","0","1","0.00","0.00","66.67","0.667","2","2","2","50.00"
"","Travis Dermott","D","1","4.95","6","4","60.00","5","3","62.50","2","3","40.00","0","1","0.00","4","2","66.67","1","1","50.00","0","1","0.00","0.00","66.67","0.667","1","1","1","50.00"
"","William Nylander","C","1","4.3333333333333","5","4","55.56","4","3","57.14","2","3","40.00","0","1","0.00","4","2","66.67","0","1","0.00","0","1","0.00","0.00","66.67","0.667","1","1","4","20.00"
"","Ron Hainsey","D","1","6.3833333333333","3","4","42.86","2","3","40.00","2","1","66.67","0","0","0.00","2","2","50.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","0","4","4","0.00"
"","Patrick Marleau","C","1","5.1333333333333","3","3","50.00","2","2","50.00","2","2","50.00","0","0","0.00","2","1","66.67","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","3","2","0.00"
"","Nazem Kadri","C","1","5.4833333333333","3","3","50.00","2","2","50.00","2","2","50.00","0","0","0.00","2","1","66.67","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","3","2","0.00"
"","Morgan Rielly","D","1","4.4833333333333","3","3","50.00","2","2","50.00","2","1","66.67","0","0","0.00","2","2","50.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","0","4","3","0.00"
"","Mitchell Marner","C","1","6.2","3","3","50.00","2","2","50.00","2","2","50.00","0","0","0.00","2","1","66.67","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","3","3","0.00"
"","Tomas Plekanec","C","1","1.8833333333333","3","0","100.00","3","0","100.00","2","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Andreas Johnsson","L","1","1.8833333333333","3","0","100.00","3","0","100.00","2","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Kasperi Kapanen","R","1","1.3333333333333","3","0","100.00","3","0","100.00","2","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
