"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","19.216666666667","20","23","46.51","13","20","39.39","9","13","40.91","1","0","100.00","13","12","52.00","4","5","44.44","1","0","100.00","11.11","100.00","1.111","3","5","7","30.00"
"","Ron Hainsey","D","1","19.55","18","23","43.90","12","19","38.71","7","13","35.00","2","1","66.67","10","15","40.00","4","9","30.77","1","1","50.00","28.57","92.31","1.209","4","11","8","33.33"
"","Jake Gardiner","D","1","19.2","20","19","51.28","14","17","45.16","9","12","42.86","0","0","0.00","15","9","62.50","4","4","50.00","0","0","0.00","0.00","100.00","1.000","5","6","6","45.45"
"","Nazem Kadri","C","1","13.533333333333","7","19","26.92","3","14","17.65","3","11","21.43","1","1","50.00","3","9","25.00","1","7","12.50","1","1","50.00","33.33","90.91","1.242","4","6","3","57.14"
"","Morgan Rielly","D","1","15.883333333333","13","18","41.94","9","15","37.50","6","12","33.33","2","1","66.67","8","13","38.10","5","8","38.46","2","1","66.67","33.33","91.67","1.250","5","10","5","50.00"
"","Roman Polak","D","1","14.55","9","18","33.33","8","14","36.36","3","12","20.00","0","2","0.00","5","2","71.43","1","1","50.00","0","1","0.00","0.00","83.33","0.833","5","7","11","31.25"
"","James van Riemsdyk","L","1","12.716666666667","7","18","28.00","4","15","21.05","2","10","16.67","2","1","66.67","6","7","46.15","4","2","66.67","2","0","100.00","100.00","90.00","1.900","5","3","9","35.71"
"","Mitchell Marner","C","1","14.2","7","18","28.00","4","13","23.53","3","10","23.08","1","0","100.00","4","8","33.33","1","6","14.29","1","0","100.00","33.33","100.00","1.333","4","6","4","50.00"
"","Patrick Marleau","C","1","12.25","6","18","25.00","3","13","18.75","3","10","23.08","1","0","100.00","3","8","27.27","1","6","14.29","1","0","100.00","33.33","100.00","1.333","4","6","3","57.14"
"","Travis Dermott","D","1","13.6","14","17","45.16","12","13","48.00","8","12","40.00","3","2","60.00","11","3","78.57","4","1","80.00","2","1","66.67","37.50","83.33","1.208","6","5","9","40.00"
"","Connor Brown","R","1","12.333333333333","5","17","22.73","3","15","16.67","1","9","10.00","1","1","50.00","5","7","41.67","3","2","60.00","1","0","100.00","100.00","88.89","1.889","4","4","8","33.33"
"","Tyler Bozak","C","1","12.083333333333","7","16","30.43","4","14","22.22","2","9","18.18","2","1","66.67","6","7","46.15","4","2","66.67","2","0","100.00","100.00","88.89","1.889","5","3","8","38.46"
"","Auston Matthews","C","1","17.3","22","15","59.46","16","14","53.33","12","10","54.55","1","1","50.00","15","8","65.22","3","4","42.86","0","1","0.00","8.33","90.00","0.983","5","7","6","45.45"
"","Zach Hyman","C","1","15.25","19","14","57.58","14","13","51.85","10","9","52.63","1","1","50.00","14","8","63.64","2","4","33.33","0","1","0.00","10.00","88.89","0.989","4","7","6","40.00"
"","William Nylander","C","1","14.133333333333","19","14","57.58","14","13","51.85","11","10","52.38","1","1","50.00","13","8","61.90","2","4","33.33","0","1","0.00","9.09","90.00","0.991","5","6","5","50.00"
"","Kasperi Kapanen","R","1","9.5166666666667","15","10","60.00","13","8","61.90","6","8","42.86","1","1","50.00","9","4","69.23","5","2","71.43","1","1","50.00","16.67","87.50","1.042","0","6","6","0.00"
"","Andreas Johnsson","L","1","10.516666666667","15","9","62.50","13","8","61.90","6","8","42.86","0","1","0.00","8","4","66.67","4","2","66.67","0","1","0.00","0.00","87.50","0.875","1","6","5","16.67"
"","Tomas Plekanec","C","1","9.3","14","9","60.87","12","7","63.16","5","7","41.67","0","0","0.00","8","3","72.73","4","1","80.00","0","0","0.00","0.00","100.00","1.000","0","6","6","0.00"
