"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Zach Hyman","C","1","7.0666666666667","7","16","30.43","5","10","33.33","4","8","33.33","1","0","100.00","2","7","22.22","0","2","0.00","0","0","0.00","25.00","100.00","1.250","2","2","4","33.33"
"","Auston Matthews","C","1","6.75","5","16","23.81","4","10","28.57","3","8","27.27","1","0","100.00","2","7","22.22","0","2","0.00","0","0","0.00","33.33","100.00","1.333","2","2","4","33.33"
"","Nikita Zaitsev","D","1","7.8166666666667","8","14","36.36","5","8","38.46","3","6","33.33","0","0","0.00","3","6","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","3","4","4","42.86"
"","Jake Gardiner","D","1","7.1","5","14","26.32","2","9","18.18","2","6","25.00","1","0","100.00","2","6","25.00","0","1","0.00","0","0","0.00","50.00","100.00","1.500","1","3","4","20.00"
"","William Nylander","C","1","4.2833333333333","2","13","13.33","1","9","10.00","1","8","11.11","1","0","100.00","2","7","22.22","0","2","0.00","0","0","0.00","100.00","100.00","2.000","1","2","4","20.00"
"","Ron Hainsey","D","1","9.6","12","11","52.17","10","7","58.82","6","5","54.55","0","0","0.00","8","5","61.54","2","4","33.33","0","0","0.00","0.00","100.00","1.000","6","3","1","85.71"
"","Mitchell Marner","C","1","8.4666666666667","7","9","43.75","4","7","36.36","3","2","60.00","0","0","0.00","4","3","57.14","1","2","33.33","0","0","0.00","0.00","100.00","1.000","3","4","2","60.00"
"","Patrick Marleau","C","1","8.3166666666667","8","8","50.00","5","5","50.00","3","2","60.00","0","0","0.00","4","3","57.14","1","2","33.33","0","0","0.00","0.00","100.00","1.000","3","4","3","50.00"
"","Nazem Kadri","C","1","7.9","8","7","53.33","5","5","50.00","4","2","66.67","0","0","0.00","5","3","62.50","2","2","50.00","0","0","0.00","0.00","100.00","1.000","3","4","3","50.00"
"","Morgan Rielly","D","1","8.7166666666667","7","7","50.00","5","4","55.56","3","3","50.00","0","0","0.00","4","4","50.00","1","3","25.00","0","0","0.00","0.00","100.00","1.000","4","3","2","66.67"
"","Travis Dermott","D","1","5.7","9","6","60.00","8","5","61.54","7","3","70.00","2","0","100.00","6","2","75.00","4","1","80.00","1","0","100.00","28.57","100.00","1.286","1","2","2","33.33"
"","Connor Brown","R","1","5.7833333333333","11","5","68.75","9","2","81.82","5","2","71.43","1","0","100.00","6","2","75.00","3","1","75.00","1","0","100.00","20.00","100.00","1.200","4","2","1","80.00"
"","Roman Polak","D","1","5.9","7","4","63.64","6","3","66.67","5","1","83.33","1","0","100.00","3","1","75.00","3","0","100.00","1","0","100.00","20.00","100.00","1.200","1","3","3","25.00"
"","Tomas Plekanec","C","1","3.0833333333333","0","3","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Tyler Bozak","C","1","4.9166666666667","12","2","85.71","10","1","90.91","7","1","87.50","1","0","100.00","7","1","87.50","4","0","100.00","1","0","100.00","14.29","100.00","1.143","3","2","2","60.00"
"","James van Riemsdyk","L","1","4.8666666666667","10","2","83.33","9","1","90.00","7","1","87.50","1","0","100.00","7","1","87.50","4","0","100.00","1","0","100.00","14.29","100.00","1.143","3","2","1","75.00"
"","Kasperi Kapanen","R","1","2.6333333333333","0","2","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Andreas Johnsson","L","1","3.2166666666667","2","1","66.67","2","1","66.67","2","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
