"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Roman Polak","D","1","4.9333333333333","4","7","36.36","3","3","50.00","2","3","40.00","0","0","0.00","2","3","40.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","1","0","1","50.00"
"","Nikita Zaitsev","D","1","6.6333333333333","3","7","30.00","1","6","14.29","1","4","20.00","0","0","0.00","2","4","33.33","1","2","33.33","0","0","0.00","0.00","100.00","1.000","3","3","0","100.00"
"","Jake Gardiner","D","1","5.25","3","6","33.33","1","5","16.67","1","3","25.00","0","0","0.00","2","3","40.00","1","2","33.33","0","0","0.00","0.00","100.00","1.000","3","2","0","100.00"
"","Matt Martin","L","1","3.6833333333333","0","6","0.00","0","2","0.00","0","2","0.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","3","0","100.00"
"","Connor Brown","R","1","3.6833333333333","0","6","0.00","0","2","0.00","0","2","0.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","3","0","100.00"
"","Patrick Marleau","C","1","2.8","3","5","37.50","3","4","42.86","3","3","50.00","0","1","0.00","3","4","42.86","1","2","33.33","0","1","0.00","0.00","66.67","0.667","0","1","2","0.00"
"","Nazem Kadri","C","1","2.7833333333333","3","5","37.50","2","4","33.33","2","3","40.00","0","1","0.00","3","3","50.00","0","2","0.00","0","1","0.00","0.00","66.67","0.667","0","1","2","0.00"
"","William Nylander","C","1","4.5333333333333","4","5","44.44","1","5","16.67","0","4","0.00","0","0","0.00","1","2","33.33","0","2","0.00","0","0","0.00","0.00","100.00","1.000","2","0","0","100.00"
"","Dominic Moore","C","1","2.9833333333333","0","5","0.00","0","2","0.00","0","2","0.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","3","0","100.00"
"","Andreas Borgman","D","1","4.4166666666667","2","5","28.57","0","2","0.00","0","2","0.00","0","0","0.00","1","2","33.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Ron Hainsey","D","1","3.1","5","4","55.56","3","4","42.86","3","4","42.86","0","1","0.00","3","2","60.00","0","2","0.00","0","1","0.00","0.00","75.00","0.750","1","1","2","33.33"
"","Auston Matthews","C","1","4.8833333333333","4","4","50.00","1","4","20.00","0","3","0.00","0","0","0.00","1","2","33.33","0","2","0.00","0","0","0.00","0.00","100.00","1.000","2","0","0","100.00"
"","Morgan Rielly","D","1","3.1333333333333","9","3","75.00","6","2","75.00","5","2","71.43","0","1","0.00","6","2","75.00","2","1","66.67","0","1","0.00","0.00","50.00","0.500","1","1","2","33.33"
"","James van Riemsdyk","L","1","3.35","6","3","66.67","3","3","50.00","3","3","50.00","0","0","0.00","4","1","80.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","2","0","1","66.67"
"","Leo Komarov","C","1","2.1","3","3","50.00","2","3","40.00","2","2","50.00","0","1","0.00","3","3","50.00","0","2","0.00","0","1","0.00","0.00","50.00","0.500","0","1","2","0.00"
"","Tyler Bozak","C","1","3.1333333333333","6","2","75.00","4","1","80.00","4","1","80.00","0","0","0.00","4","1","80.00","3","0","100.00","0","0","0.00","0.00","100.00","1.000","2","0","1","66.67"
"","Mitchell Marner","C","1","3.4166666666667","6","2","75.00","4","1","80.00","4","1","80.00","0","0","0.00","4","1","80.00","3","0","100.00","0","0","0.00","0.00","100.00","1.000","2","0","1","66.67"
"","Zach Hyman","C","1","3.85","4","2","66.67","1","2","33.33","0","1","0.00","0","0","0.00","1","1","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","2","0","0","100.00"
