"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","20.616666666667","16","21","43.24","10","13","43.48","6","9","40.00","0","0","0.00","7","9","43.75","2","2","50.00","0","0","0.00","0.00","100.00","1.000","8","7","10","44.44"
"","Nikita Zaitsev","D","1","20.233333333333","20","20","50.00","14","12","53.85","11","10","52.38","1","1","50.00","9","6","60.00","5","1","83.33","1","0","100.00","9.09","90.00","0.991","5","9","6","45.45"
"","Auston Matthews","C","1","15.05","9","17","34.62","6","11","35.29","4","9","30.77","0","0","0.00","4","8","33.33","1","3","25.00","0","0","0.00","0.00","100.00","1.000","3","4","9","25.00"
"","Zach Hyman","C","1","12.766666666667","8","14","36.36","6","8","42.86","5","7","41.67","0","0","0.00","4","8","33.33","1","3","25.00","0","0","0.00","0.00","100.00","1.000","3","4","8","27.27"
"","William Nylander","C","1","14.783333333333","10","14","41.67","6","9","40.00","4","7","36.36","0","0","0.00","4","7","36.36","1","3","25.00","0","0","0.00","0.00","100.00","1.000","3","4","9","25.00"
"","Andreas Borgman","D","1","13.516666666667","15","13","53.57","9","11","45.00","7","8","46.67","0","1","0.00","7","3","70.00","3","1","75.00","0","0","0.00","0.00","87.50","0.875","3","4","2","60.00"
"","Nazem Kadri","C","1","12.916666666667","11","13","45.83","7","8","46.67","7","4","63.64","1","1","50.00","5","3","62.50","3","0","100.00","1","0","100.00","14.29","75.00","0.893","1","7","8","11.11"
"","Connor Carrick","D","1","13.433333333333","10","12","45.45","6","9","40.00","4","4","50.00","0","0","0.00","6","5","54.55","2","2","50.00","0","0","0.00","0.00","100.00","1.000","7","4","4","63.64"
"","Josh Leivo","L","1","10.166666666667","6","12","33.33","4","8","33.33","4","4","50.00","0","1","0.00","2","2","50.00","1","0","100.00","0","0","0.00","0.00","75.00","0.750","1","5","6","14.29"
"","Leo Komarov","C","1","12.116666666667","8","11","42.11","6","6","50.00","6","2","75.00","1","1","50.00","4","3","57.14","3","0","100.00","1","0","100.00","16.67","50.00","0.667","2","7","6","25.00"
"","Mitchell Marner","C","1","12.616666666667","18","9","66.67","12","7","63.16","7","6","53.85","0","0","0.00","7","2","77.78","2","0","100.00","0","0","0.00","0.00","100.00","1.000","5","4","1","83.33"
"","Ron Hainsey","D","1","15.083333333333","15","7","68.18","13","3","81.25","10","1","90.91","3","0","100.00","8","4","66.67","6","0","100.00","3","0","100.00","30.00","100.00","1.300","3","8","5","37.50"
"","Patrick Marleau","C","1","10.1","12","7","63.16","9","5","64.29","7","3","70.00","3","0","100.00","8","3","72.73","6","0","100.00","3","0","100.00","42.86","100.00","1.429","5","6","2","71.43"
"","Morgan Rielly","D","1","13.633333333333","20","6","76.92","14","2","87.50","10","2","83.33","2","0","100.00","9","2","81.82","4","0","100.00","2","0","100.00","20.00","100.00","1.200","2","6","7","22.22"
"","Tyler Bozak","C","1","12.033333333333","18","5","78.26","13","4","76.47","8","3","72.73","0","0","0.00","8","1","88.89","2","0","100.00","0","0","0.00","0.00","100.00","1.000","5","4","0","100.00"
"","Matt Martin","L","1","11.766666666667","18","5","78.26","12","3","80.00","7","3","70.00","0","0","0.00","7","1","87.50","2","0","100.00","0","0","0.00","0.00","100.00","1.000","5","4","0","100.00"
"","James van Riemsdyk","L","1","10.3","14","5","73.68","9","4","69.23","6","2","75.00","2","0","100.00","8","2","80.00","5","0","100.00","2","0","100.00","33.33","100.00","1.333","4","4","1","80.00"
"","Connor Brown","R","1","8.8666666666667","12","4","75.00","9","2","81.82","7","1","87.50","2","0","100.00","8","1","88.89","6","0","100.00","2","0","100.00","28.57","100.00","1.286","5","4","1","83.33"
