"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","12.983333333333","6","17","26.09","2","11","15.38","1","8","11.11","1","1","50.00","3","8","27.27","1","2","33.33","0","1","0.00","100.00","87.50","1.875","3","10","6","33.33"
"","Ron Hainsey","D","1","10.833333333333","12","14","46.15","9","8","52.94","7","6","53.85","1","1","50.00","5","6","45.45","1","4","20.00","0","1","0.00","14.29","83.33","0.976","2","7","5","28.57"
"","Morgan Rielly","D","1","12.066666666667","9","14","39.13","7","8","46.67","5","6","45.45","1","1","50.00","3","6","33.33","0","3","0.00","0","1","0.00","20.00","83.33","1.033","2","8","5","28.57"
"","Auston Matthews","C","1","13.066666666667","13","14","48.15","7","11","38.89","6","8","42.86","3","1","75.00","7","7","50.00","2","3","40.00","2","1","66.67","50.00","87.50","1.375","4","7","3","57.14"
"","Jake Gardiner","D","1","14.916666666667","11","14","44.00","4","9","30.77","2","5","28.57","1","0","100.00","6","6","50.00","1","0","100.00","0","0","0.00","50.00","100.00","1.500","3","11","6","33.33"
"","William Nylander","C","1","11.966666666667","14","13","51.85","9","10","47.37","8","8","50.00","4","0","100.00","9","7","56.25","3","3","50.00","2","0","100.00","50.00","100.00","1.500","4","7","3","57.14"
"","Mitchell Marner","C","1","11.216666666667","12","11","52.17","6","6","50.00","5","5","50.00","1","1","50.00","6","3","66.67","1","2","33.33","0","1","0.00","20.00","80.00","1.000","3","6","7","30.00"
"","Leo Komarov","C","1","9.05","6","11","35.29","5","7","41.67","3","4","42.86","0","0","0.00","2","4","33.33","1","2","33.33","0","0","0.00","0.00","100.00","1.000","1","6","1","50.00"
"","James van Riemsdyk","L","1","9.3666666666667","10","11","47.62","5","5","50.00","4","3","57.14","1","0","100.00","6","5","54.55","0","2","0.00","0","0","0.00","25.00","100.00","1.250","3","6","6","33.33"
"","Tyler Bozak","C","1","8.65","6","11","35.29","3","6","33.33","3","5","37.50","1","0","100.00","3","5","37.50","0","3","0.00","0","0","0.00","33.33","100.00","1.333","3","6","6","33.33"
"","Connor Carrick","D","1","14.833333333333","21","10","67.74","15","8","65.22","11","7","61.11","3","1","75.00","14","4","77.78","6","4","60.00","2","1","66.67","27.27","85.71","1.130","4","4","1","80.00"
"","Nazem Kadri","C","1","11.483333333333","16","10","61.54","11","4","73.33","7","3","70.00","2","0","100.00","10","3","76.92","2","1","66.67","1","0","100.00","28.57","100.00","1.286","1","7","2","33.33"
"","Andreas Borgman","D","1","13.666666666667","14","10","58.33","11","7","61.11","8","6","57.14","3","1","75.00","9","4","69.23","5","4","55.56","2","1","66.67","37.50","83.33","1.208","4","4","1","80.00"
"","Patrick Marleau","C","1","9.85","10","10","50.00","7","6","53.85","6","5","54.55","2","0","100.00","5","4","55.56","2","3","40.00","1","0","100.00","33.33","100.00","1.333","3","6","1","75.00"
"","Zach Hyman","C","1","8.2333333333333","4","7","36.36","3","6","33.33","3","4","42.86","1","0","100.00","2","5","28.57","1","1","50.00","0","0","0.00","33.33","100.00","1.333","2","6","2","50.00"
"","Connor Brown","R","1","8.4166666666667","8","6","57.14","5","4","55.56","2","3","40.00","0","1","0.00","3","1","75.00","3","1","75.00","0","1","0.00","0.00","66.67","0.667","1","3","2","33.33"
"","Eric Fehr","C","1","7.65","7","4","63.64","6","2","75.00","3","2","60.00","0","1","0.00","4","1","80.00","4","1","80.00","0","1","0.00","0.00","50.00","0.500","1","3","1","50.00"
"","Matt Martin","L","1","7.5833333333333","6","3","66.67","5","2","71.43","1","2","33.33","0","1","0.00","3","1","75.00","2","1","66.67","0","1","0.00","0.00","50.00","0.500","1","3","2","33.33"
