"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","9.8333333333333","5","11","31.25","2","5","28.57","1","4","20.00","1","1","50.00","3","5","37.50","1","1","50.00","0","1","0.00","100.00","75.00","1.750","3","6","5","37.50"
"","William Nylander","C","1","8.4","11","10","52.38","7","8","46.67","6","7","46.15","4","0","100.00","7","6","53.85","2","3","40.00","2","0","100.00","66.67","100.00","1.667","3","6","1","75.00"
"","Auston Matthews","C","1","9.1","10","10","50.00","6","8","42.86","5","7","41.67","3","1","75.00","6","6","50.00","2","3","40.00","2","1","66.67","60.00","85.71","1.457","3","6","1","75.00"
"","Morgan Rielly","D","1","10.366666666667","6","10","37.50","5","6","45.45","4","4","50.00","1","1","50.00","1","5","16.67","0","2","0.00","0","1","0.00","25.00","75.00","1.000","1","8","4","20.00"
"","Ron Hainsey","D","1","8.2166666666667","5","10","33.33","4","6","40.00","4","4","50.00","1","1","50.00","1","4","20.00","0","2","0.00","0","1","0.00","25.00","75.00","1.000","1","7","4","20.00"
"","Patrick Marleau","C","1","7.8333333333333","8","9","47.06","6","5","54.55","5","4","55.56","2","0","100.00","4","4","50.00","2","3","40.00","1","0","100.00","40.00","100.00","1.400","2","5","1","66.67"
"","Connor Carrick","D","1","10.75","15","8","65.22","11","7","61.11","8","7","53.33","3","1","75.00","11","4","73.33","4","4","50.00","2","1","66.67","37.50","85.71","1.232","3","4","0","100.00"
"","Nazem Kadri","C","1","9.2166666666667","14","8","63.64","10","3","76.92","7","2","77.78","2","0","100.00","9","3","75.00","2","1","66.67","1","0","100.00","28.57","100.00","1.286","1","6","2","33.33"
"","Jake Gardiner","D","1","11","10","8","55.56","4","3","57.14","2","1","66.67","1","0","100.00","6","4","60.00","1","0","100.00","0","0","0.00","50.00","100.00","1.500","3","7","5","37.50"
"","Andreas Borgman","D","1","10.95","12","7","63.16","10","5","66.67","7","5","58.33","3","1","75.00","8","4","66.67","4","4","50.00","2","1","66.67","42.86","80.00","1.229","3","4","0","100.00"
"","Leo Komarov","C","1","6.7666666666667","4","7","36.36","4","3","57.14","3","1","75.00","0","0","0.00","1","3","25.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","5","1","50.00"
"","Mitchell Marner","C","1","7.9333333333333","7","6","53.85","4","3","57.14","3","3","50.00","1","1","50.00","4","1","80.00","0","1","0.00","0","1","0.00","33.33","66.67","1.000","2","4","5","28.57"
"","James van Riemsdyk","L","1","7.4166666666667","8","5","61.54","4","1","80.00","3","0","100.00","1","0","100.00","5","2","71.43","0","0","0.00","0","0","0.00","33.33","100.00","1.333","2","4","5","28.57"
"","Tyler Bozak","C","1","6.6166666666667","4","5","44.44","2","2","50.00","2","2","50.00","1","0","100.00","2","2","50.00","0","1","0.00","0","0","0.00","50.00","100.00","1.500","2","4","5","28.57"
"","Zach Hyman","C","1","6.4","3","5","37.50","2","4","33.33","2","3","40.00","1","0","100.00","1","4","20.00","0","1","0.00","0","0","0.00","50.00","100.00","1.500","2","5","1","66.67"
"","Eric Fehr","C","1","6.4666666666667","4","4","50.00","3","2","60.00","1","2","33.33","0","1","0.00","2","1","66.67","2","1","66.67","0","1","0.00","0.00","50.00","0.500","1","3","1","50.00"
"","Connor Brown","R","1","6.8666666666667","5","4","55.56","3","2","60.00","1","2","33.33","0","1","0.00","2","1","66.67","2","1","66.67","0","1","0.00","0.00","50.00","0.500","1","3","2","33.33"
"","Matt Martin","L","1","6.7","4","3","57.14","3","2","60.00","1","2","33.33","0","1","0.00","2","1","66.67","2","1","66.67","0","1","0.00","0.00","50.00","0.500","1","3","2","33.33"
