"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","2.1833333333333","1","2","33.33","1","1","50.00","1","1","50.00","0","1","0.00","1","2","33.33","0","0","0.00","0","0","0.00","0.00","0.00","0.000","0","1","1","0.00"
"","Patrick Marleau","C","1","1.45","0","2","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","0.00","0.000","0","0","1","0.00"
"","William Nylander","C","1","1.4666666666667","0","2","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","0.00","0.000","0","0","1","0.00"
"","James van Riemsdyk","L","1","1.9333333333333","4","1","80.00","4","1","80.00","1","1","50.00","0","0","0.00","4","1","80.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Tyler Bozak","C","1","2.0833333333333","4","1","80.00","4","1","80.00","1","1","50.00","0","0","0.00","4","1","80.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Mitchell Marner","C","1","2.1","4","1","80.00","4","1","80.00","1","1","50.00","0","0","0.00","4","1","80.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Ron Hainsey","D","1","1.5166666666667","1","1","50.00","1","1","50.00","0","1","0.00","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Morgan Rielly","D","1","1.0833333333333","1","1","50.00","1","1","50.00","0","1","0.00","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Roman Polak","D","1","2.2666666666667","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Leo Komarov","C","1","0.95","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","0.00","0.000","0","2","0","0.00"
"","Nazem Kadri","C","1","1.6666666666667","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
"","Connor Brown","R","1","1.0666666666667","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","0.00","0.000","0","2","0","0.00"
"","Connor Carrick","D","1","2.6666666666667","3","0","100.00","3","0","100.00","1","0","100.00","0","0","0.00","3","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Andreas Borgman","D","1","3.2333333333333","2","0","100.00","2","0","100.00","0","0","0.00","0","0","0.00","2","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Dominic Moore","C","1","2.05","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Matt Martin","L","1","1.9333333333333","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Zach Hyman","C","1","0.75","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
"","Kasperi Kapanen","R","1","2.1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
