"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Roman Polak","D","1","6.8666666666667","3","7","30.00","3","6","33.33","3","5","37.50","0","0","0.00","2","4","33.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","1","2","66.67"
"","Morgan Rielly","D","1","4.5333333333333","4","7","36.36","3","5","37.50","2","3","40.00","0","0","0.00","2","2","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","2","1","50.00"
"","Ron Hainsey","D","1","5.1","3","7","30.00","2","5","28.57","1","3","25.00","0","0","0.00","2","2","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","2","2","33.33"
"","Patrick Marleau","C","1","5.35","3","7","30.00","1","5","16.67","1","5","16.67","0","2","0.00","0","4","0.00","0","2","0.00","0","1","0.00","0.00","60.00","0.600","1","1","2","33.33"
"","William Nylander","C","1","5.3833333333333","3","7","30.00","1","5","16.67","1","5","16.67","0","2","0.00","0","4","0.00","0","2","0.00","0","1","0.00","0.00","60.00","0.600","1","1","2","33.33"
"","Tyler Bozak","C","1","5.8666666666667","8","6","57.14","8","5","61.54","4","4","50.00","0","0","0.00","7","3","70.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","5","0","1","83.33"
"","Andreas Borgman","D","1","8.0333333333333","5","6","45.45","5","6","45.45","3","5","37.50","0","0","0.00","4","3","57.14","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","1","3","57.14"
"","James van Riemsdyk","L","1","4.7666666666667","8","5","61.54","8","4","66.67","4","3","57.14","0","0","0.00","7","2","77.78","1","0","100.00","0","0","0.00","0.00","100.00","1.000","5","0","0","100.00"
"","Mitchell Marner","C","1","5.5833333333333","8","5","61.54","8","4","66.67","4","3","57.14","0","0","0.00","7","2","77.78","1","0","100.00","0","0","0.00","0.00","100.00","1.000","5","0","0","100.00"
"","Zach Hyman","C","1","4.5833333333333","4","5","44.44","2","4","33.33","2","4","33.33","0","1","0.00","0","2","0.00","0","2","0.00","0","1","0.00","0.00","75.00","0.750","1","1","2","33.33"
"","Jake Gardiner","D","1","7.0833333333333","8","4","66.67","5","2","71.43","4","2","66.67","0","2","0.00","2","3","40.00","1","1","50.00","0","1","0.00","0.00","0.00","0.000","3","2","1","75.00"
"","Leo Komarov","C","1","4.4166666666667","5","3","62.50","3","2","60.00","3","1","75.00","0","1","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","0.00","0.000","1","3","0","100.00"
"","Nazem Kadri","C","1","3.7833333333333","3","3","50.00","2","1","66.67","2","0","100.00","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","0","0.00"
"","Connor Brown","R","1","4.1","4","3","57.14","2","2","50.00","2","1","66.67","0","1","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","0.00","0.000","1","3","0","100.00"
"","Matt Martin","L","1","4.6833333333333","1","3","25.00","1","3","25.00","1","2","33.33","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","3","25.00"
"","Kasperi Kapanen","R","1","4.7","1","3","25.00","1","3","25.00","1","2","33.33","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","3","25.00"
"","Connor Carrick","D","1","7.2333333333333","11","2","84.62","8","1","88.89","5","1","83.33","0","1","0.00","4","1","80.00","1","1","50.00","0","1","0.00","0.00","0.00","0.000","3","2","1","75.00"
"","Dominic Moore","C","1","5.1833333333333","3","2","60.00","2","2","50.00","2","1","66.67","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","1","2","50.00"
