"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Connor Brown","R","1","1.1833333333333","0","4","0.00","0","4","0.00","0","4","0.00","0","2","0.00","0","2","0.00","0","1","0.00","0","1","0.00","0.00","50.00","0.500","0","2","1","0.00"
"","Frederik Gauthier","C","1","1.7","3","3","50.00","2","3","40.00","2","3","40.00","0","2","0.00","3","2","60.00","1","1","50.00","0","1","0.00","0.00","33.33","0.333","0","2","1","0.00"
"","Jake Gardiner","D","1","1.3166666666667","1","3","25.00","0","3","0.00","0","3","0.00","0","1","0.00","1","1","50.00","0","1","0.00","0","1","0.00","0.00","66.67","0.667","1","1","0","100.00"
"","Matt Martin","L","1","0.61666666666667","0","3","0.00","0","3","0.00","0","3","0.00","0","2","0.00","0","2","0.00","0","1","0.00","0","1","0.00","0.00","33.33","0.333","0","2","1","0.00"
"","Connor Carrick","D","1","0.96666666666667","1","2","33.33","0","2","0.00","0","2","0.00","0","1","0.00","1","1","50.00","0","1","0.00","0","1","0.00","0.00","50.00","0.500","1","1","0","100.00"
"","Roman Polak","D","1","2.0333333333333","3","1","75.00","2","1","66.67","2","1","66.67","0","1","0.00","3","1","75.00","1","0","100.00","0","0","0.00","0.00","0.00","0.000","0","1","1","0.00"
"","Morgan Rielly","D","1","1.0833333333333","2","1","66.67","2","1","66.67","1","1","50.00","0","0","0.00","1","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
"","William Nylander","C","1","0.73333333333333","1","1","50.00","0","1","0.00","0","1","0.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Auston Matthews","C","1","1","1","1","50.00","0","1","0.00","0","1","0.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Andreas Borgman","D","1","1.0833333333333","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","0.00","0.000","0","1","1","0.00"
"","Ron Hainsey","D","1","1.7833333333333","5","0","100.00","4","0","100.00","3","0","100.00","0","0","0.00","4","0","100.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
"","James van Riemsdyk","L","1","1.3833333333333","4","0","100.00","3","0","100.00","2","0","100.00","0","0","0.00","3","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Nazem Kadri","C","1","0.88333333333333","2","0","100.00","2","0","100.00","1","0","100.00","0","0","0.00","1","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
"","Zach Hyman","C","1","1.7833333333333","4","0","100.00","2","0","100.00","2","0","100.00","0","0","0.00","4","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Patrick Marleau","C","1","0.71666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","1","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
"","Leo Komarov","C","1","0.71666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","1","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
"","Tyler Bozak","C","1","1.0166666666667","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Mitchell Marner","C","1","0.75","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
