"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","19.45","18","25","41.86","13","21","38.24","8","15","34.78","1","1","50.00","8","12","40.00","5","4","55.56","1","1","50.00","12.50","93.33","1.058","9","5","8","52.94"
"","Leo Komarov","C","1","12.766666666667","13","23","36.11","12","15","44.44","6","11","35.29","1","1","50.00","4","12","25.00","1","4","20.00","0","0","0.00","16.67","90.91","1.076","4","7","8","33.33"
"","Nazem Kadri","C","1","12.516666666667","12","22","35.29","11","16","40.74","5","11","31.25","0","1","0.00","3","11","21.43","1","4","20.00","0","0","0.00","0.00","90.91","0.909","4","7","6","40.00"
"","Nikita Zaitsev","D","1","18.2","18","21","46.15","13","17","43.33","8","12","40.00","1","1","50.00","8","12","40.00","5","4","55.56","1","1","50.00","12.50","91.67","1.042","9","5","7","56.25"
"","Ron Hainsey","D","1","18.283333333333","21","20","51.22","17","16","51.52","12","11","52.17","2","3","40.00","15","14","51.72","6","4","60.00","1","1","50.00","16.67","72.73","0.894","5","8","7","41.67"
"","Morgan Rielly","D","1","17.483333333333","22","17","56.41","18","13","58.06","12","10","54.55","2","3","40.00","15","12","55.56","5","4","55.56","1","1","50.00","16.67","70.00","0.867","6","8","6","50.00"
"","Patrick Marleau","C","1","16.5","15","17","46.88","11","10","52.38","5","6","45.45","1","0","100.00","7","9","43.75","1","3","25.00","0","0","0.00","20.00","100.00","1.200","4","6","7","36.36"
"","Auston Matthews","C","1","14.816666666667","20","16","55.56","16","14","53.33","13","12","52.00","2","1","66.67","15","10","60.00","9","3","75.00","1","0","100.00","15.38","91.67","1.071","9","4","4","69.23"
"","Andreas Borgman","D","1","13.066666666667","16","14","53.33","12","10","54.55","8","8","50.00","0","0","0.00","7","6","53.85","2","2","50.00","0","0","0.00","0.00","100.00","1.000","2","2","3","40.00"
"","William Nylander","C","1","13.85","21","13","61.76","16","11","59.26","13","9","59.09","1","0","100.00","15","7","68.18","9","2","81.82","1","0","100.00","7.69","100.00","1.077","8","4","4","66.67"
"","Zach Hyman","C","1","11.166666666667","16","13","55.17","11","11","50.00","8","8","50.00","1","0","100.00","13","7","65.00","8","2","80.00","1","0","100.00","12.50","100.00","1.125","6","3","3","66.67"
"","Roman Polak","D","1","11.45","11","13","45.83","9","9","50.00","6","6","50.00","0","0","0.00","5","6","45.45","1","2","33.33","0","0","0.00","0.00","100.00","1.000","1","2","3","25.00"
"","Connor Brown","R","1","11.233333333333","10","13","43.48","7","9","43.75","5","7","41.67","0","3","0.00","5","9","35.71","1","4","20.00","0","2","0.00","0.00","57.14","0.571","1","3","6","14.29"
"","Tyler Bozak","C","1","8.7333333333333","10","13","43.48","6","11","35.29","4","8","33.33","0","3","0.00","5","10","33.33","0","4","0.00","0","2","0.00","0.00","62.50","0.625","2","2","4","33.33"
"","Mitchell Marner","C","1","13.983333333333","12","11","52.17","9","10","47.37","5","7","41.67","1","0","100.00","6","5","54.55","2","1","66.67","1","0","100.00","20.00","100.00","1.200","3","2","1","75.00"
"","James van Riemsdyk","L","1","12.466666666667","12","9","57.14","7","9","43.75","4","6","40.00","0","2","0.00","6","6","50.00","0","3","0.00","0","2","0.00","0.00","66.67","0.667","2","4","5","28.57"
"","Dominic Moore","C","1","8.7833333333333","6","8","42.86","6","7","46.15","5","4","55.56","1","1","50.00","3","5","37.50","2","0","100.00","1","0","100.00","20.00","75.00","0.950","0","2","2","0.00"
"","Matt Martin","L","1","6.7","8","6","57.14","8","6","57.14","6","4","60.00","1","0","100.00","3","2","60.00","2","0","100.00","1","0","100.00","16.67","100.00","1.167","2","1","1","66.67"
