"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","7.1333333333333","5","12","29.41","3","10","23.08","3","8","27.27","0","1","0.00","3","3","50.00","0","1","0.00","0","0","0.00","0.00","87.50","0.875","2","2","7","22.22"
"","Ron Hainsey","D","1","4.5333333333333","2","10","16.67","2","8","20.00","2","7","22.22","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","6","0.00"
"","Leo Komarov","C","1","4.6","4","9","30.77","1","7","12.50","1","4","20.00","0","1","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","75.00","0.750","0","4","2","0.00"
"","Mitchell Marner","C","1","4.9333333333333","4","8","33.33","3","7","30.00","2","6","25.00","0","1","0.00","4","4","50.00","1","0","100.00","0","0","0.00","0.00","83.33","0.833","1","1","2","33.33"
"","William Nylander","C","1","5.1166666666667","6","8","42.86","1","5","16.67","1","3","25.00","0","0","0.00","2","1","66.67","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","3","2","33.33"
"","Jake Gardiner","D","1","5.6166666666667","8","7","53.33","4","3","57.14","2","3","40.00","0","1","0.00","7","2","77.78","1","1","50.00","0","0","0.00","0.00","66.67","0.667","3","2","2","60.00"
"","Patrick Marleau","C","1","3.9833333333333","4","7","36.36","3","6","33.33","2","6","25.00","0","1","0.00","4","3","57.14","1","0","100.00","0","0","0.00","0.00","83.33","0.833","1","0","2","33.33"
"","James van Riemsdyk","L","1","4.5333333333333","6","7","46.15","3","6","33.33","2","6","25.00","0","1","0.00","6","3","66.67","1","0","100.00","0","0","0.00","0.00","83.33","0.833","2","0","2","50.00"
"","Nikita Zaitsev","D","1","5.15","5","7","41.67","3","5","37.50","2","2","50.00","0","1","0.00","4","2","66.67","1","2","33.33","0","0","0.00","0.00","50.00","0.500","1","3","2","33.33"
"","Nazem Kadri","C","1","4.65","4","7","36.36","1","5","16.67","1","3","25.00","0","0","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","4","2","33.33"
"","Auston Matthews","C","1","4.1833333333333","5","5","50.00","3","3","50.00","2","2","50.00","0","1","0.00","4","0","100.00","0","0","0.00","0","0","0.00","0.00","50.00","0.500","3","1","2","60.00"
"","Roman Polak","D","1","3.4333333333333","4","4","50.00","2","4","33.33","1","3","25.00","0","1","0.00","2","2","50.00","0","0","0.00","0","0","0.00","0.00","66.67","0.667","1","0","1","50.00"
"","Connor Brown","R","1","3.4666666666667","4","4","50.00","2","2","50.00","1","2","33.33","0","1","0.00","4","0","100.00","0","0","0.00","0","0","0.00","0.00","50.00","0.500","3","1","2","60.00"
"","Andreas Borgman","D","1","2.3333333333333","2","4","33.33","0","4","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Zach Hyman","C","1","2.9833333333333","2","3","40.00","2","1","66.67","1","1","50.00","0","0","0.00","2","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","1","2","50.00"
"","Matt Martin","L","1","1.9833333333333","1","3","25.00","1","3","25.00","1","1","50.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","3","0.00"
"","Josh Leivo","L","1","1.8333333333333","1","3","25.00","1","3","25.00","1","1","50.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","3","0.00"
"","Dominic Moore","C","1","1.9666666666667","0","3","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","3","0.00"
