"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","20.533333333333","18","22","45.00","14","17","45.16","11","11","50.00","0","0","0.00","11","12","47.83","6","6","50.00","0","0","0.00","0.00","100.00","1.000","2","7","5","28.57"
"","Morgan Rielly","D","1","21.883333333333","24","19","55.81","19","14","57.58","14","9","60.87","0","1","0.00","15","10","60.00","8","5","61.54","0","1","0.00","0.00","88.89","0.889","3","8","5","37.50"
"","Jake Gardiner","D","1","22.066666666667","20","19","51.28","15","17","46.88","12","13","48.00","0","2","0.00","12","9","57.14","5","3","62.50","0","2","0.00","0.00","84.62","0.846","16","6","4","80.00"
"","Auston Matthews","C","1","17.683333333333","15","19","44.12","12","15","44.44","7","10","41.18","0","2","0.00","7","12","36.84","2","4","33.33","0","2","0.00","0.00","80.00","0.800","7","4","5","58.33"
"","William Nylander","C","1","16.016666666667","16","17","48.48","13","13","50.00","8","8","50.00","0","1","0.00","8","11","42.11","3","3","50.00","0","1","0.00","0.00","87.50","0.875","7","4","4","63.64"
"","Zach Hyman","C","1","14.566666666667","19","16","54.29","14","12","53.85","10","8","55.56","0","1","0.00","8","9","47.06","2","3","40.00","0","1","0.00","0.00","87.50","0.875","6","4","6","50.00"
"","Leo Komarov","C","1","15.083333333333","17","15","53.13","14","11","56.00","11","8","57.89","0","1","0.00","11","7","61.11","6","4","60.00","0","1","0.00","0.00","87.50","0.875","1","8","7","12.50"
"","Patrick Marleau","C","1","16.833333333333","17","15","53.13","13","12","52.00","10","8","55.56","0","1","0.00","10","8","55.56","7","4","63.64","0","1","0.00","0.00","87.50","0.875","2","7","7","22.22"
"","Roman Polak","D","1","13.483333333333","14","15","48.28","9","12","42.86","8","7","53.33","1","1","50.00","4","10","28.57","2","3","40.00","1","1","50.00","12.50","85.71","0.982","1","3","4","20.00"
"","Travis Dermott","D","1","16.35","21","14","60.00","16","12","57.14","13","8","61.90","0","1","0.00","12","6","66.67","5","2","71.43","0","1","0.00","0.00","87.50","0.875","14","5","5","73.68"
"","Nazem Kadri","C","1","15.583333333333","19","14","57.58","15","11","57.69","12","8","60.00","0","1","0.00","13","8","61.90","7","5","58.33","0","1","0.00","0.00","87.50","0.875","1","8","7","12.50"
"","Tyler Bozak","C","1","17.75","18","13","58.06","11","11","50.00","11","8","57.89","1","0","100.00","10","7","58.82","5","1","83.33","1","0","100.00","9.09","100.00","1.091","10","4","0","100.00"
"","Connor Brown","R","1","8.0833333333333","8","12","40.00","6","11","35.29","5","7","41.67","1","1","50.00","5","8","38.46","3","4","42.86","1","1","50.00","20.00","85.71","1.057","2","0","2","50.00"
"","Andreas Borgman","D","1","12.3","15","11","57.69","9","8","52.94","7","6","53.85","1","0","100.00","7","7","50.00","2","2","50.00","1","0","100.00","14.29","100.00","1.143","1","2","4","20.00"
"","James van Riemsdyk","L","1","15.4","11","11","50.00","7","9","43.75","7","6","53.85","1","0","100.00","6","5","54.55","2","1","66.67","1","0","100.00","14.29","100.00","1.143","9","4","0","100.00"
"","Mitchell Marner","C","1","14.05","13","8","61.90","7","7","50.00","7","6","53.85","0","0","0.00","7","3","70.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","9","4","1","90.00"
"","Matt Martin","L","1","4.65","6","6","50.00","5","5","50.00","4","3","57.14","0","0","0.00","4","3","57.14","2","2","50.00","0","0","0.00","0.00","100.00","1.000","1","0","1","50.00"
"","Frederik Gauthier","C","1","4.2333333333333","6","6","50.00","5","5","50.00","4","3","57.14","0","0","0.00","4","2","66.67","2","1","66.67","0","0","0.00","0.00","100.00","1.000","1","0","1","50.00"
