"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Roman Polak","D","1","2.5666666666667","0","5","0.00","0","5","0.00","0","3","0.00","0","1","0.00","0","4","0.00","0","2","0.00","0","1","0.00","0.00","66.67","0.667","1","1","0","100.00"
"","Ron Hainsey","D","1","2.5166666666667","4","4","50.00","3","4","42.86","3","2","60.00","0","0","0.00","2","3","40.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Tyler Bozak","C","1","2.6166666666667","2","4","33.33","2","4","33.33","2","2","50.00","0","0","0.00","2","3","40.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","James van Riemsdyk","L","1","2.5","1","4","20.00","1","4","20.00","1","2","33.33","0","0","0.00","1","3","25.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Connor Brown","R","1","1.9","1","4","20.00","1","4","20.00","1","2","33.33","0","0","0.00","1","3","25.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Patrick Marleau","C","1","1.6166666666667","5","1","83.33","4","1","80.00","4","1","80.00","0","1","0.00","3","1","75.00","3","1","75.00","0","1","0.00","0.00","0.00","0.000","1","0","0","100.00"
"","Nazem Kadri","C","1","1.5333333333333","5","1","83.33","4","1","80.00","4","1","80.00","0","1","0.00","3","1","75.00","3","1","75.00","0","1","0.00","0.00","0.00","0.000","1","0","0","100.00"
"","Morgan Rielly","D","1","1.95","6","1","85.71","4","1","80.00","4","1","80.00","0","1","0.00","4","1","80.00","2","1","66.67","0","1","0.00","0.00","0.00","0.000","1","0","0","100.00"
"","Leo Komarov","C","1","1.4166666666667","4","1","80.00","3","1","75.00","3","1","75.00","0","1","0.00","2","1","66.67","2","1","66.67","0","1","0.00","0.00","0.00","0.000","1","0","0","100.00"
"","Jake Gardiner","D","1","2.25","2","1","66.67","2","1","66.67","2","1","66.67","0","0","0.00","2","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","2","1","0","100.00"
"","Travis Dermott","D","1","1.7166666666667","2","1","66.67","2","1","66.67","2","1","66.67","0","0","0.00","2","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Matt Martin","L","1","0.45","1","1","50.00","1","1","50.00","1","1","50.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Frederik Gauthier","C","1","0.45","1","1","50.00","1","1","50.00","1","1","50.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Mitchell Marner","C","1","1.05","1","1","50.00","1","1","50.00","1","1","50.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Andreas Borgman","D","1","1.1666666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","2","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Zach Hyman","C","1","1.5166666666667","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","William Nylander","C","1","1.6","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Auston Matthews","C","1","1.6","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
