"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","9.4833333333333","12","9","57.14","10","7","58.82","9","4","69.23","0","0","0.00","7","5","58.33","5","2","71.43","0","0","0.00","0.00","100.00","1.000","1","3","2","33.33"
"","Jake Gardiner","D","1","9.3333333333333","7","9","43.75","7","8","46.67","6","6","50.00","0","1","0.00","6","3","66.67","2","1","66.67","0","1","0.00","0.00","83.33","0.833","9","4","2","81.82"
"","Travis Dermott","D","1","7.5333333333333","6","8","42.86","6","7","46.15","6","5","54.55","0","1","0.00","5","3","62.50","2","1","66.67","0","1","0.00","0.00","80.00","0.800","8","4","2","80.00"
"","Tyler Bozak","C","1","6.9833333333333","6","8","42.86","5","6","45.45","5","3","62.50","0","0","0.00","5","4","55.56","2","1","66.67","0","0","0.00","0.00","100.00","1.000","4","2","0","100.00"
"","Roman Polak","D","1","6.2","6","8","42.86","4","6","40.00","3","3","50.00","0","1","0.00","2","6","25.00","1","2","33.33","0","1","0.00","0.00","66.67","0.667","1","1","1","50.00"
"","James van Riemsdyk","L","1","6.5666666666667","3","8","27.27","3","6","33.33","3","3","50.00","0","0","0.00","3","4","42.86","0","1","0.00","0","0","0.00","0.00","100.00","1.000","4","2","0","100.00"
"","Connor Brown","R","1","3.7833333333333","2","7","22.22","2","7","22.22","2","4","33.33","0","1","0.00","2","4","33.33","1","2","33.33","0","1","0.00","0.00","75.00","0.750","0","0","1","0.00"
"","Leo Komarov","C","1","7.9333333333333","12","6","66.67","10","4","71.43","9","3","75.00","0","1","0.00","7","3","70.00","5","2","71.43","0","1","0.00","0.00","66.67","0.667","1","3","2","33.33"
"","Zach Hyman","C","1","6.7","10","6","62.50","7","4","63.64","5","3","62.50","0","1","0.00","5","3","62.50","1","1","50.00","0","1","0.00","0.00","66.67","0.667","3","3","4","42.86"
"","Auston Matthews","C","1","6.9666666666667","7","6","53.85","5","4","55.56","3","3","50.00","0","1","0.00","3","4","42.86","0","1","0.00","0","1","0.00","0.00","66.67","0.667","4","3","3","57.14"
"","Patrick Marleau","C","1","8.25","12","5","70.59","10","4","71.43","9","3","75.00","0","1","0.00","7","4","63.64","6","2","75.00","0","1","0.00","0.00","66.67","0.667","2","3","1","66.67"
"","Nazem Kadri","C","1","7.4166666666667","13","4","76.47","11","3","78.57","10","2","83.33","0","1","0.00","8","3","72.73","6","2","75.00","0","1","0.00","0.00","50.00","0.500","1","3","2","33.33"
"","Morgan Rielly","D","1","8.6833333333333","13","4","76.47","11","2","84.62","10","1","90.91","0","1","0.00","8","2","80.00","5","1","83.33","0","1","0.00","0.00","0.00","0.000","1","3","2","33.33"
"","Andreas Borgman","D","1","5.7","10","4","71.43","6","2","75.00","4","1","80.00","0","0","0.00","6","3","66.67","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","William Nylander","C","1","6.2166666666667","7","4","63.64","5","2","71.43","3","1","75.00","0","0","0.00","3","3","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","3","2","66.67"
"","Mitchell Marner","C","1","5.4166666666667","5","4","55.56","4","3","57.14","4","2","66.67","0","0","0.00","4","1","80.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","5","2","0","100.00"
"","Frederik Gauthier","C","1","2.0333333333333","2","3","40.00","2","3","40.00","2","2","50.00","0","0","0.00","2","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Matt Martin","L","1","2.1333333333333","2","2","50.00","2","2","50.00","2","1","66.67","0","0","0.00","2","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
