"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Mitchell Marner","C","1","6.9333333333333","6","7","46.15","4","4","50.00","4","3","57.14","1","0","100.00","2","5","28.57","1","4","20.00","1","0","100.00","25.00","100.00","1.250","4","3","2","66.67"
"","Patrick Marleau","C","1","6.2333333333333","4","6","40.00","3","4","42.86","3","3","50.00","0","0","0.00","0","4","0.00","0","4","0.00","0","0","0.00","0.00","100.00","1.000","4","3","1","80.00"
"","Nazem Kadri","C","1","5.9666666666667","4","6","40.00","3","4","42.86","3","3","50.00","0","0","0.00","0","4","0.00","0","4","0.00","0","0","0.00","0.00","100.00","1.000","4","3","1","80.00"
"","Ron Hainsey","D","1","5.85","6","5","54.55","4","4","50.00","3","4","42.86","0","1","0.00","3","5","37.50","2","4","33.33","0","0","0.00","0.00","75.00","0.750","1","5","1","50.00"
"","Morgan Rielly","D","1","6.4166666666667","7","5","58.33","4","4","50.00","4","4","50.00","0","1","0.00","3","5","37.50","1","4","20.00","0","0","0.00","0.00","75.00","0.750","1","5","1","50.00"
"","Connor Carrick","D","1","6.9166666666667","6","5","54.55","3","3","50.00","3","2","60.00","1","0","100.00","6","2","75.00","2","1","66.67","1","0","100.00","33.33","100.00","1.333","2","0","3","40.00"
"","Roman Polak","D","1","7.2666666666667","5","4","55.56","4","4","50.00","3","2","60.00","0","0","0.00","1","1","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","2","4","2","50.00"
"","Zach Hyman","C","1","5.0333333333333","6","4","60.00","4","4","50.00","3","3","50.00","0","1","0.00","3","2","60.00","2","1","66.67","0","0","0.00","0.00","66.67","0.667","1","2","3","25.00"
"","Andreas Johnsson","L","1","4.8166666666667","6","4","60.00","4","4","50.00","3","3","50.00","0","1","0.00","3","2","60.00","2","1","66.67","0","0","0.00","0.00","66.67","0.667","1","2","3","25.00"
"","William Nylander","C","1","5.0166666666667","5","4","55.56","3","4","42.86","2","3","40.00","0","1","0.00","3","2","60.00","2","1","66.67","0","0","0.00","0.00","66.67","0.667","1","2","2","33.33"
"","Travis Dermott","D","1","7.2833333333333","7","3","70.00","4","1","80.00","4","1","80.00","1","0","100.00","6","2","75.00","2","1","66.67","1","0","100.00","25.00","100.00","1.250","3","0","2","60.00"
"","Jake Gardiner","D","1","7.8666666666667","7","2","77.78","7","2","77.78","5","1","83.33","0","0","0.00","3","1","75.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","3","4","3","50.00"
"","Tomas Plekanec","C","1","4.9833333333333","5","1","83.33","4","0","100.00","3","0","100.00","0","0","0.00","3","1","75.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","2","3","0.00"
"","James van Riemsdyk","L","1","5.0166666666667","5","1","83.33","3","1","75.00","3","1","75.00","1","0","100.00","5","1","83.33","1","1","50.00","1","0","100.00","33.33","100.00","1.333","1","2","0","100.00"
"","Tyler Bozak","C","1","5.45","6","1","85.71","3","1","75.00","3","1","75.00","1","0","100.00","6","1","85.71","1","1","50.00","1","0","100.00","33.33","100.00","1.333","1","2","1","50.00"
"","Josh Leivo","L","1","4.15","3","1","75.00","3","0","100.00","2","0","100.00","0","0","0.00","2","1","66.67","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","2","1","0.00"
"","Connor Brown","R","1","5.2666666666667","6","1","85.71","3","1","75.00","3","1","75.00","1","0","100.00","6","1","85.71","1","1","50.00","1","0","100.00","33.33","100.00","1.333","1","2","1","50.00"
"","Kasperi Kapanen","R","1","4.0166666666667","3","0","100.00","3","0","100.00","2","0","100.00","0","0","0.00","2","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
