"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","6.0833333333333","9","6","60.00","6","5","54.55","5","4","55.56","0","0","0.00","6","2","75.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Auston Matthews","C","1","6.5666666666667","16","5","76.19","9","4","69.23","8","4","66.67","1","0","100.00","7","2","77.78","1","0","100.00","1","0","100.00","12.50","100.00","1.125","4","0","1","80.00"
"","Morgan Rielly","D","1","6.4166666666667","10","5","66.67","6","4","60.00","6","4","60.00","0","0","0.00","5","2","71.43","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Tyler Bozak","C","1","5.5666666666667","6","5","54.55","4","5","44.44","4","4","50.00","0","0","0.00","2","1","66.67","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","0","1","50.00"
"","Jake Gardiner","D","1","7.85","11","4","73.33","7","4","63.64","5","4","55.56","2","0","100.00","6","3","66.67","2","0","100.00","2","0","100.00","40.00","100.00","1.400","3","2","0","100.00"
"","Mitchell Marner","C","1","5.3","11","4","73.33","7","4","63.64","4","3","57.14","1","0","100.00","6","3","66.67","2","0","100.00","1","0","100.00","25.00","100.00","1.250","1","1","0","100.00"
"","Nikita Zaitsev","D","1","6.1333333333333","10","4","71.43","7","4","63.64","4","3","57.14","2","0","100.00","6","3","66.67","2","0","100.00","2","0","100.00","50.00","100.00","1.500","3","1","0","100.00"
"","Patrick Marleau","C","1","4.9333333333333","10","4","71.43","6","4","60.00","4","3","57.14","1","0","100.00","6","3","66.67","2","1","66.67","1","0","100.00","25.00","100.00","1.250","1","1","0","100.00"
"","James van Riemsdyk","L","1","4.6833333333333","7","4","63.64","6","4","60.00","5","3","62.50","0","0","0.00","3","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","2","0","1","66.67"
"","Nazem Kadri","C","1","5.1166666666667","10","4","71.43","6","4","60.00","3","3","50.00","1","0","100.00","6","3","66.67","2","1","66.67","1","0","100.00","33.33","100.00","1.333","1","1","0","100.00"
"","William Nylander","C","1","5.5","13","3","81.25","7","3","70.00","6","3","66.67","1","0","100.00","6","1","85.71","1","0","100.00","1","0","100.00","16.67","100.00","1.167","4","0","1","80.00"
"","Connor Carrick","D","1","6.1666666666667","12","2","85.71","7","2","77.78","6","1","85.71","0","0","0.00","4","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","2","2","1","66.67"
"","Connor Brown","R","1","3.8666666666667","4","2","66.67","4","2","66.67","4","1","80.00","0","0","0.00","2","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","0","1","50.00"
"","Travis Dermott","D","1","3.55","8","1","88.89","5","1","83.33","4","0","100.00","0","0","0.00","3","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","2","1","1","66.67"
"","Andreas Johnsson","L","1","3.3166666666667","2","1","66.67","1","0","100.00","1","0","100.00","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","0","0.00"
"","Kasperi Kapanen","R","1","3.3166666666667","2","1","66.67","1","0","100.00","1","0","100.00","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","0","0.00"
"","Zach Hyman","C","1","3.7","10","0","100.00","7","0","100.00","6","0","100.00","1","0","100.00","6","0","100.00","1","0","100.00","1","0","100.00","16.67","100.00","1.167","3","0","1","75.00"
"","Dominic Moore","C","1","2.5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","0","0.00"
