"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","3.7","3","7","30.00","2","4","33.33","1","1","50.00","0","0","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","4","0.00"
"","Jake Gardiner","D","1","2.9333333333333","2","6","25.00","1","3","25.00","1","0","100.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","2","0.00"
"","Patrick Marleau","C","1","3.3833333333333","5","5","50.00","2","4","33.33","1","3","25.00","0","0","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","4","0.00"
"","Tyler Bozak","C","1","2.1666666666667","2","5","28.57","2","3","40.00","0","0","0.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","2","0.00"
"","James van Riemsdyk","L","1","1.9666666666667","1","5","16.67","1","3","25.00","0","0","0.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Nazem Kadri","C","1","3.1833333333333","4","5","44.44","1","4","20.00","1","3","25.00","0","0","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","2","0.00"
"","Zach Hyman","C","1","2.8","3","5","37.50","1","5","16.67","0","5","0.00","0","0","0.00","0","4","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Connor Brown","R","1","1.9666666666667","1","5","16.67","1","3","25.00","0","0","0.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Morgan Rielly","D","1","2.35","2","5","28.57","0","5","0.00","0","5","0.00","0","0","0.00","0","4","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Ron Hainsey","D","1","1.9833333333333","3","4","42.86","1","4","20.00","0","4","0.00","0","0","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Mitchell Marner","C","1","1.55","2","2","50.00","1","1","50.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","2","0.00"
"","William Nylander","C","1","1.0166666666667","0","2","0.00","0","2","0.00","0","2","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Auston Matthews","C","1","1.0166666666667","0","2","0.00","0","2","0.00","0","2","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Connor Carrick","D","1","1.5666666666667","1","1","50.00","1","1","50.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Travis Dermott","D","1","1.5666666666667","1","1","50.00","1","1","50.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Dominic Moore","C","1","0.68333333333333","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Andreas Johnsson","L","1","0.68333333333333","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Kasperi Kapanen","R","1","0.73333333333333","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
