"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Travis Dermott","D","1","7.2833333333333","11","3","78.57","10","3","76.92","3","3","50.00","0","1","0.00","5","2","71.43","2","0","100.00","0","0","0.00","0.00","66.67","0.667","0","1","0","0.00"
"","Connor Carrick","D","1","4.15","3","3","50.00","3","3","50.00","1","3","25.00","0","1","0.00","3","2","60.00","1","0","100.00","0","0","0.00","0.00","66.67","0.667","0","1","0","0.00"
"","Morgan Rielly","D","1","7.95","10","2","83.33","8","2","80.00","4","1","80.00","1","0","100.00","6","2","75.00","1","0","100.00","0","0","0.00","25.00","100.00","1.250","6","3","0","100.00"
"","Mitchell Marner","C","1","7.7","10","2","83.33","8","2","80.00","3","2","60.00","1","0","100.00","2","2","50.00","0","0","0.00","0","0","0.00","33.33","100.00","1.333","4","5","0","100.00"
"","Connor Brown","R","1","5.7333333333333","5","2","71.43","5","2","71.43","2","1","66.67","0","0","0.00","5","2","71.43","3","0","100.00","0","0","0.00","0.00","100.00","1.000","1","2","0","100.00"
"","James van Riemsdyk","L","1","5.5666666666667","4","2","66.67","4","2","66.67","2","1","66.67","1","0","100.00","3","2","60.00","2","0","100.00","0","0","0.00","50.00","100.00","1.500","3","2","0","100.00"
"","Tyler Bozak","C","1","5.9666666666667","4","2","66.67","4","2","66.67","2","1","66.67","1","0","100.00","3","2","60.00","2","0","100.00","0","0","0.00","50.00","100.00","1.500","3","2","0","100.00"
"","Ron Hainsey","D","1","6.5","4","2","66.67","2","2","50.00","2","1","66.67","0","0","0.00","2","2","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","5","3","0","100.00"
"","Tomas Plekanec","C","1","3.2833333333333","2","2","50.00","2","2","50.00","1","2","33.33","0","1","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","50.00","0.500","0","3","0","0.00"
"","Andreas Johnsson","L","1","2.5666666666667","2","2","50.00","2","2","50.00","1","2","33.33","0","1","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","50.00","0.500","0","1","0","0.00"
"","Kasperi Kapanen","R","1","3.1166666666667","3","2","60.00","2","2","50.00","1","2","33.33","0","1","0.00","2","1","66.67","0","0","0.00","0","0","0.00","0.00","50.00","0.500","0","1","0","0.00"
"","Jake Gardiner","D","1","9.55","17","1","94.44","15","1","93.75","6","1","85.71","1","0","100.00","6","1","85.71","3","0","100.00","0","0","0.00","16.67","100.00","1.167","2","4","0","100.00"
"","Zach Hyman","C","1","6.5","14","1","93.33","12","1","92.31","5","1","83.33","0","0","0.00","7","1","87.50","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","3","0","100.00"
"","William Nylander","C","1","6.65","15","1","93.75","12","1","92.31","5","1","83.33","0","0","0.00","8","1","88.89","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Patrick Marleau","C","1","4.5666666666667","10","1","90.91","9","1","90.00","5","1","83.33","1","0","100.00","4","1","80.00","1","0","100.00","0","0","0.00","20.00","100.00","1.200","3","2","0","100.00"
"","Nazem Kadri","C","1","6.3333333333333","10","1","90.91","7","1","87.50","3","1","75.00","0","0","0.00","2","1","66.67","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","2","0","100.00"
"","Roman Polak","D","1","5.1","7","1","87.50","6","1","85.71","4","1","80.00","0","0","0.00","2","1","66.67","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","4","0","100.00"
"","Leo Komarov","C","1","4.5","4","0","100.00","3","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","0","0","100.00"
