"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","0.85","1","1","50.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0.00","0.00","0.000","0","1","0","0.00"
"","Tomas Plekanec","C","1","0.21666666666667","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0.00","0.00","0.000","0","0","0","0.00"
"","Morgan Rielly","D","1","0.85","1","1","50.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0.00","0.00","0.000","0","1","0","0.00"
"","Kasperi Kapanen","R","1","0.21666666666667","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0.00","0.00","0.000","0","0","0","0.00"
"","Travis Dermott","D","1","1.1","4","0","100.00","4","0","100.00","4","0","100.00","1","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","25.00","100.00","1.250","2","1","0","100.00"
"","James van Riemsdyk","L","1","0.41666666666667","3","0","100.00","3","0","100.00","3","0","100.00","1","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","33.33","100.00","1.333","1","1","0","100.00"
"","Tyler Bozak","C","1","0.41666666666667","3","0","100.00","3","0","100.00","3","0","100.00","1","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","33.33","100.00","1.333","1","1","0","100.00"
"","Connor Carrick","D","1","0.41666666666667","3","0","100.00","3","0","100.00","3","0","100.00","1","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","33.33","100.00","1.333","1","1","0","100.00"
"","Connor Brown","R","1","0.41666666666667","3","0","100.00","3","0","100.00","3","0","100.00","1","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","33.33","100.00","1.333","1","1","0","100.00"
"","Patrick Marleau","C","1","0.56666666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Jake Gardiner","D","1","0.68333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Nazem Kadri","C","1","0.56666666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","William Nylander","C","1","0.75","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Mitchell Marner","C","1","0.75","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
