"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","13.333333333333","8","15","34.78","3","13","18.75","3","11","21.43","1","1","50.00","3","9","25.00","1","4","20.00","1","1","50.00","33.33","90.91","1.242","5","7","3","62.50"
"","Jake Gardiner","D","1","18.633333333333","25","14","64.10","21","13","61.76","11","13","45.83","1","2","33.33","9","7","56.25","3","4","42.86","0","1","0.00","9.09","84.62","0.937","3","9","3","50.00"
"","Patrick Marleau","C","1","11.6","15","14","51.72","12","13","48.00","8","13","38.10","2","2","50.00","5","7","41.67","2","3","40.00","1","1","50.00","25.00","84.62","1.096","3","6","7","30.00"
"","Nazem Kadri","C","1","12.15","16","14","53.33","11","14","44.00","6","14","30.00","1","1","50.00","3","9","25.00","1","4","20.00","1","1","50.00","16.67","92.86","1.095","3","6","4","42.86"
"","Leo Komarov","C","1","10.633333333333","10","14","41.67","7","12","36.84","5","12","29.41","1","1","50.00","4","8","33.33","1","4","20.00","1","1","50.00","20.00","91.67","1.117","3","3","5","37.50"
"","Morgan Rielly","D","1","15.25","18","13","58.06","13","11","54.17","7","9","43.75","2","1","66.67","11","8","57.89","2","3","40.00","1","1","50.00","28.57","88.89","1.175","7","5","4","63.64"
"","Mitchell Marner","C","1","14.566666666667","14","8","63.64","11","6","64.71","5","6","45.45","1","0","100.00","5","5","50.00","0","1","0.00","0","0","0.00","20.00","100.00","1.200","6","9","0","100.00"
"","Connor Carrick","D","1","8.6333333333333","8","7","53.33","8","5","61.54","6","5","54.55","1","2","33.33","6","2","75.00","4","0","100.00","1","0","100.00","16.67","60.00","0.767","1","5","5","16.67"
"","Zach Hyman","C","1","11.433333333333","14","6","70.00","12","6","66.67","5","6","45.45","0","1","0.00","7","2","77.78","2","1","66.67","0","0","0.00","0.00","83.33","0.833","2","8","1","66.67"
"","Roman Polak","D","1","11.133333333333","12","6","66.67","11","6","64.71","6","6","50.00","0","1","0.00","3","4","42.86","1","2","33.33","0","1","0.00","0.00","83.33","0.833","2","7","2","50.00"
"","Kasperi Kapanen","R","1","5.8666666666667","7","6","53.85","5","4","55.56","3","4","42.86","0","2","0.00","4","2","66.67","1","1","50.00","0","1","0.00","0.00","50.00","0.500","0","2","3","0.00"
"","Tomas Plekanec","C","1","5.95","5","6","45.45","4","4","50.00","2","4","33.33","0","2","0.00","2","2","50.00","0","1","0.00","0","1","0.00","0.00","50.00","0.500","0","4","3","0.00"
"","Travis Dermott","D","1","12.933333333333","18","5","78.26","17","3","85.00","9","3","75.00","1","1","50.00","8","2","80.00","5","0","100.00","1","0","100.00","11.11","66.67","0.778","3","4","4","42.86"
"","James van Riemsdyk","L","1","10.516666666667","12","5","70.59","12","4","75.00","7","2","77.78","2","0","100.00","6","3","66.67","5","1","83.33","1","0","100.00","28.57","100.00","1.286","6","3","1","85.71"
"","William Nylander","C","1","12.433333333333","15","5","75.00","12","5","70.59","5","5","50.00","0","1","0.00","8","2","80.00","2","1","66.67","0","0","0.00","0.00","80.00","0.800","2","5","1","66.67"
"","Andreas Johnsson","L","1","4.45","4","5","44.44","3","3","50.00","2","3","40.00","0","1","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","66.67","0.667","0","2","3","0.00"
"","Tyler Bozak","C","1","10.45","10","4","71.43","10","3","76.92","7","1","87.50","2","0","100.00","6","3","66.67","5","1","83.33","1","0","100.00","28.57","100.00","1.286","6","3","3","66.67"
"","Connor Brown","R","1","9.7166666666667","12","3","80.00","12","3","80.00","6","1","85.71","1","0","100.00","8","3","72.73","5","1","83.33","1","0","100.00","16.67","100.00","1.167","3","3","1","75.00"
