"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Patrick Marleau","C","1","3.2166666666667","4","5","44.44","2","3","40.00","1","2","33.33","0","1","0.00","1","4","20.00","0","1","0.00","0","1","0.00","0.00","50.00","0.500","1","3","1","50.00"
"","Nazem Kadri","C","1","3.45","4","5","44.44","2","3","40.00","1","2","33.33","0","1","0.00","1","4","20.00","0","1","0.00","0","1","0.00","0.00","50.00","0.500","1","3","1","50.00"
"","Ron Hainsey","D","1","3.95","2","5","28.57","0","3","0.00","0","2","0.00","0","2","0.00","1","4","20.00","0","2","0.00","0","2","0.00","0.00","0.00","0.000","1","3","2","33.33"
"","Morgan Rielly","D","1","4.0833333333333","2","5","28.57","0","3","0.00","0","2","0.00","0","2","0.00","1","4","20.00","0","2","0.00","0","2","0.00","0.00","0.00","0.000","1","3","2","33.33"
"","Travis Dermott","D","1","4.35","6","4","60.00","5","3","62.50","5","3","62.50","1","0","100.00","4","2","66.67","2","0","100.00","1","0","100.00","20.00","100.00","1.200","2","1","3","40.00"
"","Connor Carrick","D","1","3.4333333333333","5","4","55.56","4","3","57.14","4","3","57.14","1","0","100.00","4","2","66.67","2","0","100.00","1","0","100.00","25.00","100.00","1.250","1","1","3","25.00"
"","Leo Komarov","C","1","2.8","2","4","33.33","1","2","33.33","0","1","0.00","0","0","0.00","1","3","25.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","2","0","100.00"
"","James van Riemsdyk","L","1","3.4166666666667","7","3","70.00","7","1","87.50","4","0","100.00","1","0","100.00","3","3","50.00","2","1","66.67","1","0","100.00","25.00","100.00","1.250","1","2","1","50.00"
"","Jake Gardiner","D","1","4.1","8","3","72.73","7","1","87.50","3","0","100.00","0","0","0.00","2","3","40.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","2","1","1","66.67"
"","Tyler Bozak","C","1","2.5666666666667","7","3","70.00","7","1","87.50","4","0","100.00","1","0","100.00","3","3","50.00","2","1","66.67","1","0","100.00","25.00","100.00","1.250","1","2","1","50.00"
"","Connor Brown","R","1","2.8166666666667","7","3","70.00","7","1","87.50","4","0","100.00","1","0","100.00","3","3","50.00","2","1","66.67","1","0","100.00","25.00","100.00","1.250","1","2","1","50.00"
"","Roman Polak","D","1","3.1833333333333","7","3","70.00","6","1","85.71","2","0","100.00","0","0","0.00","2","3","40.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Tomas Plekanec","C","1","2.3833333333333","2","2","50.00","1","2","33.33","1","2","33.33","0","1","0.00","1","1","50.00","0","1","0.00","0","1","0.00","0.00","50.00","0.500","1","0","2","33.33"
"","Zach Hyman","C","1","2","2","2","50.00","1","1","50.00","1","1","50.00","0","0","0.00","2","1","66.67","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","2","0.00"
"","William Nylander","C","1","3.15","2","2","50.00","1","1","50.00","1","1","50.00","0","0","0.00","2","1","66.67","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","2","33.33"
"","Kasperi Kapanen","R","1","2.2666666666667","2","2","50.00","1","2","33.33","1","2","33.33","0","1","0.00","1","1","50.00","0","1","0.00","0","1","0.00","0.00","50.00","0.500","1","0","2","33.33"
"","Mitchell Marner","C","1","3.0166666666667","2","2","50.00","1","1","50.00","1","1","50.00","0","0","0.00","2","1","66.67","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","2","33.33"
"","Andreas Johnsson","L","1","1.95","2","1","66.67","1","1","50.00","1","1","50.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","2","33.33"
