"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","11.433333333333","3","11","21.43","3","5","37.50","2","1","66.67","0","0","0.00","2","7","22.22","1","1","50.00","0","0","0.00","0.00","100.00","1.000","2","7","7","22.22"
"","Jake Gardiner","D","1","10.9","3","10","23.08","3","5","37.50","2","1","66.67","0","0","0.00","2","6","25.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","2","7","5","28.57"
"","Zach Hyman","C","1","6.7","6","7","46.15","5","4","55.56","3","2","60.00","0","0","0.00","3","5","37.50","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","3","1","0.00"
"","Auston Matthews","C","1","6.7833333333333","5","7","41.67","4","4","50.00","3","2","60.00","0","0","0.00","3","5","37.50","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","3","1","0.00"
"","Connor Brown","R","1","6.8666666666667","3","7","30.00","2","4","33.33","2","3","40.00","0","0","0.00","3","3","50.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","5","4","42.86"
"","Patrick Marleau","C","1","7.1","8","5","61.54","5","4","55.56","4","2","66.67","0","0","0.00","4","2","66.67","1","1","50.00","0","0","0.00","0.00","100.00","1.000","2","5","3","40.00"
"","William Nylander","C","1","6.2166666666667","6","5","54.55","5","3","62.50","4","1","80.00","0","0","0.00","3","4","42.86","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","3","0","0.00"
"","Roman Polak","D","1","5.6833333333333","10","5","66.67","4","4","50.00","2","4","33.33","0","0","0.00","4","2","66.67","1","1","50.00","0","0","0.00","0.00","100.00","1.000","3","1","2","60.00"
"","Tyler Bozak","C","1","6.85","4","5","44.44","3","3","50.00","2","2","50.00","0","0","0.00","3","2","60.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","4","5","3","57.14"
"","Nazem Kadri","C","1","6.85","8","4","66.67","5","3","62.50","4","1","80.00","0","0","0.00","4","2","66.67","1","1","50.00","0","0","0.00","0.00","100.00","1.000","2","5","3","40.00"
"","Leo Komarov","C","1","7.25","7","4","63.64","4","3","57.14","3","1","75.00","0","0","0.00","4","2","66.67","1","1","50.00","0","0","0.00","0.00","100.00","1.000","2","5","3","40.00"
"","Andreas Borgman","D","1","5.95","10","4","71.43","4","4","50.00","2","4","33.33","0","0","0.00","4","1","80.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","3","1","1","75.00"
"","James van Riemsdyk","L","1","5.0666666666667","2","4","33.33","2","2","50.00","2","1","66.67","0","0","0.00","2","2","50.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","2","5","2","50.00"
"","Connor Carrick","D","1","6.2333333333333","8","3","72.73","6","3","66.67","5","2","71.43","0","0","0.00","6","2","75.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","3","6","0","100.00"
"","Travis Dermott","D","1","6.6666666666667","8","3","72.73","6","3","66.67","5","2","71.43","0","0","0.00","6","2","75.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","3","6","1","75.00"
"","Mitchell Marner","C","1","4.9833333333333","6","3","66.67","2","3","40.00","0","3","0.00","0","0","0.00","3","1","75.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","4","1","2","66.67"
"","Frederik Gauthier","C","1","2.95","4","2","66.67","1","2","33.33","0","2","0.00","0","0","0.00","2","1","66.67","1","1","50.00","0","0","0.00","0.00","100.00","1.000","2","1","1","66.67"
"","Matt Martin","L","1","2.6833333333333","4","1","80.00","1","1","50.00","0","1","0.00","0","0","0.00","2","1","66.67","1","1","50.00","0","0","0.00","0.00","100.00","1.000","3","1","1","75.00"
