"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","20.733333333333","16","25","39.02","11","19","36.67","10","11","47.62","1","1","50.00","5","13","27.78","3","4","42.86","0","0","0.00","10.00","90.91","1.009","11","6","9","55.00"
"","Nikita Zaitsev","D","1","18.533333333333","13","23","36.11","7","18","28.00","7","11","38.89","2","1","66.67","4","10","28.57","2","4","33.33","1","0","100.00","28.57","90.91","1.195","9","7","8","52.94"
"","Nazem Kadri","C","1","12.316666666667","6","18","25.00","3","13","18.75","3","5","37.50","0","0","0.00","2","7","22.22","0","1","0.00","0","0","0.00","0.00","100.00","1.000","4","6","2","66.67"
"","Mitchell Marner","C","1","13.25","6","18","25.00","3","13","18.75","3","5","37.50","0","0","0.00","2","7","22.22","0","1","0.00","0","0","0.00","0.00","100.00","1.000","5","7","3","62.50"
"","Patrick Marleau","C","1","12.766666666667","4","18","18.18","2","13","13.33","2","5","28.57","0","0","0.00","1","7","12.50","0","1","0.00","0","0","0.00","0.00","100.00","1.000","4","7","3","57.14"
"","Morgan Rielly","D","1","15.85","12","12","50.00","9","10","47.37","6","6","50.00","2","0","100.00","5","2","71.43","3","2","60.00","2","0","100.00","33.33","100.00","1.333","6","5","6","50.00"
"","Ron Hainsey","D","1","12.05","7","11","38.89","6","9","40.00","5","6","45.45","0","0","0.00","2","3","40.00","1","3","25.00","0","0","0.00","0.00","100.00","1.000","4","6","5","44.44"
"","Zach Hyman","C","1","12.266666666667","8","11","42.11","6","9","40.00","6","7","46.15","1","1","50.00","5","6","45.45","2","3","40.00","1","0","100.00","16.67","85.71","1.024","3","3","7","30.00"
"","William Nylander","C","1","14.616666666667","14","10","58.33","11","8","57.89","10","6","62.50","2","1","66.67","8","4","66.67","4","2","66.67","2","0","100.00","20.00","83.33","1.033","5","3","7","41.67"
"","Auston Matthews","C","1","14.516666666667","13","10","56.52","10","8","55.56","9","6","60.00","2","1","66.67","8","4","66.67","4","2","66.67","2","0","100.00","22.22","83.33","1.056","5","3","7","41.67"
"","Tyler Bozak","C","1","12.516666666667","13","9","59.09","9","7","56.25","7","6","53.85","1","0","100.00","3","5","37.50","3","3","50.00","0","0","0.00","14.29","100.00","1.143","7","1","7","50.00"
"","Roman Polak","D","1","13.6","11","8","57.89","8","5","61.54","8","3","72.73","0","0","0.00","5","6","45.45","2","2","50.00","0","0","0.00","0.00","100.00","1.000","2","3","3","40.00"
"","James van Riemsdyk","L","1","12.15","16","7","69.57","10","6","62.50","8","5","61.54","2","0","100.00","5","3","62.50","4","2","66.67","1","0","100.00","25.00","100.00","1.250","7","1","6","53.85"
"","Tomas Plekanec","C","1","8.9","5","7","41.67","3","5","37.50","3","4","42.86","0","0","0.00","0","4","0.00","0","3","0.00","0","0","0.00","0.00","100.00","1.000","2","4","1","66.67"
"","Connor Brown","R","1","11.383333333333","12","6","66.67","9","5","64.29","7","4","63.64","1","0","100.00","3","3","50.00","3","2","60.00","0","0","0.00","14.29","100.00","1.143","6","2","6","50.00"
"","Travis Dermott","D","1","15.066666666667","12","5","70.59","9","3","75.00","8","3","72.73","1","0","100.00","5","2","71.43","3","1","75.00","1","0","100.00","12.50","100.00","1.125","4","3","3","57.14"
"","Andreas Johnsson","L","1","8.5833333333333","5","5","50.00","4","4","50.00","4","3","57.14","0","0","0.00","1","2","33.33","0","2","0.00","0","0","0.00","0.00","100.00","1.000","2","3","1","66.67"
"","Kasperi Kapanen","R","1","8.65","5","5","50.00","3","4","42.86","3","3","50.00","0","0","0.00","0","2","0.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","2","4","1","66.67"
