"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Travis Dermott","D","1","14.883333333333","21","15","58.33","14","13","51.85","10","9","52.63","1","0","100.00","10","9","52.63","4","7","36.36","1","0","100.00","10.00","100.00","1.100","1","2","5","16.67"
"","Justin Holl","D","1","13.466666666667","19","14","57.58","11","12","47.83","9","9","50.00","1","0","100.00","8","9","47.06","3","7","30.00","1","0","100.00","11.11","100.00","1.111","1","2","5","16.67"
"","James van Riemsdyk","L","1","11.083333333333","14","10","58.33","10","9","52.63","7","5","58.33","1","0","100.00","7","5","58.33","2","3","40.00","1","0","100.00","14.29","100.00","1.143","5","0","2","71.43"
"","Tyler Bozak","C","1","10.416666666667","14","10","58.33","10","9","52.63","7","5","58.33","1","0","100.00","7","5","58.33","2","2","50.00","1","0","100.00","14.29","100.00","1.143","5","0","2","71.43"
"","Jake Gardiner","D","1","17.55","14","10","58.33","9","10","47.37","7","7","50.00","1","0","100.00","5","6","45.45","2","2","50.00","1","0","100.00","14.29","100.00","1.143","7","6","2","77.78"
"","Nikita Zaitsev","D","1","17.45","13","10","56.52","7","10","41.18","6","7","46.15","1","0","100.00","5","6","45.45","1","2","33.33","1","0","100.00","16.67","100.00","1.167","7","6","2","77.78"
"","Leo Komarov","C","1","9.5166666666667","9","10","47.37","4","9","30.77","4","7","36.36","0","0","0.00","3","5","37.50","0","2","0.00","0","0","0.00","0.00","100.00","1.000","1","3","4","20.00"
"","Dominic Moore","C","1","9.5","8","10","44.44","3","9","25.00","2","7","22.22","0","0","0.00","3","5","37.50","1","3","25.00","0","0","0.00","0.00","100.00","1.000","1","4","3","25.00"
"","Connor Brown","R","1","9.4833333333333","12","9","57.14","9","8","52.94","6","4","60.00","1","0","100.00","7","4","63.64","2","2","50.00","1","0","100.00","16.67","100.00","1.167","5","0","2","71.43"
"","Kasperi Kapanen","R","1","8.85","9","9","50.00","4","8","33.33","4","6","40.00","0","0","0.00","3","4","42.86","0","2","0.00","0","0","0.00","0.00","100.00","1.000","1","3","4","20.00"
"","Connor Carrick","D","1","13.983333333333","19","8","70.37","14","7","66.67","9","5","64.29","1","0","100.00","10","4","71.43","3","3","50.00","1","0","100.00","11.11","100.00","1.111","9","3","2","81.82"
"","Nazem Kadri","C","1","13.483333333333","14","8","63.64","9","7","56.25","7","6","53.85","1","0","100.00","7","6","53.85","4","5","44.44","1","0","100.00","14.29","100.00","1.143","4","4","2","66.67"
"","Mitchell Marner","C","1","12.3","12","8","60.00","7","8","46.67","5","7","41.67","1","0","100.00","7","6","53.85","4","6","40.00","1","0","100.00","20.00","100.00","1.200","4","4","1","80.00"
"","Andreas Borgman","D","1","13.533333333333","16","7","69.57","13","6","68.42","9","5","64.29","1","0","100.00","8","4","66.67","3","3","50.00","1","0","100.00","11.11","100.00","1.111","9","3","2","81.82"
"","Patrick Marleau","C","1","12.533333333333","12","7","63.16","7","7","50.00","5","6","45.45","1","0","100.00","7","5","58.33","4","5","44.44","1","0","100.00","20.00","100.00","1.200","4","4","1","80.00"
"","Auston Matthews","C","1","13.966666666667","19","5","79.17","14","4","77.78","10","3","76.92","1","0","100.00","8","4","66.67","2","2","50.00","1","0","100.00","10.00","100.00","1.100","7","4","3","70.00"
"","William Nylander","C","1","13.283333333333","16","5","76.19","13","5","72.22","9","4","69.23","1","0","100.00","6","4","60.00","2","2","50.00","1","0","100.00","11.11","100.00","1.111","7","4","1","87.50"
"","Zach Hyman","C","1","11.216666666667","14","5","73.68","12","4","75.00","9","3","75.00","1","0","100.00","4","4","50.00","1","2","33.33","1","0","100.00","11.11","100.00","1.111","7","3","2","77.78"
