"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","19.866666666667","21","20","51.22","16","18","47.06","11","15","42.31","2","0","100.00","10","12","45.45","3","6","33.33","0","0","0.00","18.18","100.00","1.182","5","8","7","41.67"
"","Morgan Rielly","D","1","17.333333333333","22","19","53.66","16","16","50.00","13","14","48.15","2","0","100.00","12","11","52.17","4","6","40.00","0","0","0.00","15.38","100.00","1.154","6","5","7","46.15"
"","Tyler Bozak","C","1","15.566666666667","9","16","36.00","6","15","28.57","4","12","25.00","1","1","50.00","5","8","38.46","1","5","16.67","1","1","50.00","25.00","91.67","1.167","10","8","1","90.91"
"","Auston Matthews","C","1","16.55","23","14","62.16","20","11","64.52","14","7","66.67","1","0","100.00","12","6","66.67","5","2","71.43","0","0","0.00","7.14","100.00","1.071","4","3","7","36.36"
"","Nikita Zaitsev","D","1","21.533333333333","15","14","51.72","12","12","50.00","7","6","53.85","1","0","100.00","6","6","50.00","2","3","40.00","1","0","100.00","14.29","100.00","1.143","9","11","5","64.29"
"","William Nylander","C","1","16.45","21","13","61.76","19","11","63.33","13","8","61.90","1","1","50.00","11","6","64.71","5","2","71.43","0","1","0.00","7.69","87.50","0.952","4","3","7","36.36"
"","Jake Gardiner","D","1","19.883333333333","18","13","58.06","14","10","58.33","9","5","64.29","1","0","100.00","8","5","61.54","3","3","50.00","1","0","100.00","11.11","100.00","1.111","10","10","5","66.67"
"","James van Riemsdyk","L","1","14.266666666667","9","13","40.91","6","12","33.33","4","8","33.33","1","1","50.00","5","6","45.45","1","5","16.67","1","1","50.00","25.00","87.50","1.125","10","8","0","100.00"
"","Connor Carrick","D","1","15.2","15","11","57.69","13","9","59.09","10","6","62.50","0","1","0.00","8","6","57.14","3","3","50.00","0","1","0.00","0.00","83.33","0.833","5","3","1","83.33"
"","Leo Komarov","C","1","11.233333333333","10","11","47.62","8","9","47.06","4","8","33.33","0","0","0.00","4","8","33.33","2","3","40.00","0","0","0.00","0.00","100.00","1.000","2","6","1","66.67"
"","Connor Brown","R","1","14.183333333333","9","11","45.00","6","10","37.50","4","7","36.36","1","0","100.00","5","4","55.56","1","2","33.33","1","0","100.00","25.00","100.00","1.250","10","8","0","100.00"
"","Zach Hyman","C","1","14.8","23","10","69.70","20","8","71.43","14","4","77.78","1","0","100.00","12","5","70.59","5","2","71.43","0","0","0.00","7.14","100.00","1.071","4","2","7","36.36"
"","Patrick Marleau","C","1","14.533333333333","11","10","52.38","8","9","47.06","8","6","57.14","1","0","100.00","5","5","50.00","1","3","25.00","0","0","0.00","12.50","100.00","1.125","4","6","5","44.44"
"","Nazem Kadri","C","1","14.733333333333","12","10","54.55","8","9","47.06","8","6","57.14","1","0","100.00","5","5","50.00","1","3","25.00","0","0","0.00","12.50","100.00","1.125","4","5","5","44.44"
"","Travis Dermott","D","1","14.816666666667","15","9","62.50","13","9","59.09","10","6","62.50","0","1","0.00","8","6","57.14","3","3","50.00","0","1","0.00","0.00","83.33","0.833","5","3","1","83.33"
"","Mitchell Marner","C","1","12.966666666667","12","8","60.00","9","7","56.25","9","4","69.23","1","0","100.00","6","4","60.00","1","3","25.00","0","0","0.00","11.11","100.00","1.111","4","3","4","50.00"
"","Kasperi Kapanen","R","1","9.1333333333333","10","7","58.82","8","5","61.54","4","4","50.00","0","0","0.00","4","6","40.00","2","3","40.00","0","0","0.00","0.00","100.00","1.000","2","4","1","66.67"
"","Dominic Moore","C","1","8.5333333333333","10","6","62.50","8","5","61.54","4","4","50.00","0","0","0.00","4","6","40.00","2","3","40.00","0","0","0.00","0.00","100.00","1.000","2","4","1","66.67"
