"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","19.683333333333","21","22","48.84","14","20","41.18","11","17","39.29","0","0","0.00","9","7","56.25","3","5","37.50","0","0","0.00","0.00","100.00","1.000","6","8","7","46.15"
"","Jake Gardiner","D","1","21.316666666667","19","22","46.34","14","20","41.18","10","13","43.48","0","1","0.00","7","7","50.00","2","4","33.33","0","0","0.00","0.00","92.31","0.923","8","6","7","53.33"
"","Morgan Rielly","D","1","20.216666666667","27","21","56.25","18","19","48.65","15","14","51.72","1","0","100.00","15","10","60.00","4","6","40.00","1","0","100.00","6.67","100.00","1.067","6","8","7","46.15"
"","Leo Komarov","C","1","15.183333333333","12","17","41.38","8","14","36.36","7","10","41.18","0","0","0.00","5","6","45.45","1","2","33.33","0","0","0.00","0.00","100.00","1.000","1","3","10","9.09"
"","Tyler Bozak","C","1","12.666666666667","16","16","50.00","14","16","46.67","11","11","50.00","1","1","50.00","5","7","41.67","2","4","33.33","1","0","100.00","9.09","90.91","1.000","6","9","1","85.71"
"","William Nylander","C","1","16.433333333333","19","15","55.88","13","14","48.15","9","10","47.37","0","0","0.00","12","7","63.16","2","6","25.00","0","0","0.00","0.00","100.00","1.000","7","6","2","77.78"
"","Auston Matthews","C","1","16.4","16","15","51.61","11","14","44.00","7","10","41.18","0","0","0.00","9","7","56.25","2","6","25.00","0","0","0.00","0.00","100.00","1.000","7","6","2","77.78"
"","Zach Hyman","C","1","16.15","16","15","51.61","10","13","43.48","6","10","37.50","0","0","0.00","9","6","60.00","2","5","28.57","0","0","0.00","0.00","100.00","1.000","7","5","2","77.78"
"","Patrick Marleau","C","1","14.416666666667","13","15","46.43","9","13","40.91","8","9","47.06","0","0","0.00","7","5","58.33","1","2","33.33","0","0","0.00","0.00","100.00","1.000","1","3","10","9.09"
"","Nazem Kadri","C","1","15.966666666667","18","14","56.25","11","12","47.83","9","9","50.00","0","0","0.00","9","4","69.23","1","2","33.33","0","0","0.00","0.00","100.00","1.000","1","3","10","9.09"
"","James van Riemsdyk","L","1","11.983333333333","15","13","53.57","13","13","50.00","10","9","52.63","1","1","50.00","5","5","50.00","2","3","40.00","1","0","100.00","10.00","88.89","0.989","6","9","1","85.71"
"","Mitchell Marner","C","1","12.2","13","13","50.00","12","13","48.00","9","9","50.00","1","1","50.00","5","5","50.00","3","3","50.00","1","0","100.00","11.11","88.89","1.000","6","10","1","85.71"
"","Roman Polak","D","1","14.566666666667","14","13","51.85","10","12","45.45","8","7","53.33","0","0","0.00","8","5","61.54","1","3","25.00","0","0","0.00","0.00","100.00","1.000","2","10","2","50.00"
"","Travis Dermott","D","1","11.4","13","8","61.90","12","8","60.00","9","6","60.00","1","0","100.00","8","4","66.67","3","3","50.00","1","0","100.00","11.11","100.00","1.111","1","9","0","100.00"
"","Connor Carrick","D","1","13.35","7","8","46.67","5","7","41.67","2","6","25.00","0","1","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","83.33","0.833","7","4","5","58.33"
"","Frederik Gauthier","C","1","7.0166666666667","3","5","37.50","2","4","33.33","2","4","33.33","0","0","0.00","2","1","66.67","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","5","1","50.00"
"","Connor Brown","R","1","6.9833333333333","6","2","75.00","4","2","66.67","3","2","60.00","0","0","0.00","2","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","5","1","50.00"
"","Matt Martin","L","1","6.4166666666667","6","1","85.71","4","1","80.00","3","1","75.00","0","0","0.00","3","0","100.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","5","1","50.00"
