"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","20.15","22","23","48.89","15","21","41.67","12","17","41.38","1","0","100.00","10","7","58.82","3","5","37.50","0","0","0.00","8.33","100.00","1.083","6","8","8","42.86"
"","Jake Gardiner","D","1","21.716666666667","19","23","45.24","14","21","40.00","10","14","41.67","0","1","0.00","7","8","46.67","2","4","33.33","0","0","0.00","0.00","92.86","0.929","8","6","7","53.33"
"","Morgan Rielly","D","1","20.683333333333","28","22","56.00","19","20","48.72","16","14","53.33","2","0","100.00","16","10","61.54","4","6","40.00","1","0","100.00","12.50","100.00","1.125","6","8","8","42.86"
"","William Nylander","C","1","17.166666666667","20","17","54.05","14","16","46.67","10","11","47.62","1","0","100.00","13","8","61.90","2","6","25.00","0","0","0.00","10.00","100.00","1.100","7","6","3","70.00"
"","Auston Matthews","C","1","17.133333333333","17","17","50.00","12","16","42.86","8","11","42.11","1","0","100.00","10","8","55.56","2","6","25.00","0","0","0.00","12.50","100.00","1.125","7","6","3","70.00"
"","Leo Komarov","C","1","15.183333333333","12","17","41.38","8","14","36.36","7","10","41.18","0","0","0.00","5","6","45.45","1","2","33.33","0","0","0.00","0.00","100.00","1.000","1","3","10","9.09"
"","Tyler Bozak","C","1","12.666666666667","16","16","50.00","14","16","46.67","11","11","50.00","1","1","50.00","5","7","41.67","2","4","33.33","1","0","100.00","9.09","90.91","1.000","6","9","1","85.71"
"","Zach Hyman","C","1","16.616666666667","17","16","51.52","11","14","44.00","7","10","41.18","1","0","100.00","10","6","62.50","2","5","28.57","0","0","0.00","14.29","100.00","1.143","7","5","3","70.00"
"","Patrick Marleau","C","1","14.816666666667","13","16","44.83","9","14","39.13","8","10","44.44","0","0","0.00","7","6","53.85","1","2","33.33","0","0","0.00","0.00","100.00","1.000","1","3","10","9.09"
"","Nazem Kadri","C","1","15.966666666667","18","14","56.25","11","12","47.83","9","9","50.00","0","0","0.00","9","4","69.23","1","2","33.33","0","0","0.00","0.00","100.00","1.000","1","3","10","9.09"
"","James van Riemsdyk","L","1","11.983333333333","15","13","53.57","13","13","50.00","10","9","52.63","1","1","50.00","5","5","50.00","2","3","40.00","1","0","100.00","10.00","88.89","0.989","6","9","1","85.71"
"","Mitchell Marner","C","1","12.2","13","13","50.00","12","13","48.00","9","9","50.00","1","1","50.00","5","5","50.00","3","3","50.00","1","0","100.00","11.11","88.89","1.000","6","10","1","85.71"
"","Roman Polak","D","1","14.7","14","13","51.85","10","12","45.45","8","7","53.33","0","0","0.00","8","5","61.54","1","3","25.00","0","0","0.00","0.00","100.00","1.000","2","10","2","50.00"
"","Travis Dermott","D","1","11.8","13","9","59.09","12","9","57.14","9","7","56.25","1","0","100.00","8","5","61.54","3","3","50.00","1","0","100.00","11.11","100.00","1.111","1","9","0","100.00"
"","Connor Carrick","D","1","13.35","7","8","46.67","5","7","41.67","2","6","25.00","0","1","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","83.33","0.833","7","4","5","58.33"
"","Frederik Gauthier","C","1","7.15","3","5","37.50","2","4","33.33","2","4","33.33","0","0","0.00","2","1","66.67","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","5","1","50.00"
"","Connor Brown","R","1","6.9833333333333","6","2","75.00","4","2","66.67","3","2","60.00","0","0","0.00","2","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","5","1","50.00"
"","Matt Martin","L","1","6.4166666666667","6","1","85.71","4","1","80.00","3","1","75.00","0","0","0.00","3","0","100.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","5","1","50.00"
