"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","13.2","21","11","65.63","16","9","64.00","10","5","66.67","1","1","50.00","11","4","73.33","5","2","71.43","1","0","100.00","10.00","80.00","0.900","11","3","5","68.75"
"","Andreas Borgman","D","1","10.5","8","11","42.11","6","10","37.50","4","9","30.77","0","0","0.00","3","2","60.00","3","1","75.00","0","0","0.00","0.00","100.00","1.000","2","2","6","25.00"
"","Auston Matthews","C","1","12.233333333333","21","10","67.74","15","7","68.18","9","6","60.00","1","0","100.00","14","2","87.50","9","0","100.00","1","0","100.00","11.11","100.00","1.111","5","5","4","55.56"
"","Nazem Kadri","C","1","11.35","17","10","62.96","11","9","55.00","6","5","54.55","1","1","50.00","9","4","69.23","4","2","66.67","1","0","100.00","16.67","80.00","0.967","9","4","2","81.82"
"","Connor Brown","R","1","11.266666666667","16","10","61.54","11","9","55.00","6","5","54.55","1","1","50.00","8","4","66.67","4","2","66.67","1","0","100.00","16.67","80.00","0.967","9","4","2","81.82"
"","Leo Komarov","C","1","8.7666666666667","10","10","50.00","7","9","43.75","3","5","37.50","0","1","0.00","5","4","55.56","3","2","60.00","0","0","0.00","0.00","80.00","0.800","7","4","2","77.78"
"","Ron Hainsey","D","1","10.116666666667","16","9","64.00","15","7","68.18","8","4","66.67","1","1","50.00","9","3","75.00","6","1","85.71","1","0","100.00","12.50","75.00","0.875","8","3","4","66.67"
"","William Nylander","C","1","11.7","20","9","68.97","13","6","68.42","7","5","58.33","0","0","0.00","13","2","86.67","8","0","100.00","0","0","0.00","0.00","100.00","1.000","5","5","3","62.50"
"","Mitchell Marner","C","1","10.283333333333","9","9","50.00","9","9","50.00","6","9","40.00","0","0","0.00","4","2","66.67","2","0","100.00","0","0","0.00","0.00","100.00","1.000","4","2","6","40.00"
"","Roman Polak","D","1","9.6166666666667","9","9","50.00","7","8","46.67","5","8","38.46","0","0","0.00","3","1","75.00","3","0","100.00","0","0","0.00","0.00","100.00","1.000","1","2","6","14.29"
"","Zach Hyman","C","1","11.483333333333","20","8","71.43","13","5","72.22","7","4","63.64","0","0","0.00","13","2","86.67","8","0","100.00","0","0","0.00","0.00","100.00","1.000","5","5","2","71.43"
"","Jake Gardiner","D","1","13.766666666667","16","8","66.67","10","7","58.82","6","6","50.00","0","0","0.00","9","4","69.23","4","1","80.00","0","0","0.00","0.00","100.00","1.000","5","7","3","62.50"
"","Nikita Zaitsev","D","1","14.833333333333","17","8","68.00","9","7","56.25","4","6","40.00","0","0","0.00","9","4","69.23","5","1","83.33","0","0","0.00","0.00","100.00","1.000","8","7","2","80.00"
"","Tyler Bozak","C","1","9.25","7","7","50.00","6","7","46.15","5","7","41.67","0","0","0.00","1","2","33.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","3","3","50.00"
"","Patrick Marleau","C","1","11.116666666667","8","6","57.14","6","6","50.00","4","6","40.00","0","0","0.00","2","2","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","5","3","5","50.00"
"","Dominic Moore","C","1","4.5666666666667","7","2","77.78","6","2","75.00","4","2","66.67","0","0","0.00","3","1","75.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","1","0","3","25.00"
"","Kasperi Kapanen","R","1","3.9333333333333","6","2","75.00","6","2","75.00","4","2","66.67","0","0","0.00","3","1","75.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","1","0","3","25.00"
"","Josh Leivo","L","1","7.7666666666667","12","1","92.31","11","1","91.67","6","1","85.71","0","0","0.00","8","1","88.89","5","1","83.33","0","0","0.00","0.00","100.00","1.000","5","1","4","55.56"
