"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","3.15","3","7","30.00","2","7","22.22","1","3","25.00","0","1","0.00","1","4","20.00","1","0","100.00","0","0","0.00","0.00","66.67","0.667","2","1","1","66.67"
"","Patrick Marleau","C","1","1.8","2","4","33.33","2","4","33.33","1","1","50.00","0","0","0.00","1","2","33.33","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Ron Hainsey","D","1","2.5833333333333","2","4","33.33","2","4","33.33","1","1","50.00","0","0","0.00","1","2","33.33","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Nazem Kadri","C","1","1.8166666666667","2","4","33.33","2","4","33.33","1","1","50.00","0","0","0.00","1","2","33.33","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Mitchell Marner","C","1","1.8666666666667","2","4","33.33","2","4","33.33","1","1","50.00","0","0","0.00","1","2","33.33","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","James van Riemsdyk","L","1","2.2666666666667","1","4","20.00","0","3","0.00","0","2","0.00","0","1","0.00","0","3","0.00","0","0","0.00","0","0","0.00","0.00","50.00","0.500","2","1","0","100.00"
"","Tyler Bozak","C","1","1.9166666666667","1","4","20.00","0","3","0.00","0","2","0.00","0","1","0.00","0","3","0.00","0","0","0.00","0","0","0.00","0.00","50.00","0.500","2","1","0","100.00"
"","Connor Brown","R","1","1.9166666666667","1","4","20.00","0","3","0.00","0","2","0.00","0","1","0.00","0","3","0.00","0","0","0.00","0","0","0.00","0.00","50.00","0.500","2","1","0","100.00"
"","Jake Gardiner","D","1","2.95","3","3","50.00","2","2","50.00","2","1","66.67","0","0","0.00","2","1","66.67","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","2","0","100.00"
"","Roman Polak","D","1","0.93333333333333","1","3","25.00","1","3","25.00","1","1","50.00","0","1","0.00","1","2","33.33","0","0","0.00","0","0","0.00","0.00","0.00","0.000","0","1","0","0.00"
"","Tomas Plekanec","C","1","0.71666666666667","1","1","50.00","1","1","50.00","1","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Leo Komarov","C","1","0.73333333333333","1","1","50.00","1","1","50.00","1","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Kasperi Kapanen","R","1","0.73333333333333","1","1","50.00","1","1","50.00","1","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Nikita Zaitsev","D","1","1.85","1","1","50.00","1","0","100.00","1","0","100.00","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Zach Hyman","C","1","0.86666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","William Nylander","C","1","1.2833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Auston Matthews","C","1","1.2833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
