"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","24.45","30","22","57.69","22","18","55.00","15","17","46.88","0","1","0.00","21","12","63.64","7","4","63.64","0","0","0.00","0.00","94.12","0.941","8","4","10","44.44"
"","Morgan Rielly","D","1","22.133333333333","18","18","50.00","14","16","46.67","9","9","50.00","0","1","0.00","13","9","59.09","8","1","88.89","0","0","0.00","0.00","88.89","0.889","7","8","10","41.18"
"","Connor Brown","R","1","13.483333333333","16","17","48.48","13","14","48.15","8","11","42.11","0","2","0.00","12","8","60.00","7","2","77.78","0","0","0.00","0.00","81.82","0.818","6","2","4","60.00"
"","James van Riemsdyk","L","1","14.5","17","17","50.00","12","14","46.15","8","11","42.11","0","2","0.00","11","8","57.89","6","2","75.00","0","0","0.00","0.00","81.82","0.818","6","2","4","60.00"
"","Ron Hainsey","D","1","20.233333333333","12","17","41.38","9","14","39.13","7","6","53.85","0","0","0.00","8","10","44.44","5","4","55.56","0","0","0.00","0.00","100.00","1.000","5","8","5","50.00"
"","Tyler Bozak","C","1","13.466666666667","15","15","50.00","11","12","47.83","8","9","47.06","0","2","0.00","10","7","58.82","6","2","75.00","0","0","0.00","0.00","77.78","0.778","6","2","4","60.00"
"","Mitchell Marner","C","1","17.133333333333","12","15","44.44","8","14","36.36","4","9","30.77","0","0","0.00","8","8","50.00","4","3","57.14","0","0","0.00","0.00","100.00","1.000","5","6","7","41.67"
"","Nikita Zaitsev","D","1","18.25","21","14","60.00","15","12","55.56","10","11","47.62","0","1","0.00","14","7","66.67","6","2","75.00","0","0","0.00","0.00","90.91","0.909","7","4","5","58.33"
"","Nazem Kadri","C","1","16.916666666667","13","13","50.00","9","12","42.86","6","7","46.15","0","0","0.00","10","8","55.56","4","3","57.14","0","0","0.00","0.00","100.00","1.000","4","6","7","36.36"
"","Patrick Marleau","C","1","15.95","14","12","53.85","12","11","52.17","8","7","53.33","0","0","0.00","11","6","64.71","7","3","70.00","0","0","0.00","0.00","100.00","1.000","7","6","7","50.00"
"","Roman Polak","D","1","14.983333333333","10","11","47.62","8","9","47.06","4","3","57.14","0","1","0.00","5","8","38.46","2","3","40.00","0","0","0.00","0.00","66.67","0.667","2","5","8","20.00"
"","Auston Matthews","C","1","15.816666666667","16","9","64.00","11","7","61.11","7","5","58.33","0","0","0.00","9","7","56.25","2","1","66.67","0","0","0.00","0.00","100.00","1.000","4","3","8","33.33"
"","William Nylander","C","1","15.683333333333","16","8","66.67","11","6","64.71","8","4","66.67","0","0","0.00","9","6","60.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","4","3","8","33.33"
"","Zach Hyman","C","1","14.216666666667","14","8","63.64","10","6","62.50","7","3","70.00","0","0","0.00","9","7","56.25","2","1","66.67","0","0","0.00","0.00","100.00","1.000","4","3","7","36.36"
"","Tomas Plekanec","C","1","7.6166666666667","3","5","37.50","3","4","42.86","2","2","50.00","0","0","0.00","2","2","50.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","4","1","0.00"
"","Kasperi Kapanen","R","1","7.3","4","4","50.00","4","3","57.14","3","1","75.00","0","0","0.00","3","3","50.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","0","4","1","0.00"
"","Leo Komarov","C","1","6.6166666666667","2","4","33.33","2","3","40.00","2","1","66.67","0","0","0.00","1","2","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","4","1","0.00"
"","Travis Dermott","D","1","5.6166666666667","3","4","42.86","2","3","40.00","1","2","33.33","0","0","0.00","1","2","33.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
