"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","8.75","14","7","66.67","9","6","60.00","6","6","50.00","0","0","0.00","10","3","76.92","5","1","83.33","0","0","0.00","0.00","100.00","1.000","4","1","4","50.00"
"","Patrick Marleau","C","1","6.7166666666667","6","6","50.00","6","6","50.00","4","5","44.44","0","0","0.00","6","2","75.00","4","2","66.67","0","0","0.00","0.00","100.00","1.000","4","3","3","57.14"
"","Mitchell Marner","C","1","6.5833333333333","5","6","45.45","4","6","40.00","2","5","28.57","0","0","0.00","4","2","66.67","3","2","60.00","0","0","0.00","0.00","100.00","1.000","4","3","3","57.14"
"","Nikita Zaitsev","D","1","7.3333333333333","12","5","70.59","9","5","64.29","6","4","60.00","0","0","0.00","9","2","81.82","5","0","100.00","0","0","0.00","0.00","100.00","1.000","4","1","4","50.00"
"","Nazem Kadri","C","1","6.6333333333333","6","5","54.55","5","5","50.00","4","4","50.00","0","0","0.00","6","2","75.00","3","2","60.00","0","0","0.00","0.00","100.00","1.000","3","3","3","50.00"
"","Connor Brown","R","1","5.35","10","4","71.43","9","3","75.00","6","2","75.00","0","0","0.00","8","3","72.73","5","0","100.00","0","0","0.00","0.00","100.00","1.000","3","0","2","60.00"
"","James van Riemsdyk","L","1","5.45","10","4","71.43","8","3","72.73","5","2","71.43","0","0","0.00","7","3","70.00","5","0","100.00","0","0","0.00","0.00","100.00","1.000","3","0","2","60.00"
"","Travis Dermott","D","1","5.6166666666667","3","4","42.86","2","3","40.00","1","2","33.33","0","0","0.00","1","2","33.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Tyler Bozak","C","1","5.0833333333333","9","3","75.00","8","2","80.00","5","1","83.33","0","0","0.00","6","2","75.00","5","0","100.00","0","0","0.00","0.00","100.00","1.000","3","0","2","60.00"
"","Morgan Rielly","D","1","8.4166666666667","9","3","75.00","7","3","70.00","5","2","71.43","0","0","0.00","7","1","87.50","4","1","80.00","0","0","0.00","0.00","100.00","1.000","3","5","3","50.00"
"","Ron Hainsey","D","1","6.4","6","3","66.67","5","3","62.50","4","1","80.00","0","0","0.00","5","2","71.43","3","2","60.00","0","0","0.00","0.00","100.00","1.000","2","4","1","66.67"
"","Roman Polak","D","1","5.7833333333333","6","2","75.00","4","2","66.67","2","1","66.67","0","0","0.00","2","2","50.00","1","2","33.33","0","0","0.00","0.00","100.00","1.000","2","2","2","50.00"
"","Auston Matthews","C","1","6.2833333333333","9","2","81.82","4","2","66.67","3","2","60.00","0","0","0.00","4","1","80.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","3","3","25.00"
"","William Nylander","C","1","5.8333333333333","9","1","90.00","4","1","80.00","3","1","75.00","0","0","0.00","4","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","3","3","25.00"
"","Kasperi Kapanen","R","1","3.2166666666667","1","1","50.00","1","1","50.00","1","0","100.00","0","0","0.00","1","1","50.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Tomas Plekanec","C","1","2.8166666666667","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Leo Komarov","C","1","3.0666666666667","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Zach Hyman","C","1","4.9666666666667","8","0","100.00","4","0","100.00","3","0","100.00","0","0","0.00","4","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","3","2","33.33"
