"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","17.433333333333","12","27","30.77","10","22","31.25","9","15","37.50","2","2","50.00","10","12","45.45","3","3","50.00","0","1","0.00","22.22","86.67","1.089","2","11","12","14.29"
"","Patrick Marleau","C","1","14.483333333333","12","21","36.36","10","17","37.04","8","12","40.00","2","2","50.00","10","10","50.00","3","3","50.00","0","1","0.00","25.00","83.33","1.083","2","7","7","22.22"
"","Leo Komarov","C","1","13.116666666667","8","21","27.59","8","17","32.00","7","12","36.84","2","2","50.00","6","10","37.50","2","3","40.00","0","1","0.00","28.57","83.33","1.119","1","7","7","12.50"
"","Morgan Rielly","D","1","16.116666666667","16","20","44.44","12","16","42.86","9","11","45.00","1","2","33.33","13","8","61.90","5","3","62.50","0","1","0.00","11.11","81.82","0.929","2","6","9","18.18"
"","Roman Polak","D","1","16.316666666667","8","19","29.63","8","16","33.33","6","12","33.33","1","0","100.00","3","7","30.00","1","1","50.00","0","0","0.00","16.67","100.00","1.167","2","12","4","33.33"
"","Nazem Kadri","C","1","13.7","12","18","40.00","10","14","41.67","8","9","47.06","2","2","50.00","10","8","55.56","3","3","50.00","0","1","0.00","25.00","77.78","1.028","2","7","7","22.22"
"","Jake Gardiner","D","1","16.1","8","18","30.77","7","14","33.33","5","10","33.33","0","0","0.00","4","7","36.36","1","1","50.00","0","0","0.00","0.00","100.00","1.000","2","9","5","28.57"
"","Zach Hyman","C","1","13.033333333333","6","16","27.27","5","13","27.78","4","9","30.77","0","0","0.00","3","6","33.33","2","1","66.67","0","0","0.00","0.00","100.00","1.000","2","8","5","28.57"
"","William Nylander","C","1","14.833333333333","8","14","36.36","6","11","35.29","5","8","38.46","0","0","0.00","5","4","55.56","2","1","66.67","0","0","0.00","0.00","100.00","1.000","2","8","4","33.33"
"","Mitchell Marner","C","1","15.033333333333","9","13","40.91","7","10","41.18","6","7","46.15","0","0","0.00","5","4","55.56","2","1","66.67","0","0","0.00","0.00","100.00","1.000","2","8","4","33.33"
"","Tomas Plekanec","C","1","7.3166666666667","1","12","7.69","1","9","10.00","1","6","14.29","0","0","0.00","0","5","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","3","10","28.57"
"","Travis Dermott","D","1","13.566666666667","9","11","45.00","5","8","38.46","5","7","41.67","0","0","0.00","4","4","50.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","7","2","7","50.00"
"","Connor Carrick","D","1","13.1","9","11","45.00","4","8","33.33","4","7","36.36","0","0","0.00","4","4","50.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","7","2","7","50.00"
"","Tyler Bozak","C","1","11.433333333333","10","10","50.00","6","9","40.00","5","8","38.46","0","0","0.00","4","4","50.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","3","3","4","42.86"
"","Connor Brown","R","1","9.25","6","10","37.50","3","9","25.00","3","8","27.27","0","0","0.00","2","4","33.33","1","1","50.00","0","0","0.00","0.00","100.00","1.000","3","3","4","42.86"
"","James van Riemsdyk","L","1","10.083333333333","9","9","50.00","5","8","38.46","5","8","38.46","0","0","0.00","4","3","57.14","1","1","50.00","0","0","0.00","0.00","100.00","1.000","3","3","1","75.00"
"","Kasperi Kapanen","R","1","7.3666666666667","4","8","33.33","3","5","37.50","2","3","40.00","0","0","0.00","2","3","40.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","3","7","36.36"
"","Josh Leivo","L","1","7.2","3","6","33.33","2","4","33.33","1","3","25.00","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","3","6","40.00"
