"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","19.483333333333","17","31","35.42","12","25","32.43","11","18","37.93","3","2","60.00","13","14","48.15","4","5","44.44","1","1","50.00","27.27","88.89","1.162","3","12","12","20.00"
"","Patrick Marleau","C","1","16.383333333333","15","25","37.50","11","20","35.48","9","15","37.50","2","2","50.00","12","12","50.00","3","5","37.50","0","1","0.00","22.22","86.67","1.089","3","8","7","30.00"
"","Leo Komarov","C","1","14.966666666667","9","25","26.47","8","20","28.57","7","15","31.82","2","2","50.00","6","12","33.33","2","5","28.57","0","1","0.00","28.57","86.67","1.152","2","8","7","22.22"
"","Jake Gardiner","D","1","20.466666666667","9","24","27.27","8","19","29.63","6","15","28.57","0","0","0.00","5","11","31.25","1","2","33.33","0","0","0.00","0.00","100.00","1.000","2","12","5","28.57"
"","Morgan Rielly","D","1","17.85","21","22","48.84","14","17","45.16","11","12","47.83","2","2","50.00","16","9","64.00","6","4","60.00","1","1","50.00","18.18","83.33","1.015","3","6","9","25.00"
"","Nazem Kadri","C","1","15.6","15","22","40.54","11","17","39.29","9","12","42.86","2","2","50.00","12","10","54.55","3","5","37.50","0","1","0.00","22.22","83.33","1.056","3","8","7","30.00"
"","Roman Polak","D","1","18.166666666667","8","21","27.59","8","17","32.00","6","13","31.58","1","0","100.00","3","8","27.27","1","1","50.00","0","0","0.00","16.67","100.00","1.167","2","15","4","33.33"
"","Zach Hyman","C","1","14.866666666667","6","18","25.00","5","14","26.32","4","10","28.57","0","0","0.00","3","7","30.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","2","11","5","28.57"
"","William Nylander","C","1","17.15","8","16","33.33","6","12","33.33","5","9","35.71","0","0","0.00","5","5","50.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","2","11","4","33.33"
"","Mitchell Marner","C","1","16.733333333333","11","15","42.31","8","11","42.11","7","8","46.67","0","0","0.00","7","5","58.33","2","1","66.67","0","0","0.00","0.00","100.00","1.000","2","11","4","33.33"
"","Travis Dermott","D","1","15.466666666667","9","13","40.91","5","10","33.33","5","9","35.71","0","0","0.00","4","6","40.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","7","3","8","46.67"
"","Tyler Bozak","C","1","14.15","13","12","52.00","8","11","42.11","7","10","41.18","1","0","100.00","6","6","50.00","2","1","66.67","1","0","100.00","14.29","100.00","1.143","3","3","4","42.86"
"","Connor Brown","R","1","11.366666666667","6","12","33.33","3","11","21.43","3","10","23.08","0","0","0.00","2","6","25.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","3","3","4","42.86"
"","Tomas Plekanec","C","1","8.0333333333333","1","12","7.69","1","9","10.00","1","6","14.29","0","0","0.00","0","5","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","3","11","26.67"
"","James van Riemsdyk","L","1","12.65","9","11","45.00","5","10","33.33","5","10","33.33","0","0","0.00","4","5","44.44","1","1","50.00","0","0","0.00","0.00","100.00","1.000","3","3","1","75.00"
"","Connor Carrick","D","1","15.533333333333","10","11","47.62","5","8","38.46","5","7","41.67","0","0","0.00","5","4","55.56","1","1","50.00","0","0","0.00","0.00","100.00","1.000","7","2","8","46.67"
"","Kasperi Kapanen","R","1","8.3833333333333","7","8","46.67","5","5","50.00","4","3","57.14","1","0","100.00","4","3","57.14","1","0","100.00","1","0","100.00","25.00","100.00","1.250","4","3","8","33.33"
"","Josh Leivo","L","1","8.0666666666667","6","6","50.00","4","4","50.00","3","3","50.00","1","0","100.00","3","1","75.00","1","0","100.00","1","0","100.00","33.33","100.00","1.333","4","3","7","36.36"
