"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Patrick Marleau","C","1","2.2833333333333","2","4","33.33","2","3","40.00","2","2","50.00","1","0","100.00","2","2","50.00","0","0","0.00","0","0","0.00","50.00","100.00","1.500","0","1","2","0.00"
"","Ron Hainsey","D","1","2.4333333333333","2","4","33.33","2","3","40.00","2","2","50.00","1","0","100.00","2","2","50.00","0","0","0.00","0","0","0.00","50.00","100.00","1.500","0","1","2","0.00"
"","Leo Komarov","C","1","2.2166666666667","2","4","33.33","2","3","40.00","2","2","50.00","1","0","100.00","2","2","50.00","0","0","0.00","0","0","0.00","50.00","100.00","1.500","0","1","2","0.00"
"","Nazem Kadri","C","1","2.1","2","3","40.00","2","2","50.00","2","1","66.67","1","0","100.00","2","2","50.00","0","0","0.00","0","0","0.00","50.00","100.00","1.500","0","1","2","0.00"
"","Jake Gardiner","D","1","3.4","0","3","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","3","0.00"
"","James van Riemsdyk","L","1","2.2166666666667","1","2","33.33","0","1","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Tyler Bozak","C","1","2.3","1","2","33.33","0","1","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Connor Carrick","D","1","3.1166666666667","1","2","33.33","0","1","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Connor Brown","R","1","2.2166666666667","1","2","33.33","0","1","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Travis Dermott","D","1","3.1833333333333","1","2","33.33","0","1","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Morgan Rielly","D","1","2.3166666666667","3","1","75.00","3","1","75.00","3","1","75.00","1","0","100.00","2","0","100.00","0","0","0.00","0","0","0.00","33.33","100.00","1.333","0","1","0","0.00"
"","Tomas Plekanec","C","1","0.95","0","1","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Roman Polak","D","1","1.85","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Zach Hyman","C","1","1.9333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","William Nylander","C","1","2.7","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Mitchell Marner","C","1","2.65","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Josh Leivo","L","1","1.4166666666667","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Kasperi Kapanen","R","1","0.96666666666667","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
