"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Mitchell Marner","C","1","12","18","19","48.65","15","12","55.56","12","9","57.14","0","0","0.00","7","10","41.18","2","6","25.00","0","0","0.00","0.00","100.00","1.000","3","3","5","37.50"
"","Ron Hainsey","D","1","16.016666666667","18","17","51.43","14","11","56.00","8","7","53.33","0","0","0.00","10","8","55.56","5","3","62.50","0","0","0.00","0.00","100.00","1.000","3","4","9","25.00"
"","Patrick Marleau","C","1","11.7","22","16","57.89","18","10","64.29","14","7","66.67","0","0","0.00","10","10","50.00","5","6","45.45","0","0","0.00","0.00","100.00","1.000","3","2","6","33.33"
"","Jake Gardiner","D","1","15.1","18","15","54.55","14","9","60.87","7","4","63.64","0","0","0.00","11","5","68.75","5","2","71.43","0","0","0.00","0.00","100.00","1.000","4","5","10","28.57"
"","Travis Dermott","D","1","11.583333333333","15","14","51.72","11","10","52.38","7","9","43.75","0","0","0.00","5","8","38.46","1","6","14.29","0","0","0.00","0.00","100.00","1.000","4","1","10","28.57"
"","Nazem Kadri","C","1","11.333333333333","20","13","60.61","16","9","64.00","12","6","66.67","0","0","0.00","8","8","50.00","4","5","44.44","0","0","0.00","0.00","100.00","1.000","3","2","7","30.00"
"","Roman Polak","D","1","11.5","15","13","53.57","12","9","57.14","8","7","53.33","0","0","0.00","7","7","50.00","1","3","25.00","0","0","0.00","0.00","100.00","1.000","4","0","6","40.00"
"","Tyler Bozak","C","1","9.1833333333333","11","12","47.83","5","10","33.33","4","7","36.36","0","0","0.00","4","7","36.36","1","4","20.00","0","0","0.00","0.00","100.00","1.000","5","2","7","41.67"
"","Auston Matthews","C","1","11.616666666667","12","11","52.17","10","7","58.82","3","6","33.33","0","0","0.00","8","2","80.00","3","1","75.00","0","0","0.00","0.00","100.00","1.000","3","3","2","60.00"
"","Connor Carrick","D","1","10.716666666667","14","11","56.00","9","8","52.94","8","7","53.33","0","0","0.00","4","4","50.00","3","3","50.00","0","0","0.00","0.00","100.00","1.000","3","6","3","50.00"
"","Andreas Borgman","D","1","9.0166666666667","13","10","56.52","9","9","50.00","8","8","50.00","0","0","0.00","4","4","50.00","2","3","40.00","0","0","0.00","0.00","100.00","1.000","4","5","2","66.67"
"","Zach Hyman","C","1","10.2","12","9","57.14","10","7","58.82","4","6","40.00","0","0","0.00","7","2","77.78","2","1","66.67","0","0","0.00","0.00","100.00","1.000","3","2","1","75.00"
"","Connor Brown","R","1","7.6166666666667","11","9","55.00","6","9","40.00","5","6","45.45","0","0","0.00","4","5","44.44","2","3","40.00","0","0","0.00","0.00","100.00","1.000","4","2","7","36.36"
"","James van Riemsdyk","L","1","7.0666666666667","10","8","55.56","6","7","46.15","4","5","44.44","0","0","0.00","5","3","62.50","3","3","50.00","0","0","0.00","0.00","100.00","1.000","4","2","6","40.00"
"","Leo Komarov","C","1","8.4166666666667","5","8","38.46","3","4","42.86","3","3","50.00","0","0","0.00","0","3","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","3","8","11.11"
"","William Nylander","C","1","9.9166666666667","13","6","68.42","11","5","68.75","4","4","50.00","0","0","0.00","9","2","81.82","4","1","80.00","0","0","0.00","0.00","100.00","1.000","3","3","1","75.00"
"","Kasperi Kapanen","R","1","6.4666666666667","3","5","37.50","2","2","50.00","2","2","50.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","4","5","16.67"
"","Dominic Moore","C","1","4.05","3","4","42.86","2","2","50.00","2","2","50.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","4","0.00"
