"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Auston Matthews","C","1","18.75","15","23","39.47","12","18","40.00","9","11","45.00","1","1","50.00","8","13","38.10","5","5","50.00","1","1","50.00","11.11","90.91","1.020","8","7","4","66.67"
"","William Nylander","C","1","16.516666666667","15","19","44.12","12","15","44.44","9","9","50.00","1","0","100.00","7","10","41.18","4","3","57.14","1","0","100.00","11.11","100.00","1.111","8","6","3","72.73"
"","Jake Gardiner","D","1","22.333333333333","13","19","40.63","10","16","38.46","7","9","43.75","0","0","0.00","5","11","31.25","4","2","66.67","0","0","0.00","0.00","100.00","1.000","8","6","3","72.73"
"","Zach Hyman","C","1","16.266666666667","16","18","47.06","12","14","46.15","9","9","50.00","0","0","0.00","8","8","50.00","4","3","57.14","0","0","0.00","0.00","100.00","1.000","7","6","4","63.64"
"","Nikita Zaitsev","D","1","20.183333333333","9","18","33.33","7","14","33.33","4","9","30.77","0","1","0.00","2","10","16.67","2","2","50.00","0","1","0.00","0.00","88.89","0.889","7","8","3","70.00"
"","Morgan Rielly","D","1","19.316666666667","18","17","51.43","14","15","48.28","10","8","55.56","1","1","50.00","6","10","37.50","2","5","28.57","0","0","0.00","10.00","87.50","0.975","5","8","4","55.56"
"","Ron Hainsey","D","1","18.283333333333","16","14","53.33","12","12","50.00","8","6","57.14","2","1","66.67","7","8","46.67","1","4","20.00","1","1","50.00","25.00","83.33","1.083","5","9","5","50.00"
"","Nazem Kadri","C","1","13.033333333333","8","14","36.36","6","13","31.58","6","8","42.86","1","1","50.00","2","10","16.67","0","3","0.00","0","0","0.00","16.67","87.50","1.042","3","6","2","60.00"
"","Patrick Marleau","C","1","13.816666666667","9","12","42.86","7","11","38.89","5","6","45.45","1","2","33.33","2","7","22.22","0","3","0.00","0","1","0.00","20.00","66.67","0.867","3","7","2","60.00"
"","Leo Komarov","C","1","12.966666666667","11","10","52.38","8","9","47.06","7","6","53.85","1","2","33.33","4","6","40.00","0","3","0.00","0","1","0.00","14.29","66.67","0.810","3","6","2","60.00"
"","Andreas Borgman","D","1","12.816666666667","10","10","50.00","5","8","38.46","5","6","45.45","0","1","0.00","4","2","66.67","0","2","0.00","0","0","0.00","0.00","83.33","0.833","3","8","1","75.00"
"","Connor Carrick","D","1","10.666666666667","12","9","57.14","6","7","46.15","6","5","54.55","1","0","100.00","7","2","77.78","1","2","33.33","1","0","100.00","16.67","100.00","1.167","3","6","2","60.00"
"","Mitchell Marner","C","1","14.316666666667","10","9","52.63","5","7","41.67","2","5","28.57","0","0","0.00","4","4","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","4","4","3","57.14"
"","Tyler Bozak","C","1","12.733333333333","10","7","58.82","5","6","45.45","2","3","40.00","0","0","0.00","4","1","80.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","4","3","57.14"
"","Connor Brown","R","1","9.3333333333333","4","7","36.36","3","6","33.33","3","3","50.00","0","0","0.00","1","4","20.00","1","3","25.00","0","0","0.00","0.00","100.00","1.000","1","6","1","50.00"
"","Matt Martin","L","1","10.183333333333","9","6","60.00","4","5","44.44","2","3","40.00","0","0","0.00","4","1","80.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","4","3","57.14"
"","Dominic Moore","C","1","10.033333333333","6","5","54.55","4","4","50.00","3","2","60.00","0","0","0.00","2","2","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","6","0","100.00"
"","James van Riemsdyk","L","1","9.95","5","5","50.00","4","4","50.00","4","2","66.67","1","0","100.00","1","2","33.33","1","2","33.33","1","0","100.00","25.00","100.00","1.250","1","6","0","100.00"
