"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Zach Hyman","C","1","8.6666666666667","9","10","47.37","6","8","42.86","4","5","44.44","0","0","0.00","5","6","45.45","2","3","40.00","0","0","0.00","0.00","100.00","1.000","4","4","1","80.00"
"","William Nylander","C","1","8.85","8","10","44.44","6","8","42.86","4","5","44.44","0","0","0.00","3","6","33.33","2","3","40.00","0","0","0.00","0.00","100.00","1.000","4","5","1","80.00"
"","Auston Matthews","C","1","9.9333333333333","7","10","41.18","5","8","38.46","3","4","42.86","0","1","0.00","3","6","33.33","2","4","33.33","0","1","0.00","0.00","75.00","0.750","4","5","1","80.00"
"","Nikita Zaitsev","D","1","11.566666666667","4","10","28.57","4","8","33.33","1","4","20.00","0","1","0.00","2","7","22.22","2","2","50.00","0","1","0.00","0.00","75.00","0.750","4","5","1","80.00"
"","Andreas Borgman","D","1","8.6833333333333","5","9","35.71","3","7","30.00","3","5","37.50","0","1","0.00","1","2","33.33","0","2","0.00","0","0","0.00","0.00","80.00","0.800","3","5","1","75.00"
"","Ron Hainsey","D","1","9.8666666666667","8","8","50.00","5","7","41.67","3","3","50.00","1","1","50.00","5","4","55.56","0","3","0.00","0","1","0.00","33.33","66.67","1.000","3","5","0","100.00"
"","Jake Gardiner","D","1","11.016666666667","6","8","42.86","5","7","41.67","2","3","40.00","0","0","0.00","2","6","25.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","4","4","2","66.67"
"","Connor Carrick","D","1","8.1","7","8","46.67","4","6","40.00","4","4","50.00","0","0","0.00","3","2","60.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","3","3","2","60.00"
"","Morgan Rielly","D","1","9.5333333333333","8","7","53.33","5","7","41.67","3","3","50.00","1","1","50.00","3","3","50.00","0","2","0.00","0","0","0.00","33.33","66.67","1.000","3","4","0","100.00"
"","Nazem Kadri","C","1","6.6666666666667","3","7","30.00","2","7","22.22","2","4","33.33","1","1","50.00","2","5","28.57","0","1","0.00","0","0","0.00","50.00","75.00","1.250","1","3","0","100.00"
"","Connor Brown","R","1","5.4666666666667","1","6","14.29","1","5","16.67","1","2","33.33","0","0","0.00","0","3","0.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","1","3","0","100.00"
"","Dominic Moore","C","1","6.7833333333333","4","5","44.44","3","4","42.86","2","2","50.00","0","0","0.00","2","2","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","4","0","100.00"
"","Matt Martin","L","1","6.8333333333333","5","5","50.00","3","4","42.86","1","2","33.33","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","1","2","66.67"
"","Tyler Bozak","C","1","7.0666666666667","5","5","50.00","3","4","42.86","1","2","33.33","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","1","2","66.67"
"","Mitchell Marner","C","1","7.3833333333333","5","5","50.00","3","4","42.86","1","2","33.33","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","1","2","66.67"
"","Leo Komarov","C","1","7.8666666666667","5","4","55.56","3","4","42.86","2","2","50.00","1","2","33.33","4","2","66.67","0","2","0.00","0","1","0.00","50.00","0.00","0.500","1","4","0","100.00"
"","Patrick Marleau","C","1","7.3","3","4","42.86","2","4","33.33","1","2","33.33","1","2","33.33","2","2","50.00","0","1","0.00","0","1","0.00","100.00","0.00","1.000","1","4","0","100.00"
"","James van Riemsdyk","L","1","5.3333333333333","2","4","33.33","2","3","40.00","2","1","66.67","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","4","0","100.00"
