"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","16.816666666667","15","15","50.00","10","12","45.45","9","7","56.25","1","1","50.00","5","8","38.46","3","2","60.00","0","0","0.00","11.11","85.71","0.968","10","3","7","58.82"
"","Nikita Zaitsev","D","1","14.533333333333","11","13","45.83","6","11","35.29","6","7","46.15","1","1","50.00","2","5","28.57","1","2","33.33","0","0","0.00","16.67","85.71","1.024","8","4","6","57.14"
"","Morgan Rielly","D","1","12.2","9","12","42.86","8","10","44.44","5","6","45.45","1","0","100.00","3","2","60.00","2","2","50.00","1","0","100.00","20.00","100.00","1.200","5","4","5","50.00"
"","Ron Hainsey","D","1","8.8666666666667","6","11","35.29","6","9","40.00","5","6","45.45","0","0","0.00","2","3","40.00","1","3","25.00","0","0","0.00","0.00","100.00","1.000","3","5","4","42.86"
"","Zach Hyman","C","1","9.5166666666667","8","11","42.11","6","9","40.00","6","7","46.15","1","1","50.00","5","6","45.45","2","3","40.00","1","0","100.00","16.67","85.71","1.024","3","2","7","30.00"
"","Nazem Kadri","C","1","9.3","6","11","35.29","3","9","25.00","3","3","50.00","0","0","0.00","2","4","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","3","4","0","100.00"
"","Mitchell Marner","C","1","10.35","6","11","35.29","3","9","25.00","3","3","50.00","0","0","0.00","2","4","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","4","5","1","80.00"
"","Patrick Marleau","C","1","9.75","4","11","26.67","2","9","18.18","2","3","40.00","0","0","0.00","1","4","20.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","3","5","1","75.00"
"","William Nylander","C","1","11.95","12","10","54.55","10","8","55.56","9","6","60.00","1","1","50.00","6","4","60.00","3","2","60.00","1","0","100.00","11.11","83.33","0.944","5","2","7","41.67"
"","Auston Matthews","C","1","11.633333333333","11","10","52.38","9","8","52.94","8","6","57.14","1","1","50.00","6","4","60.00","3","2","60.00","1","0","100.00","12.50","83.33","0.958","5","2","7","41.67"
"","Tyler Bozak","C","1","10.166666666667","11","9","55.00","8","7","53.33","6","6","50.00","1","0","100.00","3","5","37.50","3","3","50.00","0","0","0.00","16.67","100.00","1.167","6","1","6","50.00"
"","Roman Polak","D","1","11.65","9","8","52.94","6","5","54.55","6","3","66.67","0","0","0.00","5","6","45.45","2","2","50.00","0","0","0.00","0.00","100.00","1.000","1","3","3","25.00"
"","James van Riemsdyk","L","1","9.2333333333333","12","7","63.16","8","6","57.14","6","5","54.55","1","0","100.00","3","3","50.00","3","2","60.00","0","0","0.00","16.67","100.00","1.167","6","1","5","54.55"
"","Connor Brown","R","1","8.8333333333333","10","6","62.50","8","5","61.54","6","4","60.00","1","0","100.00","3","3","50.00","3","2","60.00","0","0","0.00","16.67","100.00","1.167","5","2","5","50.00"
"","Travis Dermott","D","1","12.8","11","5","68.75","8","3","72.73","7","3","70.00","1","0","100.00","5","2","71.43","3","1","75.00","1","0","100.00","14.29","100.00","1.143","3","3","3","50.00"
"","Tomas Plekanec","C","1","7.8666666666667","4","4","50.00","2","2","50.00","2","2","50.00","0","0","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","3","1","50.00"
"","Andreas Johnsson","L","1","7.65","4","2","66.67","3","1","75.00","3","1","75.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","2","1","50.00"
"","Kasperi Kapanen","R","1","7.2166666666667","4","2","66.67","2","1","66.67","2","1","66.67","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","3","1","50.00"
