"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","21.616666666667","22","28","44.00","16","22","42.11","10","13","43.48","1","1","50.00","10","7","58.82","5","4","55.56","1","1","50.00","10.00","92.31","1.023","8","11","8","50.00"
"","Mitchell Marner","C","1","15.133333333333","17","26","39.53","14","21","40.00","9","14","39.13","2","2","50.00","8","13","38.10","4","8","33.33","1","2","33.33","22.22","85.71","1.079","10","6","3","76.92"
"","Tyler Bozak","C","1","14.433333333333","16","26","38.10","13","23","36.11","8","15","34.78","1","2","33.33","7","13","35.00","3","8","27.27","0","2","0.00","12.50","86.67","0.992","10","5","4","71.43"
"","Andreas Borgman","D","1","14.966666666667","11","26","29.73","11","19","36.67","8","13","38.10","1","1","50.00","8","12","40.00","6","6","50.00","0","1","0.00","12.50","92.31","1.048","5","4","3","62.50"
"","Connor Carrick","D","1","16.966666666667","12","25","32.43","8","21","27.59","5","14","26.32","1","2","33.33","5","10","33.33","4","5","44.44","1","2","33.33","20.00","85.71","1.057","5","10","5","50.00"
"","Roman Polak","D","1","15.416666666667","11","24","31.43","9","19","32.14","8","13","38.10","0","1","0.00","6","10","37.50","4","4","50.00","0","1","0.00","0.00","92.31","0.923","6","4","4","60.00"
"","James van Riemsdyk","L","1","13.766666666667","16","23","41.03","13","20","39.39","9","14","39.13","1","2","33.33","5","13","27.78","3","8","27.27","0","2","0.00","11.11","85.71","0.968","9","5","3","75.00"
"","Patrick Marleau","C","1","14.233333333333","16","20","44.44","14","12","53.85","10","4","71.43","2","0","100.00","7","5","58.33","5","3","62.50","1","0","100.00","20.00","100.00","1.200","4","3","6","40.00"
"","Morgan Rielly","D","1","14.416666666667","19","19","50.00","18","13","58.06","14","7","66.67","4","1","80.00","9","11","45.00","3","6","33.33","1","1","50.00","28.57","85.71","1.143","13","7","7","65.00"
"","Leo Komarov","C","1","13.2","15","16","48.39","14","11","56.00","10","5","66.67","2","0","100.00","6","4","60.00","5","2","71.43","1","0","100.00","20.00","100.00","1.200","4","3","5","44.44"
"","Auston Matthews","C","1","15.866666666667","15","16","48.39","12","11","52.17","10","7","58.82","2","0","100.00","7","6","53.85","5","2","71.43","1","0","100.00","20.00","100.00","1.200","8","10","5","61.54"
"","Connor Brown","R","1","12.183333333333","8","16","33.33","8","11","42.11","6","7","46.15","1","1","50.00","3","7","30.00","1","2","33.33","0","1","0.00","16.67","85.71","1.024","5","5","6","45.45"
"","Ron Hainsey","D","1","15.683333333333","19","15","55.88","18","7","72.00","13","1","92.86","3","0","100.00","6","6","50.00","4","3","57.14","1","0","100.00","23.08","100.00","1.231","11","6","10","52.38"
"","Dominic Moore","C","1","8.8166666666667","2","15","11.76","2","11","15.38","1","6","14.29","0","1","0.00","1","6","14.29","0","2","0.00","0","1","0.00","0.00","83.33","0.833","3","4","5","37.50"
"","William Nylander","C","1","13.85","14","13","51.85","11","9","55.00","10","5","66.67","2","0","100.00","8","6","57.14","5","3","62.50","1","0","100.00","20.00","100.00","1.200","7","9","5","58.33"
"","Matt Martin","L","1","8.7333333333333","9","12","42.86","9","10","47.37","4","6","40.00","0","1","0.00","7","6","53.85","4","2","66.67","0","1","0.00","0.00","83.33","0.833","4","4","5","44.44"
"","Zach Hyman","C","1","12.783333333333","12","10","54.55","10","8","55.56","10","5","66.67","2","0","100.00","7","5","58.33","4","2","66.67","1","0","100.00","20.00","100.00","1.200","7","9","4","63.64"
"","Nazem Kadri","C","1","3.6","1","5","16.67","0","2","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","2","33.33"
