"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","12.166666666667","9","16","36.00","7","8","46.67","6","4","60.00","0","2","0.00","5","8","38.46","3","4","42.86","0","2","0.00","0.00","50.00","0.500","6","5","5","54.55"
"","Ron Hainsey","D","1","8.5","8","12","40.00","6","8","42.86","5","5","50.00","0","1","0.00","3","5","37.50","0","2","0.00","0","1","0.00","0.00","80.00","0.800","5","1","3","62.50"
"","Nazem Kadri","C","1","7.4","7","12","36.84","5","9","35.71","2","4","33.33","0","1","0.00","2","6","25.00","0","4","0.00","0","1","0.00","0.00","75.00","0.750","5","2","5","50.00"
"","Leo Komarov","C","1","6.1833333333333","6","11","35.29","4","8","33.33","2","5","28.57","0","1","0.00","1","6","14.29","0","4","0.00","0","1","0.00","0.00","80.00","0.800","3","2","4","42.86"
"","Morgan Rielly","D","1","10.4","11","10","52.38","8","7","53.33","7","4","63.64","1","0","100.00","7","3","70.00","2","1","66.67","0","0","0.00","14.29","100.00","1.143","8","2","3","72.73"
"","Jake Gardiner","D","1","11.1","7","10","41.18","7","8","46.67","5","4","55.56","1","2","33.33","4","7","36.36","2","5","28.57","1","2","33.33","20.00","50.00","0.700","4","5","7","36.36"
"","James van Riemsdyk","L","1","7.55","8","10","44.44","5","7","41.67","3","4","42.86","0","2","0.00","2","3","40.00","0","2","0.00","0","2","0.00","0.00","50.00","0.500","7","3","2","77.78"
"","Andreas Borgman","D","1","9.65","16","9","64.00","10","3","76.92","8","2","80.00","1","1","50.00","7","5","58.33","4","2","66.67","1","1","50.00","12.50","50.00","0.625","9","7","2","81.82"
"","Tyler Bozak","C","1","8.6833333333333","7","9","43.75","7","7","50.00","5","4","55.56","2","0","100.00","5","3","62.50","2","1","66.67","1","0","100.00","40.00","100.00","1.400","3","3","4","42.86"
"","Mitchell Marner","C","1","8.35","7","9","43.75","7","6","53.85","5","3","62.50","2","1","66.67","5","3","62.50","2","2","50.00","1","1","50.00","40.00","66.67","1.067","4","3","5","44.44"
"","Kasperi Kapanen","R","1","4.9666666666667","8","9","47.06","5","6","45.45","3","4","42.86","0","1","0.00","2","4","33.33","0","2","0.00","0","1","0.00","0.00","75.00","0.750","3","3","3","50.00"
"","Patrick Marleau","C","1","8.3666666666667","6","9","40.00","3","5","37.50","3","4","42.86","0","2","0.00","1","5","16.67","0","2","0.00","0","2","0.00","0.00","50.00","0.500","6","5","2","75.00"
"","Zach Hyman","C","1","8.65","13","6","68.42","10","1","90.91","9","0","100.00","1","0","100.00","9","3","75.00","5","1","83.33","1","0","100.00","11.11","100.00","1.111","5","5","2","71.43"
"","Auston Matthews","C","1","10.1","13","6","68.42","10","1","90.91","9","0","100.00","1","0","100.00","9","3","75.00","5","1","83.33","1","0","100.00","11.11","100.00","1.111","6","6","2","75.00"
"","William Nylander","C","1","7.1833333333333","8","6","57.14","4","5","44.44","4","3","57.14","0","1","0.00","2","3","40.00","0","3","0.00","0","1","0.00","0.00","66.67","0.667","5","2","2","71.43"
"","Connor Carrick","D","1","6.7666666666667","11","5","68.75","9","4","69.23","6","3","66.67","3","0","100.00","5","2","71.43","3","2","60.00","2","0","100.00","50.00","100.00","1.500","1","7","4","20.00"
"","Connor Brown","R","1","8.2666666666667","12","5","70.59","9","1","90.00","9","0","100.00","1","0","100.00","9","3","75.00","5","1","83.33","1","0","100.00","11.11","100.00","1.111","6","6","2","75.00"
"","Matt Martin","L","1","5.25","6","3","66.67","6","2","75.00","5","1","83.33","2","0","100.00","4","2","66.67","2","1","66.67","1","0","100.00","40.00","100.00","1.400","1","3","3","25.00"
