"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Mitchell Marner","C","1","1.3166666666667","0","3","0.00","0","3","0.00","0","2","0.00","0","1","0.00","0","3","0.00","0","2","0.00","0","1","0.00","0.00","50.00","0.500","2","0","1","66.67"
"","Ron Hainsey","D","1","0.76666666666667","1","2","33.33","1","2","33.33","1","1","50.00","0","0","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Matt Martin","L","1","0.6","0","2","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Tyler Bozak","C","1","0.6","0","2","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Morgan Rielly","D","1","0.6","0","2","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Patrick Marleau","C","1","1.2833333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0.00","0.00","0.000","1","1","2","33.33"
"","James van Riemsdyk","L","1","1.2833333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0.00","0.00","0.000","1","1","2","33.33"
"","Jake Gardiner","D","1","1.7333333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0.00","0.00","0.000","1","1","3","25.00"
"","Nikita Zaitsev","D","1","1.2833333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0.00","0.00","0.000","2","0","2","50.00"
"","Andreas Borgman","D","1","0.96666666666667","6","0","100.00","4","0","100.00","2","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","0","0","100.00"
"","Leo Komarov","C","1","0.8","5","0","100.00","3","0","100.00","1","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","0","0","100.00"
"","Nazem Kadri","C","1","0.8","5","0","100.00","3","0","100.00","1","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","0","0","100.00"
"","Connor Carrick","D","1","1.25","5","0","100.00","3","0","100.00","1","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Kasperi Kapanen","R","1","0.8","5","0","100.00","3","0","100.00","1","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","0","0","100.00"
"","Zach Hyman","C","1","0.61666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
"","Connor Brown","R","1","0.56666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","William Nylander","C","1","0.61666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
"","Auston Matthews","C","1","0.61666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
