"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Zach Hyman","C","1","12.716666666667","11","21","34.38","8","17","32.00","6","15","28.57","1","1","50.00","5","12","29.41","3","5","37.50","0","1","0.00","16.67","93.33","1.100","3","8","6","33.33"
"","Auston Matthews","C","1","11.183333333333","10","21","32.26","7","17","29.17","5","15","25.00","0","1","0.00","5","13","27.78","3","5","37.50","0","1","0.00","0.00","93.33","0.933","3","8","6","33.33"
"","Connor Brown","R","1","10.216666666667","11","20","35.48","9","15","37.50","7","13","35.00","1","1","50.00","4","12","25.00","3","5","37.50","0","1","0.00","14.29","92.31","1.066","3","8","5","37.50"
"","Nikita Zaitsev","D","1","13.4","12","18","40.00","9","15","37.50","7","11","38.89","1","0","100.00","4","9","30.77","3","4","42.86","0","0","0.00","14.29","100.00","1.143","3","7","2","60.00"
"","Morgan Rielly","D","1","13.283333333333","14","17","45.16","10","11","47.62","8","10","44.44","1","1","50.00","7","9","43.75","5","1","83.33","0","1","0.00","12.50","90.00","1.025","4","8","12","25.00"
"","Jake Gardiner","D","1","12.216666666667","9","16","36.00","6","12","33.33","4","8","33.33","0","0","0.00","3","8","27.27","3","4","42.86","0","0","0.00","0.00","100.00","1.000","3","4","2","60.00"
"","Ron Hainsey","D","1","11.066666666667","14","13","51.85","12","8","60.00","10","7","58.82","2","1","66.67","6","8","42.86","5","1","83.33","0","1","0.00","20.00","85.71","1.057","4","8","10","28.57"
"","Roman Polak","D","1","9.8166666666667","10","12","45.45","7","11","38.89","6","8","42.86","2","1","66.67","5","4","55.56","3","1","75.00","1","0","100.00","33.33","87.50","1.208","2","6","2","50.00"
"","Andreas Borgman","D","1","9.4","9","11","45.00","6","10","37.50","5","7","41.67","2","1","66.67","5","4","55.56","3","1","75.00","1","0","100.00","40.00","85.71","1.257","2","7","2","50.00"
"","Nazem Kadri","C","1","10.316666666667","12","10","54.55","10","7","58.82","10","4","71.43","2","1","66.67","5","4","55.56","4","1","80.00","0","0","0.00","20.00","75.00","0.950","1","6","6","14.29"
"","Patrick Marleau","C","1","9.4666666666667","11","9","55.00","9","6","60.00","9","3","75.00","1","0","100.00","5","4","55.56","4","1","80.00","0","0","0.00","11.11","100.00","1.111","1","6","6","14.29"
"","Leo Komarov","C","1","10.25","8","9","47.06","7","6","53.85","7","4","63.64","1","1","50.00","3","3","50.00","2","0","100.00","0","0","0.00","14.29","75.00","0.893","1","6","6","14.29"
"","Matt Martin","L","1","5.5","6","8","42.86","5","7","41.67","4","4","50.00","2","1","66.67","3","3","50.00","2","0","100.00","1","0","100.00","50.00","75.00","1.250","0","4","0","0.00"
"","William Nylander","C","1","6.3666666666667","6","8","42.86","5","8","38.46","4","4","50.00","2","0","100.00","4","3","57.14","3","1","75.00","1","0","100.00","50.00","100.00","1.500","0","4","2","0.00"
"","Tyler Bozak","C","1","7.8666666666667","8","6","57.14","4","3","57.14","2","3","40.00","0","0","0.00","3","2","60.00","3","0","100.00","0","0","0.00","0.00","100.00","1.000","5","2","3","62.50"
"","Mitchell Marner","C","1","7.05","7","6","53.85","3","4","42.86","1","4","20.00","0","0","0.00","3","3","50.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","5","2","2","71.43"
"","Dominic Moore","C","1","4.7","6","5","54.55","5","5","50.00","4","2","66.67","2","0","100.00","3","2","60.00","2","0","100.00","1","0","100.00","50.00","100.00","1.500","0","4","0","0.00"
"","James van Riemsdyk","L","1","6.6","6","5","54.55","3","3","50.00","1","3","25.00","0","0","0.00","2","2","50.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","5","2","3","62.50"
