"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Auston Matthews","C","1","12.45","16","22","42.11","8","16","33.33","6","14","30.00","0","1","0.00","6","16","27.27","3","6","33.33","0","1","0.00","0.00","92.86","0.929","5","6","4","55.56"
"","Zach Hyman","C","1","12.816666666667","16","21","43.24","8","17","32.00","7","15","31.82","1","1","50.00","6","14","30.00","3","6","33.33","0","1","0.00","14.29","93.33","1.076","5","7","4","55.56"
"","Nikita Zaitsev","D","1","14.55","24","19","55.81","16","17","48.48","12","16","42.86","0","2","0.00","10","11","47.62","8","6","57.14","0","1","0.00","0.00","87.50","0.875","3","8","1","75.00"
"","Jake Gardiner","D","1","13.033333333333","23","19","54.76","15","14","51.72","11","13","45.83","0","2","0.00","9","11","45.00","8","6","57.14","0","1","0.00","0.00","84.62","0.846","3","4","0","100.00"
"","Morgan Rielly","D","1","14.016666666667","16","18","47.06","13","14","48.15","9","12","42.86","1","1","50.00","5","11","31.25","4","3","57.14","0","1","0.00","11.11","91.67","1.028","7","8","10","41.18"
"","Roman Polak","D","1","10.35","14","18","43.75","11","13","45.83","9","9","50.00","2","1","66.67","6","8","42.86","3","3","50.00","1","0","100.00","22.22","88.89","1.111","3","4","4","42.86"
"","Connor Brown","R","1","11.6","15","18","45.45","9","14","39.13","7","13","35.00","0","1","0.00","5","12","29.41","4","6","40.00","0","1","0.00","0.00","92.31","0.923","5","6","3","62.50"
"","Nazem Kadri","C","1","11.9","17","16","51.52","16","14","53.33","12","11","52.17","1","3","25.00","8","6","57.14","7","4","63.64","0","1","0.00","8.33","72.73","0.811","1","7","5","16.67"
"","Andreas Borgman","D","1","9.6333333333333","13","16","44.83","10","12","45.45","8","8","50.00","2","1","66.67","6","7","46.15","3","3","50.00","1","0","100.00","25.00","87.50","1.125","3","5","4","42.86"
"","Ron Hainsey","D","1","12.833333333333","14","15","48.28","13","11","54.17","9","9","50.00","1","1","50.00","4","10","28.57","4","3","57.14","0","1","0.00","11.11","88.89","1.000","7","9","9","43.75"
"","William Nylander","C","1","6.9666666666667","10","14","41.67","9","12","42.86","8","8","50.00","2","1","66.67","6","8","42.86","4","4","50.00","1","1","50.00","25.00","87.50","1.125","1","2","2","33.33"
"","Patrick Marleau","C","1","10.583333333333","17","13","56.67","16","11","59.26","11","8","57.89","0","2","0.00","8","6","57.14","7","4","63.64","0","1","0.00","0.00","75.00","0.750","1","6","5","16.67"
"","Leo Komarov","C","1","10.016666666667","13","12","52.00","13","10","56.52","9","8","52.94","1","2","33.33","5","4","55.56","4","2","66.67","0","0","0.00","11.11","75.00","0.861","1","7","5","16.67"
"","Matt Martin","L","1","5.2666666666667","7","9","43.75","7","8","46.67","6","6","50.00","2","1","66.67","4","4","50.00","3","2","60.00","1","0","100.00","33.33","83.33","1.167","1","2","1","50.00"
"","Tyler Bozak","C","1","8.3","14","8","63.64","9","3","75.00","6","3","66.67","0","0","0.00","3","4","42.86","3","0","100.00","0","0","0.00","0.00","100.00","1.000","6","4","4","60.00"
"","Mitchell Marner","C","1","7.9833333333333","13","8","61.90","8","4","66.67","5","4","55.56","0","0","0.00","3","5","37.50","2","0","100.00","0","0","0.00","0.00","100.00","1.000","6","4","4","60.00"
"","Dominic Moore","C","1","4.6333333333333","7","7","50.00","7","6","53.85","6","4","60.00","2","0","100.00","4","4","50.00","3","2","60.00","1","0","100.00","33.33","100.00","1.333","1","2","1","50.00"
"","James van Riemsdyk","L","1","7.5666666666667","11","7","61.11","7","4","63.64","4","4","50.00","0","0","0.00","2","4","33.33","2","0","100.00","0","0","0.00","0.00","100.00","1.000","6","4","4","60.00"
