"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","14.233333333333","16","14","53.33","11","10","52.38","8","6","57.14","0","0","0.00","6","7","46.15","1","4","20.00","0","0","0.00","0.00","100.00","1.000","2","7","5","28.57"
"","Ron Hainsey","D","1","14.516666666667","14","12","53.85","10","7","58.82","7","3","70.00","0","0","0.00","4","5","44.44","1","3","25.00","0","0","0.00","0.00","100.00","1.000","3","6","5","37.50"
"","Zach Hyman","C","1","11.083333333333","10","12","45.45","9","8","52.94","7","5","58.33","1","0","100.00","6","5","54.55","1","4","20.00","0","0","0.00","14.29","100.00","1.143","1","4","4","20.00"
"","Auston Matthews","C","1","12.066666666667","10","12","45.45","9","8","52.94","7","5","58.33","1","0","100.00","6","5","54.55","1","4","20.00","0","0","0.00","14.29","100.00","1.143","1","4","5","16.67"
"","Roman Polak","D","1","11.866666666667","12","12","50.00","6","7","46.15","4","4","50.00","2","1","66.67","4","3","57.14","1","1","50.00","0","0","0.00","50.00","75.00","1.250","4","3","4","50.00"
"","Connor Brown","R","1","10.866666666667","10","11","47.62","9","7","56.25","7","4","63.64","1","0","100.00","6","4","60.00","1","3","25.00","0","0","0.00","14.29","100.00","1.143","1","4","4","20.00"
"","Andreas Borgman","D","1","7.4833333333333","8","11","42.11","3","6","33.33","2","4","33.33","0","1","0.00","2","3","40.00","0","1","0.00","0","0","0.00","0.00","75.00","0.750","2","1","3","40.00"
"","Nazem Kadri","C","1","11.35","10","10","50.00","6","6","50.00","6","4","60.00","2","0","100.00","2","3","40.00","0","0","0.00","0","0","0.00","33.33","100.00","1.333","4","5","5","44.44"
"","Mitchell Marner","C","1","9.6166666666667","10","10","50.00","5","5","50.00","2","3","40.00","0","1","0.00","4","3","57.14","1","1","50.00","0","0","0.00","0.00","66.67","0.667","5","4","4","55.56"
"","Jake Gardiner","D","1","13.65","9","9","50.00","8","6","57.14","6","4","60.00","2","0","100.00","6","2","75.00","2","1","66.67","0","0","0.00","33.33","100.00","1.333","6","5","5","54.55"
"","Patrick Marleau","C","1","10.983333333333","8","9","47.06","6","5","54.55","6","3","66.67","2","0","100.00","1","3","25.00","0","0","0.00","0","0","0.00","33.33","100.00","1.333","4","5","5","44.44"
"","Leo Komarov","C","1","10.183333333333","7","9","43.75","5","5","50.00","5","3","62.50","1","0","100.00","0","3","0.00","0","1","0.00","0","0","0.00","20.00","100.00","1.200","2","5","5","28.57"
"","James van Riemsdyk","L","1","9.2333333333333","10","9","52.63","5","4","55.56","2","2","50.00","0","1","0.00","4","2","66.67","1","1","50.00","0","0","0.00","0.00","50.00","0.500","5","4","4","55.56"
"","Tyler Bozak","C","1","9.2","10","9","52.63","5","4","55.56","2","2","50.00","0","1","0.00","4","2","66.67","1","1","50.00","0","0","0.00","0.00","50.00","0.500","5","4","4","55.56"
"","Nikita Zaitsev","D","1","12.683333333333","9","8","52.94","6","4","60.00","5","3","62.50","2","0","100.00","4","0","100.00","1","0","100.00","0","0","0.00","40.00","100.00","1.400","5","6","6","45.45"
"","William Nylander","C","1","6.2833333333333","7","3","70.00","3","3","50.00","2","2","50.00","1","0","100.00","3","0","100.00","1","0","100.00","0","0","0.00","50.00","100.00","1.500","3","1","1","75.00"
"","Matt Martin","L","1","4.8666666666667","6","3","66.67","2","3","40.00","1","2","33.33","0","0","0.00","2","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Dominic Moore","C","1","4.6333333333333","4","2","66.67","2","2","50.00","1","1","50.00","0","0","0.00","1","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
