"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","12.366666666667","19","12","61.29","13","9","59.09","11","7","61.11","1","2","33.33","8","3","72.73","3","1","75.00","0","1","0.00","9.09","71.43","0.805","5","4","3","62.50"
"","Tyler Bozak","C","1","9.6833333333333","6","12","33.33","3","9","25.00","3","6","33.33","0","1","0.00","2","5","28.57","0","2","0.00","0","1","0.00","0.00","83.33","0.833","1","3","4","20.00"
"","Connor Brown","R","1","8.85","6","11","35.29","3","9","25.00","3","6","33.33","0","1","0.00","2","5","28.57","0","2","0.00","0","1","0.00","0.00","83.33","0.833","1","4","3","25.00"
"","Travis Dermott","D","1","12.333333333333","7","11","38.89","3","9","25.00","1","3","25.00","0","0","0.00","2","5","28.57","0","1","0.00","0","0","0.00","0.00","100.00","1.000","3","7","4","42.86"
"","James van Riemsdyk","L","1","8.85","4","11","26.67","2","8","20.00","2","5","28.57","0","1","0.00","1","4","20.00","0","2","0.00","0","1","0.00","0.00","80.00","0.800","1","4","3","25.00"
"","Roman Polak","D","1","10.1","4","10","28.57","2","8","20.00","1","2","33.33","0","0","0.00","1","5","16.67","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","7","4","20.00"
"","Ron Hainsey","D","1","10.733333333333","17","9","65.38","12","6","66.67","11","6","64.71","1","2","33.33","8","2","80.00","3","1","75.00","0","1","0.00","9.09","66.67","0.758","3","6","3","50.00"
"","Nikita Zaitsev","D","1","11.266666666667","11","9","55.00","7","7","50.00","5","5","50.00","0","0","0.00","5","4","55.56","2","0","100.00","0","0","0.00","0.00","100.00","1.000","2","6","3","40.00"
"","Nazem Kadri","C","1","9.4833333333333","11","8","57.89","10","6","62.50","8","4","66.67","0","1","0.00","7","3","70.00","4","0","100.00","0","0","0.00","0.00","75.00","0.750","1","5","3","25.00"
"","William Nylander","C","1","9.8666666666667","12","8","60.00","4","6","40.00","4","3","57.14","1","0","100.00","3","3","50.00","1","0","100.00","0","0","0.00","25.00","100.00","1.250","5","4","3","62.50"
"","Mitchell Marner","C","1","10.483333333333","10","8","55.56","3","6","33.33","3","3","50.00","1","0","100.00","2","3","40.00","0","0","0.00","0","0","0.00","33.33","100.00","1.333","5","3","3","62.50"
"","Leo Komarov","C","1","8.9666666666667","13","7","65.00","11","5","68.75","9","3","75.00","0","1","0.00","8","3","72.73","5","0","100.00","0","0","0.00","0.00","66.67","0.667","1","5","3","25.00"
"","Patrick Marleau","C","1","9.6666666666667","13","6","68.42","12","5","70.59","10","3","76.92","0","1","0.00","8","3","72.73","5","0","100.00","0","0","0.00","0.00","66.67","0.667","1","5","3","25.00"
"","Zach Hyman","C","1","9.1333333333333","12","6","66.67","4","5","44.44","4","2","66.67","1","0","100.00","3","4","42.86","0","0","0.00","0","0","0.00","25.00","100.00","1.250","5","3","3","62.50"
"","Jake Gardiner","D","1","10.783333333333","10","5","66.67","5","3","62.50","5","3","62.50","0","0","0.00","6","3","66.67","2","0","100.00","0","0","0.00","0.00","100.00","1.000","2","4","3","40.00"
"","Josh Leivo","L","1","5.2","4","3","57.14","3","2","60.00","1","2","33.33","0","0","0.00","3","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","5","0","100.00"
"","Dominic Moore","C","1","5.15","5","2","71.43","4","1","80.00","2","1","66.67","0","0","0.00","3","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","5","0","100.00"
"","Kasperi Kapanen","R","1","5.8333333333333","6","2","75.00","4","1","80.00","2","1","66.67","0","0","0.00","3","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","5","2","33.33"
