"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","18.666666666667","14","19","42.42","13","18","41.94","10","15","40.00","2","1","66.67","8","11","42.11","4","7","36.36","1","1","50.00","20.00","93.33","1.133","3","15","8","27.27"
"","Morgan Rielly","D","1","20.65","13","19","40.63","12","16","42.86","9","14","39.13","2","0","100.00","8","9","47.06","4","6","40.00","1","0","100.00","22.22","100.00","1.222","4","14","8","33.33"
"","William Nylander","C","1","18.266666666667","10","19","34.48","9","15","37.50","7","11","38.89","3","1","75.00","6","12","33.33","2","4","33.33","1","1","50.00","42.86","90.91","1.338","3","5","7","30.00"
"","Nazem Kadri","C","1","16.666666666667","8","17","32.00","7","16","30.43","6","13","31.58","1","0","100.00","6","6","50.00","2","4","33.33","0","0","0.00","16.67","100.00","1.167","3","13","6","33.33"
"","Connor Carrick","D","1","13.316666666667","7","16","30.43","6","13","31.58","5","10","33.33","0","1","0.00","3","7","30.00","1","1","50.00","0","1","0.00","0.00","90.00","0.900","4","3","5","44.44"
"","Andreas Borgman","D","1","15.383333333333","6","16","27.27","5","13","27.78","5","10","33.33","0","1","0.00","2","6","25.00","1","1","50.00","0","1","0.00","0.00","90.00","0.900","5","3","5","50.00"
"","Jake Gardiner","D","1","20.25","13","14","48.15","11","12","47.83","7","9","43.75","3","2","60.00","7","6","53.85","2","1","66.67","0","1","0.00","42.86","77.78","1.206","4","3","5","44.44"
"","Zach Hyman","C","1","17.216666666667","8","14","36.36","8","12","40.00","6","9","40.00","3","0","100.00","5","7","41.67","2","3","40.00","1","0","100.00","50.00","100.00","1.500","2","4","8","20.00"
"","Tyler Bozak","C","1","11.366666666667","6","13","31.58","6","10","37.50","4","8","33.33","1","2","33.33","3","6","33.33","1","2","33.33","0","2","0.00","25.00","75.00","1.000","3","2","3","50.00"
"","Nikita Zaitsev","D","1","19.233333333333","13","12","52.00","11","10","52.38","8","6","57.14","3","1","75.00","6","3","66.67","2","0","100.00","0","0","0.00","37.50","83.33","1.208","4","4","5","44.44"
"","Leo Komarov","C","1","15.35","11","12","47.83","10","12","45.45","8","10","44.44","1","0","100.00","7","4","63.64","3","3","50.00","0","0","0.00","12.50","100.00","1.125","3","12","5","37.50"
"","Patrick Marleau","C","1","16.433333333333","13","11","54.17","11","11","50.00","8","9","47.06","1","0","100.00","7","4","63.64","3","3","50.00","0","0","0.00","12.50","100.00","1.125","4","12","4","50.00"
"","Auston Matthews","C","1","17.966666666667","13","10","56.52","12","7","63.16","9","5","64.29","3","0","100.00","7","7","50.00","3","2","60.00","1","0","100.00","33.33","100.00","1.333","3","4","5","37.50"
"","Connor Brown","R","1","10.166666666667","7","10","41.18","7","8","46.67","4","5","44.44","1","1","50.00","3","5","37.50","1","1","50.00","0","1","0.00","25.00","80.00","1.050","3","2","3","50.00"
"","James van Riemsdyk","L","1","11.116666666667","7","10","41.18","6","7","46.15","4","5","44.44","1","1","50.00","3","5","37.50","1","1","50.00","0","1","0.00","25.00","80.00","1.050","3","2","3","50.00"
"","Mitchell Marner","C","1","10.15","5","10","33.33","3","8","27.27","3","7","30.00","0","1","0.00","1","2","33.33","1","0","100.00","0","0","0.00","0.00","85.71","0.857","3","2","3","50.00"
"","Eric Fehr","C","1","7.2666666666667","4","8","33.33","3","8","27.27","3","6","33.33","0","1","0.00","1","2","33.33","1","0","100.00","0","0","0.00","0.00","83.33","0.833","2","2","4","33.33"
"","Matt Martin","L","1","6.9333333333333","4","8","33.33","3","7","30.00","3","6","33.33","0","1","0.00","1","1","50.00","1","0","100.00","0","0","0.00","0.00","83.33","0.833","2","2","3","40.00"
