"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Patrick Marleau","C","1","3.3333333333333","4","6","40.00","3","5","37.50","2","5","28.57","0","1","0.00","2","3","40.00","0","3","0.00","0","1","0.00","0.00","80.00","0.800","2","3","1","66.67"
"","Mitchell Marner","C","1","3.4","4","6","40.00","3","5","37.50","2","5","28.57","0","1","0.00","2","3","40.00","0","3","0.00","0","1","0.00","0.00","80.00","0.800","2","3","1","66.67"
"","Jake Gardiner","D","1","3.7833333333333","5","6","45.45","2","4","33.33","2","4","33.33","0","1","0.00","1","4","20.00","0","3","0.00","0","1","0.00","0.00","75.00","0.750","2","3","2","50.00"
"","Morgan Rielly","D","1","5.2333333333333","2","6","25.00","2","6","25.00","1","5","16.67","0","1","0.00","1","4","20.00","0","2","0.00","0","1","0.00","0.00","80.00","0.800","0","5","0","0.00"
"","Nikita Zaitsev","D","1","4.9166666666667","6","6","50.00","2","4","33.33","2","4","33.33","0","1","0.00","2","4","33.33","0","3","0.00","0","1","0.00","0.00","75.00","0.750","3","3","2","60.00"
"","Travis Dermott","D","1","4.3166666666667","6","5","54.55","5","4","55.56","2","2","50.00","1","0","100.00","2","3","40.00","2","1","66.67","1","0","100.00","50.00","100.00","1.500","1","4","1","50.00"
"","Dominic Moore","C","1","3.05","4","5","44.44","2","4","33.33","1","2","33.33","0","0","0.00","2","3","40.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","4","1","50.00"
"","Leo Komarov","C","1","3.05","4","5","44.44","2","4","33.33","1","2","33.33","0","0","0.00","2","3","40.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","4","1","50.00"
"","Nazem Kadri","C","1","2.6833333333333","3","5","37.50","2","4","33.33","1","4","20.00","0","1","0.00","1","3","25.00","0","3","0.00","0","1","0.00","0.00","75.00","0.750","2","3","1","66.67"
"","Kasperi Kapanen","R","1","3.05","4","5","44.44","2","4","33.33","1","2","33.33","0","0","0.00","2","3","40.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","4","1","50.00"
"","Ron Hainsey","D","1","4.4833333333333","2","5","28.57","1","5","16.67","1","4","20.00","0","1","0.00","2","4","33.33","0","2","0.00","0","1","0.00","0.00","75.00","0.750","1","4","0","100.00"
"","Roman Polak","D","1","3.4","5","4","55.56","4","3","57.14","2","1","66.67","1","0","100.00","2","3","40.00","2","1","66.67","1","0","100.00","50.00","100.00","1.500","1","3","1","50.00"
"","William Nylander","C","1","3.8833333333333","4","4","50.00","2","3","40.00","2","2","50.00","1","1","50.00","1","4","20.00","1","2","33.33","1","1","50.00","50.00","50.00","1.000","1","3","1","50.00"
"","Tomas Plekanec","C","1","3.85","5","3","62.50","3","3","50.00","3","2","60.00","1","1","50.00","2","3","40.00","1","2","33.33","1","1","50.00","33.33","50.00","0.833","1","3","1","50.00"
"","Zach Hyman","C","1","3.6333333333333","4","3","57.14","2","3","40.00","2","2","50.00","1","1","50.00","1","3","25.00","1","2","33.33","1","1","50.00","50.00","50.00","1.000","1","3","1","50.00"
"","Tyler Bozak","C","1","3.4833333333333","1","3","25.00","1","2","33.33","0","2","0.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","James van Riemsdyk","L","1","3.05","1","2","33.33","1","1","50.00","0","1","0.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Connor Brown","R","1","2.7333333333333","1","1","50.00","1","1","50.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
