"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","11.516666666667","6","9","40.00","5","4","55.56","3","3","50.00","0","2","0.00","5","5","50.00","1","1","50.00","0","1","0.00","0.00","33.33","0.333","5","3","5","50.00"
"","Nazem Kadri","C","1","8.9166666666667","3","8","27.27","2","4","33.33","1","3","25.00","0","2","0.00","2","4","33.33","0","1","0.00","0","1","0.00","0.00","33.33","0.333","4","4","6","40.00"
"","Andreas Borgman","D","1","7.4166666666667","10","6","62.50","8","6","57.14","4","4","50.00","0","0","0.00","6","4","60.00","2","2","50.00","0","0","0.00","0.00","100.00","1.000","3","2","1","75.00"
"","Patrick Marleau","C","1","8.9666666666667","3","6","33.33","3","3","50.00","2","2","50.00","0","1","0.00","2","3","40.00","0","0","0.00","0","0","0.00","0.00","50.00","0.500","4","4","6","40.00"
"","Ron Hainsey","D","1","9.3166666666667","3","6","33.33","3","3","50.00","1","2","33.33","0","1","0.00","3","3","50.00","1","0","100.00","0","0","0.00","0.00","50.00","0.500","2","3","5","28.57"
"","Leo Komarov","C","1","7.3666666666667","1","6","14.29","1","3","25.00","0","2","0.00","0","1","0.00","1","3","25.00","0","0","0.00","0","0","0.00","0.00","50.00","0.500","1","4","6","14.29"
"","James van Riemsdyk","L","1","8","13","5","72.22","11","4","73.33","5","4","55.56","0","1","0.00","8","3","72.73","3","3","50.00","0","1","0.00","0.00","75.00","0.750","5","2","0","100.00"
"","Mitchell Marner","C","1","7.15","10","5","66.67","8","3","72.73","4","3","57.14","0","1","0.00","7","3","70.00","3","2","60.00","0","1","0.00","0.00","66.67","0.667","5","2","0","100.00"
"","Roman Polak","D","1","7.1166666666667","9","5","64.29","7","5","58.33","3","3","50.00","0","0","0.00","4","3","57.14","2","1","66.67","0","0","0.00","0.00","100.00","1.000","3","2","1","75.00"
"","Connor Brown","R","1","9.65","9","5","64.29","6","5","54.55","3","2","60.00","0","0","0.00","6","4","60.00","1","2","33.33","0","0","0.00","0.00","100.00","1.000","5","3","1","83.33"
"","Tyler Bozak","C","1","7.5333333333333","11","4","73.33","9","3","75.00","5","3","62.50","0","1","0.00","7","2","77.78","3","2","60.00","0","1","0.00","0.00","66.67","0.667","5","2","0","100.00"
"","Auston Matthews","C","1","10.433333333333","12","4","75.00","8","3","72.73","4","1","80.00","0","0","0.00","6","3","66.67","2","2","50.00","0","0","0.00","0.00","100.00","1.000","3","3","0","100.00"
"","Nikita Zaitsev","D","1","12.6","13","4","76.47","8","3","72.73","4","1","80.00","0","0","0.00","7","3","70.00","2","2","50.00","0","0","0.00","0.00","100.00","1.000","3","7","1","75.00"
"","Zach Hyman","C","1","10.1","12","3","80.00","8","2","80.00","5","0","100.00","0","0","0.00","7","2","77.78","2","1","66.67","0","0","0.00","0.00","100.00","1.000","3","3","0","100.00"
"","William Nylander","C","1","7.5166666666667","10","3","76.92","8","2","80.00","5","1","83.33","0","1","0.00","5","1","83.33","1","1","50.00","0","1","0.00","0.00","0.00","0.000","3","3","0","100.00"
"","Dominic Moore","C","1","5.25","4","3","57.14","3","3","50.00","1","1","50.00","0","0","0.00","3","2","60.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","3","1","66.67"
"","Matt Martin","L","1","4.45","1","3","25.00","1","3","25.00","0","1","0.00","0","0","0.00","1","2","33.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","3","1","66.67"
"","Jake Gardiner","D","1","12.566666666667","13","2","86.67","9","2","81.82","3","0","100.00","0","0","0.00","7","1","87.50","2","1","66.67","0","0","0.00","0.00","100.00","1.000","3","7","1","75.00"
