"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","2.2666666666667","1","6","14.29","0","5","0.00","0","1","0.00","0","0","0.00","0","3","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","2","0","100.00"
"","Morgan Rielly","D","1","2.2","1","5","16.67","0","4","0.00","0","1","0.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","2","0","100.00"
"","Connor Brown","R","1","2.1333333333333","3","4","42.86","1","4","20.00","0","2","0.00","0","0","0.00","2","3","40.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","2","33.33"
"","Jake Gardiner","D","1","2.0333333333333","2","3","40.00","1","3","25.00","1","2","33.33","0","0","0.00","2","2","50.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","0","2","0.00"
"","Auston Matthews","C","1","1.7333333333333","0","3","0.00","0","3","0.00","0","2","0.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","James van Riemsdyk","L","1","1.7833333333333","2","2","50.00","2","2","50.00","1","1","50.00","0","0","0.00","2","1","66.67","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","0","3","0.00"
"","Tyler Bozak","C","1","1.7833333333333","2","2","50.00","2","2","50.00","1","1","50.00","0","0","0.00","2","1","66.67","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","0","3","0.00"
"","Nikita Zaitsev","D","1","1.7333333333333","2","2","50.00","1","2","33.33","1","2","33.33","0","0","0.00","2","1","66.67","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","0","2","0.00"
"","Patrick Marleau","C","1","1.0666666666667","0","2","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
"","Nazem Kadri","C","1","1.1833333333333","0","2","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
"","Zach Hyman","C","1","1.2833333333333","0","2","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","William Nylander","C","1","1.6833333333333","0","2","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Mitchell Marner","C","1","1.0666666666667","3","1","75.00","1","1","50.00","1","0","100.00","1","0","100.00","1","1","50.00","0","0","0.00","0","0","0.00","100.00","100.00","2.000","1","0","0","100.00"
"","Leo Komarov","C","1","0.58333333333333","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Roman Polak","D","1","1.5333333333333","2","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","100.00","100.00","2.000","1","0","1","50.00"
"","Andreas Borgman","D","1","1.7666666666667","2","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","100.00","100.00","2.000","1","0","1","50.00"
"","Dominic Moore","C","1","0.45","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","100.00","100.00","2.000","0","0","0","0.00"
"","Matt Martin","L","1","0.55","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","100.00","100.00","2.000","0","0","0","0.00"
