"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","10.15","13","16","44.83","10","12","45.45","10","11","47.62","0","0","0.00","8","11","42.11","4","3","57.14","0","0","0.00","0.00","100.00","1.000","4","1","4","50.00"
"","Nikita Zaitsev","D","1","12.05","14","15","48.28","10","12","45.45","10","11","47.62","0","0","0.00","8","10","44.44","4","4","50.00","0","0","0.00","0.00","100.00","1.000","3","1","4","42.86"
"","Zach Hyman","C","1","9.8166666666667","12","14","46.15","10","10","50.00","10","9","52.63","0","0","0.00","8","9","47.06","4","4","50.00","0","0","0.00","0.00","100.00","1.000","4","1","3","57.14"
"","Auston Matthews","C","1","8.5333333333333","13","12","52.00","11","8","57.89","11","7","61.11","0","0","0.00","9","9","50.00","4","3","57.14","0","0","0.00","0.00","100.00","1.000","4","0","3","57.14"
"","William Nylander","C","1","7.9166666666667","12","11","52.17","10","8","55.56","10","7","58.82","0","0","0.00","8","8","50.00","4","3","57.14","0","0","0.00","0.00","100.00","1.000","4","0","3","57.14"
"","Ron Hainsey","D","1","10.583333333333","6","8","42.86","6","6","50.00","4","4","50.00","1","0","100.00","4","4","50.00","2","1","66.67","1","0","100.00","25.00","100.00","1.250","3","5","1","75.00"
"","Dominic Moore","C","1","6.8333333333333","5","8","38.46","4","7","36.36","2","5","28.57","0","0","0.00","2","2","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","4","2","0.00"
"","Roman Polak","D","1","8.2833333333333","4","8","33.33","4","8","33.33","3","6","33.33","0","0","0.00","2","3","40.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","6","3","40.00"
"","Connor Brown","R","1","8.0666666666667","5","8","38.46","3","7","30.00","3","7","30.00","0","0","0.00","3","4","42.86","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","3","2","33.33"
"","Morgan Rielly","D","1","9.7333333333333","10","7","58.82","9","4","69.23","6","2","75.00","1","0","100.00","7","4","63.64","2","0","100.00","1","0","100.00","16.67","100.00","1.167","3","5","1","75.00"
"","Nazem Kadri","C","1","9.05","7","7","50.00","7","5","58.33","5","3","62.50","1","0","100.00","5","3","62.50","2","0","100.00","1","0","100.00","20.00","100.00","1.200","3","5","1","75.00"
"","Andreas Borgman","D","1","9.1333333333333","7","7","50.00","7","7","50.00","5","5","50.00","0","0","0.00","5","1","83.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","6","3","25.00"
"","Leo Komarov","C","1","8.15","6","7","46.15","6","6","50.00","4","4","50.00","1","0","100.00","5","4","55.56","2","0","100.00","1","0","100.00","25.00","100.00","1.250","3","5","1","75.00"
"","Patrick Marleau","C","1","8.2333333333333","8","5","61.54","8","4","66.67","5","2","71.43","1","0","100.00","6","3","66.67","2","0","100.00","1","0","100.00","20.00","100.00","1.200","3","5","1","75.00"
"","Tyler Bozak","C","1","7","3","5","37.50","2","4","33.33","2","4","33.33","0","0","0.00","2","3","40.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","3","2","33.33"
"","James van Riemsdyk","L","1","5.7333333333333","2","5","28.57","1","5","16.67","1","5","16.67","0","0","0.00","1","2","33.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","3","2","33.33"
"","Mitchell Marner","C","1","6.05","4","4","50.00","4","4","50.00","2","2","50.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","4","2","0.00"
"","Matt Martin","L","1","4.2666666666667","4","3","57.14","3","3","50.00","2","1","66.67","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","2","0.00"
