"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","24.35","36","20","64.29","25","18","58.14","16","12","57.14","2","1","66.67","20","14","58.82","12","5","70.59","1","1","50.00","12.50","91.67","1.042","16","7","6","72.73"
"","Ron Hainsey","D","1","20","32","19","62.75","28","17","62.22","19","15","55.88","1","1","50.00","23","13","63.89","9","7","56.25","0","1","0.00","5.26","93.33","0.986","13","10","4","76.47"
"","Morgan Rielly","D","1","22.616666666667","37","17","68.52","33","14","70.21","23","12","65.71","1","1","50.00","25","12","67.57","10","7","58.82","0","1","0.00","4.35","91.67","0.960","19","10","4","82.61"
"","Leo Komarov","C","1","14.85","21","16","56.76","17","15","53.13","10","12","45.45","1","0","100.00","11","11","50.00","4","5","44.44","0","0","0.00","10.00","100.00","1.100","6","8","1","85.71"
"","Zach Hyman","C","1","17.466666666667","19","16","54.29","16","12","57.14","10","9","52.63","1","2","33.33","13","13","50.00","4","7","36.36","0","2","0.00","10.00","77.78","0.878","12","5","6","66.67"
"","William Nylander","C","1","16.816666666667","24","14","63.16","18","11","62.07","12","8","60.00","1","1","50.00","18","11","62.07","9","5","64.29","0","1","0.00","8.33","87.50","0.958","14","7","6","70.00"
"","Roman Polak","D","1","15.116666666667","20","14","58.82","16","11","59.26","11","9","55.00","0","2","0.00","15","8","65.22","3","3","50.00","0","2","0.00","0.00","77.78","0.778","3","7","8","27.27"
"","James van Riemsdyk","L","1","16.016666666667","37","13","74.00","29","11","72.50","20","8","71.43","1","2","33.33","23","8","74.19","13","3","81.25","1","2","33.33","5.00","75.00","0.800","15","5","3","83.33"
"","Tyler Bozak","C","1","15.583333333333","37","13","74.00","29","11","72.50","20","8","71.43","2","1","66.67","23","7","76.67","13","2","86.67","1","1","50.00","10.00","87.50","0.975","14","5","3","82.35"
"","Nazem Kadri","C","1","14.35","22","13","62.86","18","13","58.06","10","11","47.62","0","0","0.00","13","8","61.90","4","4","50.00","0","0","0.00","0.00","100.00","1.000","7","8","1","87.50"
"","Patrick Marleau","C","1","13.583333333333","19","13","59.38","15","13","53.57","8","11","42.11","0","0","0.00","11","9","55.00","4","4","50.00","0","0","0.00","0.00","100.00","1.000","7","8","1","87.50"
"","Mitchell Marner","C","1","15.716666666667","36","12","75.00","28","10","73.68","19","8","70.37","1","1","50.00","23","6","79.31","13","2","86.67","1","1","50.00","5.26","87.50","0.928","14","4","3","82.35"
"","Auston Matthews","C","1","16.7","24","12","66.67","18","9","66.67","12","7","63.16","1","1","50.00","18","11","62.07","9","5","64.29","0","1","0.00","8.33","85.71","0.940","14","7","7","66.67"
"","Connor Carrick","D","1","11.4","16","12","57.14","9","9","50.00","2","5","28.57","0","1","0.00","6","10","37.50","2","4","33.33","0","1","0.00","0.00","80.00","0.800","9","0","4","69.23"
"","Andreas Borgman","D","1","10.083333333333","18","10","64.29","15","7","68.18","11","5","68.75","2","2","50.00","8","7","53.33","1","2","33.33","1","2","33.33","18.18","60.00","0.782","5","4","6","45.45"
"","Frederik Gauthier","C","1","6.7333333333333","6","8","42.86","3","5","37.50","3","3","50.00","0","2","0.00","4","6","40.00","0","3","0.00","0","2","0.00","0.00","33.33","0.333","0","2","5","0.00"
"","Connor Brown","R","1","5.75","8","4","66.67","5","2","71.43","5","1","83.33","1","1","50.00","5","3","62.50","1","1","50.00","0","1","0.00","20.00","0.00","0.200","1","2","6","14.29"
"","Matt Martin","L","1","5.2","6","4","60.00","3","2","60.00","3","1","75.00","0","1","0.00","4","3","57.14","0","1","0.00","0","1","0.00","0.00","0.00","0.000","0","2","6","0.00"
