"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","12.833333333333","22","9","70.97","20","7","74.07","12","5","70.59","1","0","100.00","15","6","71.43","6","2","75.00","0","0","0.00","8.33","100.00","1.083","13","5","1","92.86"
"","Connor Carrick","D","1","6.35","7","9","43.75","3","7","30.00","0","5","0.00","0","1","0.00","2","9","18.18","1","4","20.00","0","1","0.00","0.00","80.00","0.800","4","0","3","57.14"
"","Jake Gardiner","D","1","12.85","23","8","74.19","15","8","65.22","10","7","58.82","2","1","66.67","13","7","65.00","9","3","75.00","1","1","50.00","20.00","85.71","1.057","9","4","2","81.82"
"","William Nylander","C","1","8.0333333333333","13","7","65.00","9","5","64.29","6","3","66.67","1","0","100.00","11","6","64.71","7","2","77.78","0","0","0.00","16.67","100.00","1.167","6","3","3","66.67"
"","Auston Matthews","C","1","8.4","13","7","65.00","9","5","64.29","6","3","66.67","1","0","100.00","11","7","61.11","7","2","77.78","0","0","0.00","16.67","100.00","1.167","6","3","4","60.00"
"","Tyler Bozak","C","1","8.3333333333333","21","6","77.78","15","6","71.43","12","6","66.67","1","1","50.00","13","4","76.47","9","2","81.82","1","1","50.00","8.33","83.33","0.917","10","4","0","100.00"
"","Mitchell Marner","C","1","8.4833333333333","21","6","77.78","15","6","71.43","12","6","66.67","1","1","50.00","13","4","76.47","9","2","81.82","1","1","50.00","8.33","83.33","0.917","10","3","0","100.00"
"","Patrick Marleau","C","1","8.8","14","6","70.00","12","6","66.67","6","5","54.55","0","0","0.00","8","3","72.73","3","1","75.00","0","0","0.00","0.00","100.00","1.000","5","5","0","100.00"
"","Leo Komarov","C","1","8.1166666666667","14","6","70.00","12","6","66.67","6","5","54.55","0","0","0.00","8","3","72.73","3","1","75.00","0","0","0.00","0.00","100.00","1.000","4","5","0","100.00"
"","Zach Hyman","C","1","7.1","8","6","57.14","7","4","63.64","4","2","66.67","1","0","100.00","6","6","50.00","2","2","50.00","0","0","0.00","25.00","100.00","1.250","4","1","3","57.14"
"","Ron Hainsey","D","1","8.5833333333333","17","5","77.27","15","5","75.00","8","5","61.54","0","0","0.00","13","2","86.67","5","1","83.33","0","0","0.00","0.00","100.00","1.000","7","5","0","100.00"
"","James van Riemsdyk","L","1","8.6833333333333","21","5","80.77","15","5","75.00","12","5","70.59","1","1","50.00","13","4","76.47","9","2","81.82","1","1","50.00","8.33","80.00","0.883","11","4","0","100.00"
"","Nazem Kadri","C","1","9.05","16","5","76.19","14","5","73.68","7","4","63.64","0","0","0.00","10","2","83.33","3","1","75.00","0","0","0.00","0.00","100.00","1.000","5","5","0","100.00"
"","Roman Polak","D","1","5.8666666666667","9","3","75.00","6","3","66.67","6","3","66.67","0","0","0.00","8","1","88.89","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","3","2","0.00"
"","Andreas Borgman","D","1","6.0166666666667","11","2","84.62","9","2","81.82","8","1","88.89","1","0","100.00","4","1","80.00","1","0","100.00","1","0","100.00","12.50","100.00","1.125","4","3","2","66.67"
"","Connor Brown","R","1","2.5833333333333","5","0","100.00","2","0","100.00","2","0","100.00","0","0","0.00","4","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Matt Martin","L","1","2.4","4","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","3","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","2","0.00"
"","Frederik Gauthier","C","1","2.0833333333333","4","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","3","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
