"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","6.0833333333333","4","9","30.77","4","5","44.44","2","4","33.33","0","0","0.00","3","3","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","4","2","0.00"
"","Connor Carrick","D","1","5.9833333333333","9","8","52.94","8","6","57.14","7","3","70.00","0","1","0.00","2","3","40.00","1","1","50.00","0","1","0.00","0.00","66.67","0.667","4","1","2","66.67"
"","William Nylander","C","1","5.5333333333333","4","8","33.33","2","6","25.00","1","6","14.29","0","0","0.00","2","1","66.67","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","1","0.00"
"","Zach Hyman","C","1","5.2666666666667","4","7","36.36","2","4","33.33","1","4","20.00","0","0","0.00","2","1","66.67","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","1","0.00"
"","Nikita Zaitsev","D","1","5.6666666666667","4","7","36.36","2","4","33.33","1","3","25.00","0","0","0.00","2","1","66.67","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Morgan Rielly","D","1","5.8833333333333","5","6","45.45","5","5","50.00","2","3","40.00","0","1","0.00","3","2","60.00","0","1","0.00","0","1","0.00","0.00","66.67","0.667","1","4","3","25.00"
"","Connor Brown","R","1","4.7","5","6","45.45","4","5","44.44","3","3","50.00","0","1","0.00","2","2","50.00","1","1","50.00","0","1","0.00","0.00","66.67","0.667","3","1","1","75.00"
"","Auston Matthews","C","1","5.0166666666667","4","6","40.00","2","4","33.33","1","4","20.00","0","0","0.00","2","1","66.67","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","1","0.00"
"","James van Riemsdyk","L","1","3.8333333333333","5","5","50.00","4","4","50.00","3","2","60.00","0","1","0.00","2","2","50.00","1","1","50.00","0","1","0.00","0.00","50.00","0.500","3","1","1","75.00"
"","Tyler Bozak","C","1","4.4333333333333","5","5","50.00","4","4","50.00","3","2","60.00","0","1","0.00","2","2","50.00","1","1","50.00","0","1","0.00","0.00","50.00","0.500","3","1","1","75.00"
"","Roman Polak","D","1","5.0833333333333","6","4","60.00","6","3","66.67","6","3","66.67","0","0","0.00","1","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","1","1","75.00"
"","Jake Gardiner","D","1","5.2666666666667","6","4","60.00","3","3","50.00","2","2","50.00","0","0","0.00","3","1","75.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Tomas Plekanec","C","1","3.0833333333333","2","4","33.33","2","1","66.67","2","0","100.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Leo Komarov","C","1","3.0166666666667","2","4","33.33","2","2","50.00","2","1","66.67","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Kasperi Kapanen","R","1","3.4","2","4","33.33","2","1","66.67","2","0","100.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Nazem Kadri","C","1","4.1833333333333","6","3","66.67","6","3","66.67","4","2","66.67","0","0","0.00","3","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Mitchell Marner","C","1","4.3666666666667","6","3","66.67","6","3","66.67","4","2","66.67","0","0","0.00","3","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Patrick Marleau","C","1","4.1166666666667","6","2","75.00","6","2","75.00","4","1","80.00","0","0","0.00","3","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
