"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","22.7","25","22","53.19","18","19","48.65","13","15","46.43","0","0","0.00","9","8","52.94","0","3","0.00","0","0","0.00","0.00","100.00","1.000","13","4","10","56.52"
"","William Nylander","C","1","17.35","15","22","40.54","11","20","35.48","8","16","33.33","0","0","0.00","7","5","58.33","1","2","33.33","0","0","0.00","0.00","100.00","1.000","6","8","4","60.00"
"","Ron Hainsey","D","1","19.433333333333","16","21","43.24","13","17","43.33","7","11","38.89","0","0","0.00","8","9","47.06","1","2","33.33","0","0","0.00","0.00","100.00","1.000","3","11","3","50.00"
"","Zach Hyman","C","1","16.433333333333","14","21","40.00","12","18","40.00","9","14","39.13","0","0","0.00","7","5","58.33","1","2","33.33","0","0","0.00","0.00","100.00","1.000","5","8","4","55.56"
"","Roman Polak","D","1","15.05","13","21","38.24","11","18","37.93","10","15","40.00","0","0","0.00","5","11","31.25","2","5","28.57","0","0","0.00","0.00","100.00","1.000","5","4","5","50.00"
"","Nikita Zaitsev","D","1","19.75","18","20","47.37","12","17","41.38","9","11","45.00","0","0","0.00","6","5","54.55","0","1","0.00","0","0","0.00","0.00","100.00","1.000","8","5","9","47.06"
"","Auston Matthews","C","1","17.3","15","18","45.45","12","16","42.86","9","12","42.86","0","0","0.00","8","4","66.67","1","2","33.33","0","0","0.00","0.00","100.00","1.000","6","8","4","60.00"
"","Tyler Bozak","C","1","14.483333333333","15","17","46.88","11","16","40.74","8","12","40.00","0","1","0.00","5","10","33.33","1","4","20.00","0","1","0.00","0.00","91.67","0.917","9","3","3","75.00"
"","Morgan Rielly","D","1","21.45","20","15","57.14","17","14","54.84","8","11","42.11","0","2","0.00","9","7","56.25","2","5","28.57","0","2","0.00","0.00","81.82","0.818","10","9","3","76.92"
"","Connor Carrick","D","1","12.183333333333","18","15","54.55","15","13","53.57","11","9","55.00","0","2","0.00","7","8","46.67","3","4","42.86","0","2","0.00","0.00","77.78","0.778","7","1","4","63.64"
"","Connor Brown","R","1","12.583333333333","11","15","42.31","8","14","36.36","7","10","41.18","0","1","0.00","4","8","33.33","1","3","25.00","0","1","0.00","0.00","90.00","0.900","7","3","3","70.00"
"","James van Riemsdyk","L","1","13.166666666667","14","13","51.85","10","12","45.45","8","8","50.00","0","1","0.00","5","8","38.46","1","3","25.00","0","1","0.00","0.00","87.50","0.875","10","3","3","76.92"
"","Mitchell Marner","C","1","17.6","24","11","68.57","21","11","65.63","12","8","60.00","0","1","0.00","11","4","73.33","2","2","50.00","0","1","0.00","0.00","87.50","0.875","9","4","1","90.00"
"","Nazem Kadri","C","1","16.75","21","11","65.63","19","11","63.33","11","8","57.89","0","1","0.00","9","4","69.23","2","2","50.00","0","1","0.00","0.00","87.50","0.875","9","4","1","90.00"
"","Patrick Marleau","C","1","15.833333333333","20","11","64.52","18","11","62.07","11","8","57.89","0","1","0.00","11","4","73.33","1","2","33.33","0","1","0.00","0.00","87.50","0.875","9","4","1","90.00"
"","Kasperi Kapanen","R","1","9.15","7","11","38.89","4","6","40.00","2","4","33.33","0","0","0.00","1","7","12.50","1","3","25.00","0","0","0.00","0.00","100.00","1.000","1","2","9","10.00"
"","Leo Komarov","C","1","8.7","6","11","35.29","3","7","30.00","2","5","28.57","0","0","0.00","0","7","0.00","0","3","0.00","0","0","0.00","0.00","100.00","1.000","1","2","9","10.00"
"","Tomas Plekanec","C","1","8.7166666666667","6","10","37.50","3","5","37.50","2","3","40.00","0","0","0.00","0","6","0.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","1","2","9","10.00"
