"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","6.5","4","14","22.22","2","12","14.29","2","10","16.67","0","0","0.00","1","5","16.67","0","3","0.00","0","0","0.00","0.00","100.00","1.000","2","2","5","28.57"
"","Nikita Zaitsev","D","1","6.2166666666667","5","9","35.71","3","9","25.00","3","5","37.50","0","0","0.00","2","2","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","2","2","4","33.33"
"","Roman Polak","D","1","4.15","3","8","27.27","2","6","25.00","1","4","20.00","0","0","0.00","2","5","28.57","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","0","3","25.00"
"","Zach Hyman","C","1","3.8333333333333","2","8","20.00","2","8","20.00","2","5","28.57","0","0","0.00","2","2","50.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","2","1","0.00"
"","William Nylander","C","1","3.9333333333333","3","8","27.27","2","8","20.00","2","5","28.57","0","0","0.00","2","2","50.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","2","1","0.00"
"","Auston Matthews","C","1","4.0666666666667","2","8","20.00","2","8","20.00","2","5","28.57","0","0","0.00","2","2","50.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","2","1","0.00"
"","Morgan Rielly","D","1","6.2166666666667","5","6","45.45","4","6","40.00","3","6","33.33","0","1","0.00","3","4","42.86","2","3","40.00","0","1","0.00","0.00","83.33","0.833","1","2","0","100.00"
"","Tyler Bozak","C","1","3.5166666666667","5","6","45.45","3","6","33.33","3","4","42.86","0","0","0.00","1","4","20.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","2","0","1","66.67"
"","Ron Hainsey","D","1","5.8166666666667","6","5","54.55","5","5","50.00","4","1","80.00","0","0","0.00","4","3","57.14","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","2","1","50.00"
"","Nazem Kadri","C","1","5.8833333333333","6","5","54.55","5","5","50.00","3","5","37.50","0","1","0.00","4","3","57.14","2","2","50.00","0","1","0.00","0.00","80.00","0.800","3","2","0","100.00"
"","Mitchell Marner","C","1","5.9666666666667","7","5","58.33","5","5","50.00","3","5","37.50","0","1","0.00","4","3","57.14","2","2","50.00","0","1","0.00","0.00","80.00","0.800","3","2","0","100.00"
"","Patrick Marleau","C","1","4.9166666666667","4","5","44.44","3","5","37.50","2","5","28.57","0","1","0.00","3","3","50.00","1","2","33.33","0","1","0.00","0.00","80.00","0.800","3","2","0","100.00"
"","James van Riemsdyk","L","1","2.9166666666667","3","5","37.50","2","5","28.57","2","3","40.00","0","0","0.00","1","3","25.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","2","0","1","66.67"
"","Connor Brown","R","1","2.9666666666667","3","5","37.50","2","5","28.57","2","3","40.00","0","0","0.00","1","3","25.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","2","0","1","66.67"
"","Kasperi Kapanen","R","1","3.3666666666667","2","5","28.57","1","3","25.00","0","2","0.00","0","0","0.00","1","3","25.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","0","5","0.00"
"","Leo Komarov","C","1","3.15","1","5","16.67","0","3","0.00","0","2","0.00","0","0","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","5","0.00"
"","Connor Carrick","D","1","2.8","3","4","42.86","2","4","33.33","1","4","20.00","0","1","0.00","2","3","40.00","2","2","50.00","0","1","0.00","0.00","75.00","0.750","3","0","1","75.00"
"","Tomas Plekanec","C","1","3.1","1","4","20.00","0","2","0.00","0","1","0.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","5","0.00"
