"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Roman Polak","D","1","5.8166666666667","4","9","30.77","3","9","25.00","3","8","27.27","0","0","0.00","2","6","25.00","0","4","0.00","0","0","0.00","0.00","100.00","1.000","1","3","1","50.00"
"","Ron Hainsey","D","1","7.5333333333333","6","7","46.15","4","7","36.36","1","6","14.29","0","0","0.00","1","3","25.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","2","5","0","100.00"
"","Zach Hyman","C","1","7.3333333333333","8","6","57.14","8","6","57.14","6","5","54.55","0","0","0.00","3","2","60.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","5","3","2","71.43"
"","William Nylander","C","1","7.8833333333333","8","6","57.14","7","6","53.85","5","5","50.00","0","0","0.00","3","2","60.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","6","3","2","75.00"
"","Tyler Bozak","C","1","6.5333333333333","5","6","45.45","4","6","40.00","2","6","25.00","0","0","0.00","2","4","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","4","2","1","80.00"
"","Jake Gardiner","D","1","10.933333333333","15","4","78.95","13","4","76.47","9","3","75.00","0","0","0.00","5","2","71.43","0","0","0.00","0","0","0.00","0.00","100.00","1.000","10","1","4","71.43"
"","Patrick Marleau","C","1","6.8","10","4","71.43","9","4","69.23","5","2","71.43","0","0","0.00","5","1","83.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","5","1","0","100.00"
"","Auston Matthews","C","1","8.2166666666667","9","4","69.23","8","4","66.67","6","3","66.67","0","0","0.00","4","1","80.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","6","3","2","75.00"
"","Nikita Zaitsev","D","1","7.8666666666667","9","4","69.23","7","4","63.64","5","3","62.50","0","0","0.00","2","2","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","5","2","4","55.56"
"","Connor Brown","R","1","4.9166666666667","3","4","42.86","2","4","33.33","2","4","33.33","0","0","0.00","1","3","25.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","2","2","1","66.67"
"","Mitchell Marner","C","1","7.2666666666667","11","3","78.57","10","3","76.92","5","1","83.33","0","0","0.00","4","1","80.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","5","1","0","100.00"
"","Nazem Kadri","C","1","6.6833333333333","9","3","75.00","8","3","72.73","4","1","80.00","0","0","0.00","2","1","66.67","0","0","0.00","0","0","0.00","0.00","100.00","1.000","5","1","0","100.00"
"","Morgan Rielly","D","1","9.35","10","3","76.92","8","3","72.73","3","2","60.00","0","0","0.00","3","1","75.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","8","3","0","100.00"
"","Connor Carrick","D","1","3.4","6","3","66.67","5","3","62.50","3","2","60.00","0","0","0.00","3","2","60.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
"","James van Riemsdyk","L","1","6.4166666666667","6","3","66.67","4","3","57.14","3","3","50.00","0","0","0.00","2","3","40.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","5","2","1","83.33"
"","Tomas Plekanec","C","1","2.5333333333333","3","2","60.00","1","2","33.33","0","2","0.00","0","0","0.00","0","2","0.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","0","1","2","0.00"
"","Leo Komarov","C","1","2.5333333333333","3","2","60.00","1","2","33.33","0","2","0.00","0","0","0.00","0","2","0.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","0","1","2","0.00"
"","Kasperi Kapanen","R","1","2.3833333333333","3","2","60.00","1","2","33.33","0","2","0.00","0","0","0.00","0","2","0.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","0","1","2","0.00"
